PC: 0x0000000080000000, INSTR: 0x08005637, REG x12: 0x0000000008005000
PC: 0x00000000800021c4, INSTR: 0x00008067
PC: 0x00000000800018ec, INSTR: 0x400257b7, REG x15: 0x0000000040025000
PC: 0x00000000800018f0, INSTR: 0x4a37879b, REG x15: 0x00000000400254a3
PC: 0x00000000800018f4, INSTR: 0x00179793, REG x15: 0x000000008004a946
PC: 0x00000000800018f8, INSTR: 0x66a7b383, REG x7: 0x0000000000000000, MEM 0x000000008004afb0
PC: 0x00000000800018fc, INSTR: 0x04164293, REG x5: 0x0000000000000045
PC: 0x0000000080001900, INSTR: 0x47dce0b7, REG x1: 0x0000000047dce000
PC: 0x0000000080001904, INSTR: 0x20011e37, REG x28: 0x0000000020011000
PC: 0x0000000080001908, INSTR: 0xc1fe0e1b, REG x28: 0x0000000020010c1f
PC: 0x000000008000190c, INSTR: 0x002e1e13, REG x28: 0x000000008004307c
PC: 0x0000000080001910, INSTR: 0x514e3883, REG x17: 0x0000000000000000, MEM 0x0000000080043590
PC: 0x0000000080001914, INSTR: 0x00080eb7, REG x29: 0x0000000000080000
PC: 0x0000000080001918, INSTR: 0x049e8e9b, REG x29: 0x0000000000080049
PC: 0x000000008000191c, INSTR: 0x00ce9e93, REG x29: 0x0000000080049000
PC: 0x0000000080001920, INSTR: 0x231e8e93, REG x29: 0x0000000080049231
PC: 0x0000000080001924, INSTR: 0x8bfebb03, REG x22: 0x0000000000000000, MEM 0x0000000080048af0
PC: 0x0000000080001928, INSTR: 0x00080537, REG x10: 0x0000000000080000
PC: 0x000000008000192c, INSTR: 0x0395051b, REG x10: 0x0000000000080039
PC: 0x0000000080001930, INSTR: 0x00c51513, REG x10: 0x0000000080039000
PC: 0x0000000080001934, INSTR: 0xf7f50513, REG x10: 0x0000000080038f7f
PC: 0x0000000080001938, INSTR: 0x0c152783, REG x15: 0x0000000000000000, MEM 0x0000000080039040
PC: 0x000000008000193c, INSTR: 0x10007837, REG x16: 0x0000000010007000
PC: 0x0000000080001940, INSTR: 0xdeb8081b, REG x16: 0x0000000010006deb
PC: 0x0000000080001944, INSTR: 0x00381813, REG x16: 0x0000000080036f58
PC: 0x0000000080001948, INSTR: 0x46083e03, REG x28: 0x0000000000000000, MEM 0x00000000800373b8
PC: 0x000000008000194c, INSTR: 0x258e7e93, REG x29: 0x0000000000000000
PC: 0x0000000080001950, INSTR: 0xb81ff06f
PC: 0x00000000800014d0, INSTR: 0x00000813, REG x16: 0x0000000000000000
PC: 0x00000000800014d4, INSTR: 0x00400693, REG x13: 0x0000000000000004
PC: 0x00000000800014d8, INSTR: 0x0040006f
PC: 0x00000000800014dc, INSTR: 0x00180813, REG x16: 0x0000000000000001
PC: 0x00000000800014e0, INSTR: 0x01ea5463
PC: 0x00000000800014e4, INSTR: 0x0040006f
PC: 0x00000000800014e8, INSTR: 0xdc904593, REG x11: 0xfffffffffffffdc9
PC: 0x00000000800014ec, INSTR: 0x402b0d3b, REG x26: 0x000000007ffb0100
PC: 0x00000000800014f0, INSTR: 0x00080237, REG x4: 0x0000000000080000
PC: 0x00000000800014f4, INSTR: 0x03b2021b, REG x4: 0x000000000008003b
PC: 0x00000000800014f8, INSTR: 0x00c21213, REG x4: 0x000000008003b000
PC: 0x00000000800014fc, INSTR: 0x89920213, REG x4: 0x000000008003a899
PC: 0x0000000080001500, INSTR: 0x9af23283, REG x5: 0x0000000000000000, MEM 0x000000008003a248
PC: 0x0000000080001504, INSTR: 0x10009337, REG x6: 0x0000000010009000
PC: 0x0000000080001508, INSTR: 0x00331313, REG x6: 0x0000000080048000
PC: 0x000000008000150c, INSTR: 0x4e930313, REG x6: 0x00000000800484e9
PC: 0x0000000080001510, INSTR: 0x77733183, REG x3: 0x0000000000000000, MEM 0x0000000080048c60
PC: 0x0000000080001514, INSTR: 0x409c5913, REG x18: 0x0000000000400279
PC: 0x0000000080001518, INSTR: 0x100054b7, REG x9: 0x0000000010005000
PC: 0x000000008000151c, INSTR: 0x00349493, REG x9: 0x0000000080028000
PC: 0x0000000080001520, INSTR: 0xd0348493, REG x9: 0x0000000080027d03
PC: 0x0000000080001524, INSTR: 0x6c54b983, REG x19: 0x0000000000000000, MEM 0x00000000800283c8
PC: 0x0000000080001528, INSTR: 0x019059b3, REG x19: 0x0000000000000000
PC: 0x000000008000152c, INSTR: 0x40021937, REG x18: 0x0000000040021000
PC: 0x0000000080001530, INSTR: 0x00191913, REG x18: 0x0000000080042000
PC: 0x0000000080001534, INSTR: 0x85690913, REG x18: 0x0000000080041856
PC: 0x0000000080001538, INSTR: 0xc6293e03, REG x28: 0x0000000000000000, MEM 0x00000000800414b8
PC: 0x000000008000153c, INSTR: 0x2000c337, REG x6: 0x000000002000c000
PC: 0x0000000080001540, INSTR: 0xd9b3031b, REG x6: 0x000000002000bd9b
PC: 0x0000000080001544, INSTR: 0x00231313, REG x6: 0x000000008002f66c
PC: 0x0000000080001548, INSTR: 0xeb433b83, REG x23: 0x0000000000000000, MEM 0x000000008002f520
PC: 0x000000008000154c, INSTR: 0x4240d593, REG x11: 0x0000000000000000
PC: 0x0000000080001550, INSTR: 0x2000fbb7, REG x23: 0x000000002000f000
PC: 0x0000000080001554, INSTR: 0x002b9b93, REG x23: 0x000000008003c000
PC: 0x0000000080001558, INSTR: 0x0cfb8b93, REG x23: 0x000000008003c0cf
PC: 0x000000008000155c, INSTR: 0x4b1bb283, REG x5: 0x0000000000000000, MEM 0x000000008003c580
PC: 0x0000000080001560, INSTR: 0x10007a37, REG x20: 0x0000000010007000
PC: 0x0000000080001564, INSTR: 0x003a1a13, REG x20: 0x0000000080038000
PC: 0x0000000080001568, INSTR: 0x787a0a13, REG x20: 0x0000000080038787
PC: 0x000000008000156c, INSTR: 0x901a3b03, REG x22: 0x0000000000000000, MEM 0x0000000080038088
PC: 0x0000000080001570, INSTR: 0x08003737, REG x14: 0x0000000008003000
PC: 0x0000000080001574, INSTR: 0xeb17071b, REG x14: 0x0000000008002eb1
PC: 0x0000000080001578, INSTR: 0x00471713, REG x14: 0x000000008002eb10
PC: 0x000000008000157c, INSTR: 0xd3371823, MEM 0x000000008002e840: 0x0000000000000000
PC: 0x0000000080001580, INSTR: 0x3b478b93, REG x23: 0x00000000000003b4
PC: 0x0000000080001584, INSTR: 0x02001bb7, REG x23: 0x0000000002001000
PC: 0x0000000080001588, INSTR: 0x006b9b93, REG x23: 0x0000000080040000
PC: 0x000000008000158c, INSTR: 0x221b8b93, REG x23: 0x0000000080040221
PC: 0x0000000080001590, INSTR: 0x3c7bb183, REG x3: 0x0000000000000000, MEM 0x00000000800405e8
PC: 0x0000000080001594, INSTR: 0x40370d3b, REG x26: 0xffffffff8002eb10
PC: 0x0000000080001598, INSTR: 0x20012a37, REG x20: 0x0000000020012000
PC: 0x000000008000159c, INSTR: 0x3b1a0a1b, REG x20: 0x00000000200123b1
PC: 0x00000000800015a0, INSTR: 0x002a1a13, REG x20: 0x0000000080048ec4
PC: 0x00000000800015a4, INSTR: 0x6eca3983, REG x19: 0x0000000000000000, MEM 0x00000000800495b0
PC: 0x00000000800015a8, INSTR: 0x003a8233, REG x4: 0x0000000000000000
PC: 0x00000000800015ac, INSTR: 0xf2d848e3
PC: 0x00000000800014dc, INSTR: 0x00180813, REG x16: 0x0000000000000002
PC: 0x00000000800014e0, INSTR: 0x01ea5463
PC: 0x00000000800014e8, INSTR: 0xdc904593, REG x11: 0xfffffffffffffdc9
PC: 0x00000000800014ec, INSTR: 0x402b0d3b, REG x26: 0x000000007ffb0100
PC: 0x00000000800014f0, INSTR: 0x00080237, REG x4: 0x0000000000080000
PC: 0x00000000800014f4, INSTR: 0x03b2021b, REG x4: 0x000000000008003b
PC: 0x00000000800014f8, INSTR: 0x00c21213, REG x4: 0x000000008003b000
PC: 0x00000000800014fc, INSTR: 0x89920213, REG x4: 0x000000008003a899
PC: 0x0000000080001500, INSTR: 0x9af23283, REG x5: 0x0000000000000000, MEM 0x000000008003a248
PC: 0x0000000080001504, INSTR: 0x10009337, REG x6: 0x0000000010009000
PC: 0x0000000080001508, INSTR: 0x00331313, REG x6: 0x0000000080048000
PC: 0x000000008000150c, INSTR: 0x4e930313, REG x6: 0x00000000800484e9
PC: 0x0000000080001510, INSTR: 0x77733183, REG x3: 0x0000000000000000, MEM 0x0000000080048c60
PC: 0x0000000080001514, INSTR: 0x409c5913, REG x18: 0x0000000000400279
PC: 0x0000000080001518, INSTR: 0x100054b7, REG x9: 0x0000000010005000
PC: 0x000000008000151c, INSTR: 0x00349493, REG x9: 0x0000000080028000
PC: 0x0000000080001520, INSTR: 0xd0348493, REG x9: 0x0000000080027d03
PC: 0x0000000080001524, INSTR: 0x6c54b983, REG x19: 0x0000000000000000, MEM 0x00000000800283c8
PC: 0x0000000080001528, INSTR: 0x019059b3, REG x19: 0x0000000000000000
PC: 0x000000008000152c, INSTR: 0x40021937, REG x18: 0x0000000040021000
PC: 0x0000000080001530, INSTR: 0x00191913, REG x18: 0x0000000080042000
PC: 0x0000000080001534, INSTR: 0x85690913, REG x18: 0x0000000080041856
PC: 0x0000000080001538, INSTR: 0xc6293e03, REG x28: 0x0000000000000000, MEM 0x00000000800414b8
PC: 0x000000008000153c, INSTR: 0x2000c337, REG x6: 0x000000002000c000
PC: 0x0000000080001540, INSTR: 0xd9b3031b, REG x6: 0x000000002000bd9b
PC: 0x0000000080001544, INSTR: 0x00231313, REG x6: 0x000000008002f66c
PC: 0x0000000080001548, INSTR: 0xeb433b83, REG x23: 0x0000000000000000, MEM 0x000000008002f520
PC: 0x000000008000154c, INSTR: 0x4240d593, REG x11: 0x0000000000000000
PC: 0x0000000080001550, INSTR: 0x2000fbb7, REG x23: 0x000000002000f000
PC: 0x0000000080001554, INSTR: 0x002b9b93, REG x23: 0x000000008003c000
PC: 0x0000000080001558, INSTR: 0x0cfb8b93, REG x23: 0x000000008003c0cf
PC: 0x000000008000155c, INSTR: 0x4b1bb283, REG x5: 0x0000000000000000, MEM 0x000000008003c580
PC: 0x0000000080001560, INSTR: 0x10007a37, REG x20: 0x0000000010007000
PC: 0x0000000080001564, INSTR: 0x003a1a13, REG x20: 0x0000000080038000
PC: 0x0000000080001568, INSTR: 0x787a0a13, REG x20: 0x0000000080038787
PC: 0x000000008000156c, INSTR: 0x901a3b03, REG x22: 0x0000000000000000, MEM 0x0000000080038088
PC: 0x0000000080001570, INSTR: 0x08003737, REG x14: 0x0000000008003000
PC: 0x0000000080001574, INSTR: 0xeb17071b, REG x14: 0x0000000008002eb1
PC: 0x0000000080001578, INSTR: 0x00471713, REG x14: 0x000000008002eb10
PC: 0x000000008000157c, INSTR: 0xd3371823, MEM 0x000000008002e840: 0x0000000000000000
PC: 0x0000000080001580, INSTR: 0x3b478b93, REG x23: 0x00000000000003b4
PC: 0x0000000080001584, INSTR: 0x02001bb7, REG x23: 0x0000000002001000
PC: 0x0000000080001588, INSTR: 0x006b9b93, REG x23: 0x0000000080040000
PC: 0x000000008000158c, INSTR: 0x221b8b93, REG x23: 0x0000000080040221
PC: 0x0000000080001590, INSTR: 0x3c7bb183, REG x3: 0x0000000000000000, MEM 0x00000000800405e8
PC: 0x0000000080001594, INSTR: 0x40370d3b, REG x26: 0xffffffff8002eb10
PC: 0x0000000080001598, INSTR: 0x20012a37, REG x20: 0x0000000020012000
PC: 0x000000008000159c, INSTR: 0x3b1a0a1b, REG x20: 0x00000000200123b1
PC: 0x00000000800015a0, INSTR: 0x002a1a13, REG x20: 0x0000000080048ec4
PC: 0x00000000800015a4, INSTR: 0x6eca3983, REG x19: 0x0000000000000000, MEM 0x00000000800495b0
PC: 0x00000000800015a8, INSTR: 0x003a8233, REG x4: 0x0000000000000000
PC: 0x00000000800015ac, INSTR: 0xf2d848e3
PC: 0x00000000800014dc, INSTR: 0x00180813, REG x16: 0x0000000000000003
PC: 0x00000000800014e0, INSTR: 0x01ea5463
PC: 0x00000000800014e8, INSTR: 0xdc904593, REG x11: 0xfffffffffffffdc9
PC: 0x00000000800014ec, INSTR: 0x402b0d3b, REG x26: 0x000000007ffb0100
PC: 0x00000000800014f0, INSTR: 0x00080237, REG x4: 0x0000000000080000
PC: 0x00000000800014f4, INSTR: 0x03b2021b, REG x4: 0x000000000008003b
PC: 0x00000000800014f8, INSTR: 0x00c21213, REG x4: 0x000000008003b000
PC: 0x00000000800014fc, INSTR: 0x89920213, REG x4: 0x000000008003a899
PC: 0x0000000080001500, INSTR: 0x9af23283, REG x5: 0x0000000000000000, MEM 0x000000008003a248
PC: 0x0000000080001504, INSTR: 0x10009337, REG x6: 0x0000000010009000
PC: 0x0000000080001508, INSTR: 0x00331313, REG x6: 0x0000000080048000
PC: 0x000000008000150c, INSTR: 0x4e930313, REG x6: 0x00000000800484e9
PC: 0x0000000080001510, INSTR: 0x77733183, REG x3: 0x0000000000000000, MEM 0x0000000080048c60
PC: 0x0000000080001514, INSTR: 0x409c5913, REG x18: 0x0000000000400279
PC: 0x0000000080001518, INSTR: 0x100054b7, REG x9: 0x0000000010005000
PC: 0x000000008000151c, INSTR: 0x00349493, REG x9: 0x0000000080028000
PC: 0x0000000080001520, INSTR: 0xd0348493, REG x9: 0x0000000080027d03
PC: 0x0000000080001524, INSTR: 0x6c54b983, REG x19: 0x0000000000000000, MEM 0x00000000800283c8
PC: 0x0000000080001528, INSTR: 0x019059b3, REG x19: 0x0000000000000000
PC: 0x000000008000152c, INSTR: 0x40021937, REG x18: 0x0000000040021000
PC: 0x0000000080001530, INSTR: 0x00191913, REG x18: 0x0000000080042000
PC: 0x0000000080001534, INSTR: 0x85690913, REG x18: 0x0000000080041856
PC: 0x0000000080001538, INSTR: 0xc6293e03, REG x28: 0x0000000000000000, MEM 0x00000000800414b8
PC: 0x000000008000153c, INSTR: 0x2000c337, REG x6: 0x000000002000c000
PC: 0x0000000080001540, INSTR: 0xd9b3031b, REG x6: 0x000000002000bd9b
PC: 0x0000000080001544, INSTR: 0x00231313, REG x6: 0x000000008002f66c
PC: 0x0000000080001548, INSTR: 0xeb433b83, REG x23: 0x0000000000000000, MEM 0x000000008002f520
PC: 0x000000008000154c, INSTR: 0x4240d593, REG x11: 0x0000000000000000
PC: 0x0000000080001550, INSTR: 0x2000fbb7, REG x23: 0x000000002000f000
PC: 0x0000000080001554, INSTR: 0x002b9b93, REG x23: 0x000000008003c000
PC: 0x0000000080001558, INSTR: 0x0cfb8b93, REG x23: 0x000000008003c0cf
PC: 0x000000008000155c, INSTR: 0x4b1bb283, REG x5: 0x0000000000000000, MEM 0x000000008003c580
PC: 0x0000000080001560, INSTR: 0x10007a37, REG x20: 0x0000000010007000
PC: 0x0000000080001564, INSTR: 0x003a1a13, REG x20: 0x0000000080038000
PC: 0x0000000080001568, INSTR: 0x787a0a13, REG x20: 0x0000000080038787
PC: 0x000000008000156c, INSTR: 0x901a3b03, REG x22: 0x0000000000000000, MEM 0x0000000080038088
PC: 0x0000000080001570, INSTR: 0x08003737, REG x14: 0x0000000008003000
PC: 0x0000000080001574, INSTR: 0xeb17071b, REG x14: 0x0000000008002eb1
PC: 0x0000000080001578, INSTR: 0x00471713, REG x14: 0x000000008002eb10
PC: 0x000000008000157c, INSTR: 0xd3371823, MEM 0x000000008002e840: 0x0000000000000000
PC: 0x0000000080001580, INSTR: 0x3b478b93, REG x23: 0x00000000000003b4
PC: 0x0000000080001584, INSTR: 0x02001bb7, REG x23: 0x0000000002001000
PC: 0x0000000080001588, INSTR: 0x006b9b93, REG x23: 0x0000000080040000
PC: 0x000000008000158c, INSTR: 0x221b8b93, REG x23: 0x0000000080040221
PC: 0x0000000080001590, INSTR: 0x3c7bb183, REG x3: 0x0000000000000000, MEM 0x00000000800405e8
PC: 0x0000000080001594, INSTR: 0x40370d3b, REG x26: 0xffffffff8002eb10
PC: 0x0000000080001598, INSTR: 0x20012a37, REG x20: 0x0000000020012000
PC: 0x000000008000159c, INSTR: 0x3b1a0a1b, REG x20: 0x00000000200123b1
PC: 0x00000000800015a0, INSTR: 0x002a1a13, REG x20: 0x0000000080048ec4
PC: 0x00000000800015a4, INSTR: 0x6eca3983, REG x19: 0x0000000000000000, MEM 0x00000000800495b0
PC: 0x00000000800015a8, INSTR: 0x003a8233, REG x4: 0x0000000000000000
PC: 0x00000000800015ac, INSTR: 0xf2d848e3
PC: 0x00000000800014dc, INSTR: 0x00180813, REG x16: 0x0000000000000004
PC: 0x00000000800014e0, INSTR: 0x01ea5463
PC: 0x00000000800014e8, INSTR: 0xdc904593, REG x11: 0xfffffffffffffdc9
PC: 0x00000000800014ec, INSTR: 0x402b0d3b, REG x26: 0x000000007ffb0100
PC: 0x00000000800014f0, INSTR: 0x00080237, REG x4: 0x0000000000080000
PC: 0x00000000800014f4, INSTR: 0x03b2021b, REG x4: 0x000000000008003b
PC: 0x00000000800014f8, INSTR: 0x00c21213, REG x4: 0x000000008003b000
PC: 0x00000000800014fc, INSTR: 0x89920213, REG x4: 0x000000008003a899
PC: 0x0000000080001500, INSTR: 0x9af23283, REG x5: 0x0000000000000000, MEM 0x000000008003a248
PC: 0x0000000080001504, INSTR: 0x10009337, REG x6: 0x0000000010009000
PC: 0x0000000080001508, INSTR: 0x00331313, REG x6: 0x0000000080048000
PC: 0x000000008000150c, INSTR: 0x4e930313, REG x6: 0x00000000800484e9
PC: 0x0000000080001510, INSTR: 0x77733183, REG x3: 0x0000000000000000, MEM 0x0000000080048c60
PC: 0x0000000080001514, INSTR: 0x409c5913, REG x18: 0x0000000000400279
PC: 0x0000000080001518, INSTR: 0x100054b7, REG x9: 0x0000000010005000
PC: 0x000000008000151c, INSTR: 0x00349493, REG x9: 0x0000000080028000
PC: 0x0000000080001520, INSTR: 0xd0348493, REG x9: 0x0000000080027d03
PC: 0x0000000080001524, INSTR: 0x6c54b983, REG x19: 0x0000000000000000, MEM 0x00000000800283c8
PC: 0x0000000080001528, INSTR: 0x019059b3, REG x19: 0x0000000000000000
PC: 0x000000008000152c, INSTR: 0x40021937, REG x18: 0x0000000040021000
PC: 0x0000000080001530, INSTR: 0x00191913, REG x18: 0x0000000080042000
PC: 0x0000000080001534, INSTR: 0x85690913, REG x18: 0x0000000080041856
PC: 0x0000000080001538, INSTR: 0xc6293e03, REG x28: 0x0000000000000000, MEM 0x00000000800414b8
PC: 0x000000008000153c, INSTR: 0x2000c337, REG x6: 0x000000002000c000
PC: 0x0000000080001540, INSTR: 0xd9b3031b, REG x6: 0x000000002000bd9b
PC: 0x0000000080001544, INSTR: 0x00231313, REG x6: 0x000000008002f66c
PC: 0x0000000080001548, INSTR: 0xeb433b83, REG x23: 0x0000000000000000, MEM 0x000000008002f520
PC: 0x000000008000154c, INSTR: 0x4240d593, REG x11: 0x0000000000000000
PC: 0x0000000080001550, INSTR: 0x2000fbb7, REG x23: 0x000000002000f000
PC: 0x0000000080001554, INSTR: 0x002b9b93, REG x23: 0x000000008003c000
PC: 0x0000000080001558, INSTR: 0x0cfb8b93, REG x23: 0x000000008003c0cf
PC: 0x000000008000155c, INSTR: 0x4b1bb283, REG x5: 0x0000000000000000, MEM 0x000000008003c580
PC: 0x0000000080001560, INSTR: 0x10007a37, REG x20: 0x0000000010007000
PC: 0x0000000080001564, INSTR: 0x003a1a13, REG x20: 0x0000000080038000
PC: 0x0000000080001568, INSTR: 0x787a0a13, REG x20: 0x0000000080038787
PC: 0x000000008000156c, INSTR: 0x901a3b03, REG x22: 0x0000000000000000, MEM 0x0000000080038088
PC: 0x0000000080001570, INSTR: 0x08003737, REG x14: 0x0000000008003000
PC: 0x0000000080001574, INSTR: 0xeb17071b, REG x14: 0x0000000008002eb1
PC: 0x0000000080001578, INSTR: 0x00471713, REG x14: 0x000000008002eb10
PC: 0x000000008000157c, INSTR: 0xd3371823, MEM 0x000000008002e840: 0x0000000000000000
PC: 0x0000000080001580, INSTR: 0x3b478b93, REG x23: 0x00000000000003b4
PC: 0x0000000080001584, INSTR: 0x02001bb7, REG x23: 0x0000000002001000
PC: 0x0000000080001588, INSTR: 0x006b9b93, REG x23: 0x0000000080040000
PC: 0x000000008000158c, INSTR: 0x221b8b93, REG x23: 0x0000000080040221
PC: 0x0000000080001590, INSTR: 0x3c7bb183, REG x3: 0x0000000000000000, MEM 0x00000000800405e8
PC: 0x0000000080001594, INSTR: 0x40370d3b, REG x26: 0xffffffff8002eb10
PC: 0x0000000080001598, INSTR: 0x20012a37, REG x20: 0x0000000020012000
PC: 0x000000008000159c, INSTR: 0x3b1a0a1b, REG x20: 0x00000000200123b1
PC: 0x00000000800015a0, INSTR: 0x002a1a13, REG x20: 0x0000000080048ec4
PC: 0x00000000800015a4, INSTR: 0x6eca3983, REG x19: 0x0000000000000000, MEM 0x00000000800495b0
PC: 0x00000000800015a8, INSTR: 0x003a8233, REG x4: 0x0000000000000000
PC: 0x00000000800015ac, INSTR: 0xf2d848e3
PC: 0x00000000800015b0, INSTR: 0x0040006f
PC: 0x00000000800015b4, INSTR: 0xa2e7ca13, REG x20: 0xfffffffffffffa2e
PC: 0x00000000800015b8, INSTR: 0x20013b37, REG x22: 0x0000000020013000
PC: 0x00000000800015bc, INSTR: 0x002b1b13, REG x22: 0x000000008004c000
PC: 0x00000000800015c0, INSTR: 0xd46b0b13, REG x22: 0x000000008004bd46
PC: 0x00000000800015c4, INSTR: 0x27ab3b03, REG x22: 0x0000000000000000, MEM 0x000000008004bfc0
PC: 0x00000000800015c8, INSTR: 0x20013bb7, REG x23: 0x0000000020013000
PC: 0x00000000800015cc, INSTR: 0x002b9b93, REG x23: 0x000000008004c000
PC: 0x00000000800015d0, INSTR: 0x42db8b93, REG x23: 0x000000008004c42d
PC: 0x00000000800015d4, INSTR: 0xc83bb183, REG x3: 0x0000000000000000, MEM 0x000000008004c0b0
PC: 0x00000000800015d8, INSTR: 0x45c48313, REG x6: 0x000000008002815f
PC: 0x00000000800015dc, INSTR: 0x20011637, REG x12: 0x0000000020011000
PC: 0x00000000800015e0, INSTR: 0xac36061b, REG x12: 0x0000000020010ac3
PC: 0x00000000800015e4, INSTR: 0x00261613, REG x12: 0x0000000080042b0c
PC: 0x00000000800015e8, INSTR: 0xe5563223, MEM 0x0000000080042950: 0x0000000000000000
PC: 0x00000000800015ec, INSTR: 0x00080b37, REG x22: 0x0000000000080000
PC: 0x00000000800015f0, INSTR: 0x04db0b1b, REG x22: 0x000000000008004d
PC: 0x00000000800015f4, INSTR: 0x00cb1b13, REG x22: 0x000000008004d000
PC: 0x00000000800015f8, INSTR: 0xf5bb0b13, REG x22: 0x000000008004cf5b
PC: 0x00000000800015fc, INSTR: 0x235b3b83, REG x23: 0x0000000000000000, MEM 0x000000008004d190
PC: 0x0000000080001600, INSTR: 0xf0a84d93, REG x27: 0xffffffffffffff0e
PC: 0x0000000080001604, INSTR: 0x0272dc93, REG x25: 0x0000000000000000
PC: 0x0000000080001608, INSTR: 0x0006eab3, REG x21: 0x0000000000000004
PC: 0x000000008000160c, INSTR: 0x00080437, REG x8: 0x0000000000080000
PC: 0x0000000080001610, INSTR: 0x0214041b, REG x8: 0x0000000000080021
PC: 0x0000000080001614, INSTR: 0x00c41413, REG x8: 0x0000000080021000
PC: 0x0000000080001618, INSTR: 0x06740413, REG x8: 0x0000000080021067
PC: 0x000000008000161c, INSTR: 0xc1143503, REG x10: 0x0000000000000000, MEM 0x0000000080020c78
PC: 0x0000000080001620, INSTR: 0x40019237, REG x4: 0x0000000040019000
PC: 0x0000000080001624, INSTR: 0x00121213, REG x4: 0x0000000080032000
PC: 0x0000000080001628, INSTR: 0xf6820213, REG x4: 0x0000000080031f68
PC: 0x000000008000162c, INSTR: 0xcf023483, REG x9: 0x0000000000000000, MEM 0x0000000080031c58
PC: 0x0000000080001630, INSTR: 0x00080f37, REG x30: 0x0000000000080000
PC: 0x0000000080001634, INSTR: 0x04df0f1b, REG x30: 0x000000000008004d
PC: 0x0000000080001638, INSTR: 0x00cf1f13, REG x30: 0x000000008004d000
PC: 0x000000008000163c, INSTR: 0xae7f0f13, REG x30: 0x000000008004cae7
PC: 0x0000000080001640, INSTR: 0xca9f3f83, REG x31: 0x0000000000000000, MEM 0x000000008004c790
PC: 0x0000000080001644, INSTR: 0x41195633, REG x12: 0x0000000080041856
PC: 0x0000000080001648, INSTR: 0x4ea76517, REG x10: 0x00000000cea77648
PC: 0x000000008000164c, INSTR: 0x0152191b, REG x18: 0xffffffffed000000
PC: 0x0000000080001650, INSTR: 0x4aa1ae13, REG x28: 0x0000000000000001
PC: 0x0000000080001654, INSTR: 0x08004ab7, REG x21: 0x0000000008004000
PC: 0x0000000080001658, INSTR: 0xcc1a8a9b, REG x21: 0x0000000008003cc1
PC: 0x000000008000165c, INSTR: 0x004a9a93, REG x21: 0x000000008003cc10
PC: 0x0000000080001660, INSTR: 0x22ba8723, MEM 0x000000008003ce3e: 0x0000000000000000
PC: 0x0000000080001664, INSTR: 0x01156463
PC: 0x0000000080001668, INSTR: 0x0040006f
PC: 0x000000008000166c, INSTR: 0x40548ebb, REG x29: 0x0000000000000000
PC: 0x0000000080001670, INSTR: 0x01271713, REG x14: 0x0002000bac400000
PC: 0x0000000080001674, INSTR: 0x000809b7, REG x19: 0x0000000000080000
PC: 0x0000000080001678, INSTR: 0x0279899b, REG x19: 0x0000000000080027
PC: 0x000000008000167c, INSTR: 0x00c99993, REG x19: 0x0000000080027000
PC: 0x0000000080001680, INSTR: 0x08398993, REG x19: 0x0000000080027083
PC: 0x0000000080001684, INSTR: 0x12d9b183, REG x3: 0x0000000000000000, MEM 0x00000000800271b0
PC: 0x0000000080001688, INSTR: 0x000806b7, REG x13: 0x0000000000080000
PC: 0x000000008000168c, INSTR: 0x0476869b, REG x13: 0x0000000000080047
PC: 0x0000000080001690, INSTR: 0x00c69693, REG x13: 0x0000000080047000
PC: 0x0000000080001694, INSTR: 0x25368693, REG x13: 0x0000000080047253
PC: 0x0000000080001698, INSTR: 0xced6b003, MEM 0x0000000080046f40
PC: 0x000000008000169c, INSTR: 0x4001ba37, REG x20: 0x000000004001b000
PC: 0x00000000800016a0, INSTR: 0x001a1a13, REG x20: 0x0000000080036000
PC: 0x00000000800016a4, INSTR: 0xb16a0a13, REG x20: 0x0000000080035b16
PC: 0x00000000800016a8, INSTR: 0x972a3f83, REG x31: 0x0000000000000000, MEM 0x0000000080035488
PC: 0x00000000800016ac, INSTR: 0x100044b7, REG x9: 0x0000000010004000
PC: 0x00000000800016b0, INSTR: 0x1c14849b, REG x9: 0x00000000100041c1
PC: 0x00000000800016b4, INSTR: 0x00349493, REG x9: 0x0000000080020e08
PC: 0x00000000800016b8, INSTR: 0x1e84b803, REG x16: 0x0000000000000000, MEM 0x0000000080020ff0
PC: 0x00000000800016bc, INSTR: 0x40019937, REG x18: 0x0000000040019000
PC: 0x00000000800016c0, INSTR: 0x7219091b, REG x18: 0x0000000040019721
PC: 0x00000000800016c4, INSTR: 0x00191913, REG x18: 0x0000000080032e42
PC: 0x00000000800016c8, INSTR: 0x90e93783, REG x15: 0x0000000000000000, MEM 0x0000000080032750
PC: 0x00000000800016cc, INSTR: 0x40023937, REG x18: 0x0000000040023000
PC: 0x00000000800016d0, INSTR: 0x00191913, REG x18: 0x0000000080046000
PC: 0x00000000800016d4, INSTR: 0x3fa90913, REG x18: 0x00000000800463fa
PC: 0x00000000800016d8, INSTR: 0x74e93503, REG x10: 0x0000000000000000, MEM 0x0000000080046b48
PC: 0x00000000800016dc, INSTR: 0x20011237, REG x4: 0x0000000020011000
PC: 0x00000000800016e0, INSTR: 0x00221213, REG x4: 0x0000000080044000
PC: 0x00000000800016e4, INSTR: 0x53720213, REG x4: 0x0000000080044537
PC: 0x00000000800016e8, INSTR: 0x2a123003, MEM 0x00000000800447d8
