PC: 0x0000000080000000, INSTR: 0x080055b7, REG x11: 0x0000000008005000
PC: 0x0000000080001f30, INSTR: 0x01913023, MEM 0x000000008004feb0: 0x0000000000000004
PC: 0x0000000080001f34, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001f38, INSTR: 0x00d13023, MEM 0x000000008004fea0: 0x0000000000000004
PC: 0x0000000080001f3c, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001f40, INSTR: 0x01b13023, MEM 0x000000008004fe90: 0x0000000000000004
PC: 0x0000000080001f44, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001f48, INSTR: 0x00813023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x0000000080001f4c, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001f50, INSTR: 0x00313023, MEM 0x000000008004fe70: 0x0000000000000004
PC: 0x0000000080001f54, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001f58, INSTR: 0x01113023, MEM 0x000000008004fe60: 0x0000000000000004
PC: 0x0000000080001f5c, INSTR: 0x00000193, REG x3: 0x0000000000000000
PC: 0x0000000080001f60, INSTR: 0x00000693, REG x13: 0x0000000000000000
PC: 0x0000000080001f64, INSTR: 0x0040006f
PC: 0x0000000080001f68, INSTR: 0x41e5db9b, REG x23: 0xfffffffffffffffe
PC: 0x0000000080001f6c, INSTR: 0x27798893, REG x17: 0x0000000000000277
PC: 0x0000000080001f70, INSTR: 0x00118193, REG x3: 0x0000000000000001
PC: 0x0000000080001f74, INSTR: 0x0021d693, REG x13: 0x0000000000000000
PC: 0x0000000080001f78, INSTR: 0xfe0688e3
PC: 0x0000000080001f68, INSTR: 0x41e5db9b, REG x23: 0xfffffffffffffffe
PC: 0x0000000080001f6c, INSTR: 0x27798893, REG x17: 0x0000000000000277
PC: 0x0000000080001f70, INSTR: 0x00118193, REG x3: 0x0000000000000002
PC: 0x0000000080001f74, INSTR: 0x0021d693, REG x13: 0x0000000000000000
PC: 0x0000000080001f78, INSTR: 0xfe0688e3
PC: 0x0000000080001f68, INSTR: 0x41e5db9b, REG x23: 0xfffffffffffffffe
PC: 0x0000000080001f6c, INSTR: 0x27798893, REG x17: 0x0000000000000277
PC: 0x0000000080001f70, INSTR: 0x00118193, REG x3: 0x0000000000000003
PC: 0x0000000080001f74, INSTR: 0x0021d693, REG x13: 0x0000000000000000
PC: 0x0000000080001f78, INSTR: 0xfe0688e3
PC: 0x0000000080001f68, INSTR: 0x41e5db9b, REG x23: 0xfffffffffffffffe
PC: 0x0000000080001f6c, INSTR: 0x27798893, REG x17: 0x0000000000000277
PC: 0x0000000080001f70, INSTR: 0x00118193, REG x3: 0x0000000000000004
PC: 0x0000000080001f74, INSTR: 0x0021d693, REG x13: 0x0000000000000001
PC: 0x0000000080001f78, INSTR: 0xfe0688e3
PC: 0x0000000080001f7c, INSTR: 0x0040006f
PC: 0x0000000080001f80, INSTR: 0x00000413, REG x8: 0x0000000000000000
PC: 0x0000000080001f84, INSTR: 0x00000d93, REG x27: 0x0000000000000000
PC: 0x0000000080001f88, INSTR: 0x0040006f
PC: 0x0000000080001f8c, INSTR: 0x00140413, REG x8: 0x0000000000000001
PC: 0x0000000080001f90, INSTR: 0x00245d93, REG x27: 0x0000000000000000
PC: 0x0000000080001f94, INSTR: 0x00000893, REG x17: 0x0000000000000000
PC: 0x0000000080001f98, INSTR: 0x00400a93, REG x21: 0x0000000000000004
PC: 0x0000000080001f9c, INSTR: 0x00ce0463
PC: 0x0000000080001fa0, INSTR: 0x0040006f
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000001
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000002
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000003
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000004
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fac, INSTR: 0x0040006f
PC: 0x0000000080001fb0, INSTR: 0x010218b3, REG x17: 0x0000000000000000
PC: 0x0000000080001fb4, INSTR: 0xfc0d8ce3
PC: 0x0000000080001f8c, INSTR: 0x00140413, REG x8: 0x0000000000000002
PC: 0x0000000080001f90, INSTR: 0x00245d93, REG x27: 0x0000000000000000
PC: 0x0000000080001f94, INSTR: 0x00000893, REG x17: 0x0000000000000000
PC: 0x0000000080001f98, INSTR: 0x00400a93, REG x21: 0x0000000000000004
PC: 0x0000000080001f9c, INSTR: 0x00ce0463
PC: 0x0000000080001fa0, INSTR: 0x0040006f
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000001
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000002
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000003
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000004
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fac, INSTR: 0x0040006f
PC: 0x0000000080001fb0, INSTR: 0x010218b3, REG x17: 0x0000000000000000
PC: 0x0000000080001fb4, INSTR: 0xfc0d8ce3
PC: 0x0000000080001f8c, INSTR: 0x00140413, REG x8: 0x0000000000000003
PC: 0x0000000080001f90, INSTR: 0x00245d93, REG x27: 0x0000000000000000
PC: 0x0000000080001f94, INSTR: 0x00000893, REG x17: 0x0000000000000000
PC: 0x0000000080001f98, INSTR: 0x00400a93, REG x21: 0x0000000000000004
PC: 0x0000000080001f9c, INSTR: 0x00ce0463
PC: 0x0000000080001fa0, INSTR: 0x0040006f
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000001
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000002
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000003
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000004
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fac, INSTR: 0x0040006f
PC: 0x0000000080001fb0, INSTR: 0x010218b3, REG x17: 0x0000000000000000
PC: 0x0000000080001fb4, INSTR: 0xfc0d8ce3
PC: 0x0000000080001f8c, INSTR: 0x00140413, REG x8: 0x0000000000000004
PC: 0x0000000080001f90, INSTR: 0x00245d93, REG x27: 0x0000000000000001
PC: 0x0000000080001f94, INSTR: 0x00000893, REG x17: 0x0000000000000000
PC: 0x0000000080001f98, INSTR: 0x00400a93, REG x21: 0x0000000000000004
PC: 0x0000000080001f9c, INSTR: 0x00ce0463
PC: 0x0000000080001fa0, INSTR: 0x0040006f
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000001
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000002
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000003
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fa4, INSTR: 0x00188893, REG x17: 0x0000000000000004
PC: 0x0000000080001fa8, INSTR: 0xff58eee3
PC: 0x0000000080001fac, INSTR: 0x0040006f
PC: 0x0000000080001fb0, INSTR: 0x010218b3, REG x17: 0x0000000000000000
PC: 0x0000000080001fb4, INSTR: 0xfc0d8ce3
PC: 0x0000000080001fb8, INSTR: 0x0040006f
PC: 0x0000000080001fbc, INSTR: 0x00ae8463
PC: 0x0000000080001fc0, INSTR: 0x0040006f
PC: 0x0000000080001fc4, INSTR: 0x0095193b, REG x18: 0x0000000010000000
PC: 0x0000000080001fc8, INSTR: 0x510d4c93, REG x25: 0x0000000000000512
PC: 0x0000000080001fcc, INSTR: 0x00013883, REG x17: 0x0000000000000004, MEM 0x000000008004fe60
PC: 0x0000000080001fd0, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001fd4, INSTR: 0x00013183, REG x3: 0x0000000000000004, MEM 0x000000008004fe70
PC: 0x0000000080001fd8, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001fdc, INSTR: 0x00013403, REG x8: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x0000000080001fe0, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001fe4, INSTR: 0x00013d83, REG x27: 0x0000000000000004, MEM 0x000000008004fe90
PC: 0x0000000080001fe8, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001fec, INSTR: 0x00013683, REG x13: 0x0000000000000004, MEM 0x000000008004fea0
PC: 0x0000000080001ff0, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001ff4, INSTR: 0x00013c83, REG x25: 0x0000000000000004, MEM 0x000000008004feb0
PC: 0x0000000080001ff8, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001ffc, INSTR: 0x00013903, REG x18: 0x0000000000000001, MEM 0x000000008004fec0
PC: 0x0000000080002000, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080002004, INSTR: 0x00013b83, REG x23: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x0000000080002008, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x000000008000200c, INSTR: 0x00013a83, REG x21: 0x0000000000000001, MEM 0x000000008004fee0
PC: 0x0000000080002010, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080002014, INSTR: 0x00008067
PC: 0x0000000080000a14, INSTR: 0x00013083, REG x1: 0x0000000000000004, MEM 0x000000008004fef0
PC: 0x0000000080000a18, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080000a1c, INSTR: 0x722b7493, REG x9: 0x0000000000000000
PC: 0x0000000080000a20, INSTR: 0x006b9463
PC: 0x0000000080000a28, INSTR: 0x01286f33, REG x30: 0x0000000000000001
PC: 0x0000000080000a2c, INSTR: 0x02ca8a63
PC: 0x0000000080000a30, INSTR: 0x0040006f
PC: 0x0000000080000a34, INSTR: 0x00400f93, REG x31: 0x0000000000000004
PC: 0x0000000080000a38, INSTR: 0x00000813, REG x16: 0x0000000000000000
PC: 0x0000000080000a3c, INSTR: 0x0040006f
PC: 0x0000000080000a40, INSTR: 0xa57da413, REG x8: 0x0000000000000000
PC: 0x0000000080000a44, INSTR: 0xffff8f93, REG x31: 0x0000000000000003
PC: 0x0000000080000a48, INSTR: 0x01d98463
PC: 0x0000000080000a50, INSTR: 0x00088463
PC: 0x0000000080000a54, INSTR: 0x0040006f
PC: 0x0000000080000a58, INSTR: 0xff0f94e3
PC: 0x0000000080000a40, INSTR: 0xa57da413, REG x8: 0x0000000000000000
PC: 0x0000000080000a44, INSTR: 0xffff8f93, REG x31: 0x0000000000000002
PC: 0x0000000080000a48, INSTR: 0x01d98463
PC: 0x0000000080000a50, INSTR: 0x00088463
PC: 0x0000000080000a54, INSTR: 0x0040006f
PC: 0x0000000080000a58, INSTR: 0xff0f94e3
PC: 0x0000000080000a40, INSTR: 0xa57da413, REG x8: 0x0000000000000000
PC: 0x0000000080000a44, INSTR: 0xffff8f93, REG x31: 0x0000000000000001
PC: 0x0000000080000a48, INSTR: 0x01d98463
PC: 0x0000000080000a50, INSTR: 0x00088463
PC: 0x0000000080000a54, INSTR: 0x0040006f
PC: 0x0000000080000a58, INSTR: 0xff0f94e3
PC: 0x0000000080000a40, INSTR: 0xa57da413, REG x8: 0x0000000000000000
PC: 0x0000000080000a44, INSTR: 0xffff8f93, REG x31: 0x0000000000000000
PC: 0x0000000080000a48, INSTR: 0x01d98463
PC: 0x0000000080000a50, INSTR: 0x00088463
PC: 0x0000000080000a54, INSTR: 0x0040006f
PC: 0x0000000080000a58, INSTR: 0xff0f94e3
PC: 0x0000000080000a5c, INSTR: 0x0040006f
PC: 0x0000000080000a60, INSTR: 0x403f599b, REG x19: 0x0000000000000000
PC: 0x0000000080000a64, INSTR: 0x0012c233, REG x4: 0x0000000000000005
PC: 0x0000000080000a68, INSTR: 0x01288463
PC: 0x0000000080000a6c, INSTR: 0x0040006f
PC: 0x0000000080000a70, INSTR: 0x01557463
PC: 0x0000000080000a78, INSTR: 0x0ada0063
PC: 0x0000000080000b18, INSTR: 0x00a28463
PC: 0x0000000080000b20, INSTR: 0xba21089b, REG x17: 0xffffffff8004faa2
PC: 0x0000000080000b24, INSTR: 0x100094b7, REG x9: 0x0000000010009000
PC: 0x0000000080000b28, INSTR: 0x00349493, REG x9: 0x0000000080048000
PC: 0x0000000080000b2c, INSTR: 0x2bc48493, REG x9: 0x00000000800482bc
PC: 0x0000000080000b30, INSTR: 0x42a49e83, REG x29: 0x0000000000000000, MEM 0x00000000800486e6
PC: 0x0000000080000b34, INSTR: 0xe00504e3
PC: 0x0000000080000b38, INSTR: 0x0040006f
PC: 0x0000000080000b3c, INSTR: 0x000a5b93, REG x23: 0x0000000000000004
PC: 0x0000000080000b40, INSTR: 0x00858463
PC: 0x0000000080000b44, INSTR: 0x0040006f
PC: 0x0000000080000b48, INSTR: 0x5340006f
PC: 0x000000008000107c, INSTR: 0xbe6fcd17, REG x26: 0x000000003e6fd07c
PC: 0x0000000080001080, INSTR: 0x8b19e813, REG x16: 0xfffffffffffff8b1
PC: 0x0000000080001084, INSTR: 0x00000293, REG x5: 0x0000000000000000
PC: 0x0000000080001088, INSTR: 0x00000b93, REG x23: 0x0000000000000000
PC: 0x000000008000108c, INSTR: 0x0040006f
PC: 0x0000000080001090, INSTR: 0x00128293, REG x5: 0x0000000000000001
PC: 0x0000000080001094, INSTR: 0x0022db93, REG x23: 0x0000000000000000
PC: 0x0000000080001098, INSTR: 0xfe0b8ce3
PC: 0x0000000080001090, INSTR: 0x00128293, REG x5: 0x0000000000000002
PC: 0x0000000080001094, INSTR: 0x0022db93, REG x23: 0x0000000000000000
PC: 0x0000000080001098, INSTR: 0xfe0b8ce3
PC: 0x0000000080001090, INSTR: 0x00128293, REG x5: 0x0000000000000003
PC: 0x0000000080001094, INSTR: 0x0022db93, REG x23: 0x0000000000000000
PC: 0x0000000080001098, INSTR: 0xfe0b8ce3
PC: 0x0000000080001090, INSTR: 0x00128293, REG x5: 0x0000000000000004
PC: 0x0000000080001094, INSTR: 0x0022db93, REG x23: 0x0000000000000001
PC: 0x0000000080001098, INSTR: 0xfe0b8ce3
PC: 0x000000008000109c, INSTR: 0x0040006f
PC: 0x00000000800010a0, INSTR: 0x01d216bb, REG x13: 0x0000000000000005
PC: 0x00000000800010a4, INSTR: 0x40590d3b, REG x26: 0xfffffffffffffffd
PC: 0x00000000800010a8, INSTR: 0x00000b13, REG x22: 0x0000000000000000
PC: 0x00000000800010ac, INSTR: 0x00000393, REG x7: 0x0000000000000000
PC: 0x00000000800010b0, INSTR: 0x0040006f
PC: 0x00000000800010b4, INSTR: 0x001b0b13, REG x22: 0x0000000000000001
PC: 0x00000000800010b8, INSTR: 0x002b5393, REG x7: 0x0000000000000000
PC: 0x00000000800010bc, INSTR: 0xfe038ce3
PC: 0x00000000800010b4, INSTR: 0x001b0b13, REG x22: 0x0000000000000002
PC: 0x00000000800010b8, INSTR: 0x002b5393, REG x7: 0x0000000000000000
PC: 0x00000000800010bc, INSTR: 0xfe038ce3
PC: 0x00000000800010b4, INSTR: 0x001b0b13, REG x22: 0x0000000000000003
PC: 0x00000000800010b8, INSTR: 0x002b5393, REG x7: 0x0000000000000000
PC: 0x00000000800010bc, INSTR: 0xfe038ce3
PC: 0x00000000800010b4, INSTR: 0x001b0b13, REG x22: 0x0000000000000004
PC: 0x00000000800010b8, INSTR: 0x002b5393, REG x7: 0x0000000000000001
PC: 0x00000000800010bc, INSTR: 0xfe038ce3
PC: 0x00000000800010c0, INSTR: 0x0040006f
PC: 0x00000000800010c4, INSTR: 0x00400213, REG x4: 0x0000000000000004
PC: 0x00000000800010c8, INSTR: 0x00100d13, REG x26: 0x0000000000000001
PC: 0x00000000800010cc, INSTR: 0x0040006f
PC: 0x00000000800010d0, INSTR: 0xfff20213, REG x4: 0x0000000000000003
PC: 0x00000000800010d4, INSTR: 0xffa25ee3
PC: 0x00000000800010d0, INSTR: 0xfff20213, REG x4: 0x0000000000000002
PC: 0x00000000800010d4, INSTR: 0xffa25ee3
PC: 0x00000000800010d0, INSTR: 0xfff20213, REG x4: 0x0000000000000001
PC: 0x00000000800010d4, INSTR: 0xffa25ee3
PC: 0x00000000800010d0, INSTR: 0xfff20213, REG x4: 0x0000000000000000
PC: 0x00000000800010d4, INSTR: 0xffa25ee3
PC: 0x00000000800010d8, INSTR: 0x0040006f
PC: 0x00000000800010dc, INSTR: 0xdbcbe093, REG x1: 0xfffffffffffffdbd
PC: 0x00000000800010e0, INSTR: 0x100082b7, REG x5: 0x0000000010008000
PC: 0x00000000800010e4, INSTR: 0x5992829b, REG x5: 0x0000000010008599
PC: 0x00000000800010e8, INSTR: 0x00329293, REG x5: 0x0000000080042cc8
PC: 0x00000000800010ec, INSTR: 0xb2b28123, MEM 0x00000000800427ea: 0x0000000000000014
PC: 0x00000000800010f0, INSTR: 0x00000c93, REG x25: 0x0000000000000000
PC: 0x00000000800010f4, INSTR: 0x00000b93, REG x23: 0x0000000000000000
PC: 0x00000000800010f8, INSTR: 0x0040006f
PC: 0x00000000800010fc, INSTR: 0x10005db7, REG x27: 0x0000000010005000
PC: 0x0000000080001100, INSTR: 0x003d9d93, REG x27: 0x0000000080028000
PC: 0x0000000080001104, INSTR: 0x4c7d8d93, REG x27: 0x00000000800284c7
PC: 0x0000000080001108, INSTR: 0x61bda2a3, MEM 0x0000000080028acc: 0x00000000800284c7
PC: 0x000000008000110c, INSTR: 0x001c8c93, REG x25: 0x0000000000000001
PC: 0x0000000080001110, INSTR: 0x002cdb93, REG x23: 0x0000000000000000
PC: 0x0000000080001114, INSTR: 0x011e8463
PC: 0x0000000080001118, INSTR: 0x0040006f
PC: 0x000000008000111c, INSTR: 0x70347713, REG x14: 0x0000000000000000
PC: 0x0000000080001120, INSTR: 0x00000393, REG x7: 0x0000000000000000
PC: 0x0000000080001124, INSTR: 0x00000613, REG x12: 0x0000000000000000
PC: 0x0000000080001128, INSTR: 0x00c20463
PC: 0x0000000080001130, INSTR: 0x00080fb7, REG x31: 0x0000000000080000
PC: 0x0000000080001134, INSTR: 0x04df8f9b, REG x31: 0x000000000008004d
PC: 0x0000000080001138, INSTR: 0x00cf9f93, REG x31: 0x000000008004d000
PC: 0x000000008000113c, INSTR: 0x8cbf8f93, REG x31: 0x000000008004c8cb
PC: 0x0000000080001140, INSTR: 0x6e7fda83, REG x21: 0x0000000000000000, MEM 0x000000008004cfb2
PC: 0x0000000080001144, INSTR: 0x01eda0b3, REG x1: 0x0000000000000000
PC: 0x0000000080001148, INSTR: 0x00138393, REG x7: 0x0000000000000001
PC: 0x000000008000114c, INSTR: 0x0023d613, REG x12: 0x0000000000000000
PC: 0x0000000080001150, INSTR: 0x000b8463
PC: 0x0000000080001158, INSTR: 0xfc060ce3
PC: 0x0000000080001130, INSTR: 0x00080fb7, REG x31: 0x0000000000080000
PC: 0x0000000080001134, INSTR: 0x04df8f9b, REG x31: 0x000000000008004d
PC: 0x0000000080001138, INSTR: 0x00cf9f93, REG x31: 0x000000008004d000
PC: 0x000000008000113c, INSTR: 0x8cbf8f93, REG x31: 0x000000008004c8cb
PC: 0x0000000080001140, INSTR: 0x6e7fda83, REG x21: 0x0000000000000000, MEM 0x000000008004cfb2
PC: 0x0000000080001144, INSTR: 0x01eda0b3, REG x1: 0x0000000000000000
PC: 0x0000000080001148, INSTR: 0x00138393, REG x7: 0x0000000000000002
PC: 0x000000008000114c, INSTR: 0x0023d613, REG x12: 0x0000000000000000
PC: 0x0000000080001150, INSTR: 0x000b8463
PC: 0x0000000080001158, INSTR: 0xfc060ce3
PC: 0x0000000080001130, INSTR: 0x00080fb7, REG x31: 0x0000000000080000
PC: 0x0000000080001134, INSTR: 0x04df8f9b, REG x31: 0x000000000008004d
PC: 0x0000000080001138, INSTR: 0x00cf9f93, REG x31: 0x000000008004d000
PC: 0x000000008000113c, INSTR: 0x8cbf8f93, REG x31: 0x000000008004c8cb
PC: 0x0000000080001140, INSTR: 0x6e7fda83, REG x21: 0x0000000000000000, MEM 0x000000008004cfb2
PC: 0x0000000080001144, INSTR: 0x01eda0b3, REG x1: 0x0000000000000000
PC: 0x0000000080001148, INSTR: 0x00138393, REG x7: 0x0000000000000003
PC: 0x000000008000114c, INSTR: 0x0023d613, REG x12: 0x0000000000000000
PC: 0x0000000080001150, INSTR: 0x000b8463
PC: 0x0000000080001158, INSTR: 0xfc060ce3
PC: 0x0000000080001130, INSTR: 0x00080fb7, REG x31: 0x0000000000080000
PC: 0x0000000080001134, INSTR: 0x04df8f9b, REG x31: 0x000000000008004d
PC: 0x0000000080001138, INSTR: 0x00cf9f93, REG x31: 0x000000008004d000
PC: 0x000000008000113c, INSTR: 0x8cbf8f93, REG x31: 0x000000008004c8cb
PC: 0x0000000080001140, INSTR: 0x6e7fda83, REG x21: 0x0000000000000000, MEM 0x000000008004cfb2
PC: 0x0000000080001144, INSTR: 0x01eda0b3, REG x1: 0x0000000000000000
PC: 0x0000000080001148, INSTR: 0x00138393, REG x7: 0x0000000000000004
PC: 0x000000008000114c, INSTR: 0x0023d613, REG x12: 0x0000000000000001
PC: 0x0000000080001150, INSTR: 0x000b8463
PC: 0x0000000080001158, INSTR: 0xfc060ce3
PC: 0x000000008000115c, INSTR: 0x0040006f
PC: 0x0000000080001160, INSTR: 0xf80b8ee3
PC: 0x00000000800010fc, INSTR: 0x10005db7, REG x27: 0x0000000010005000
PC: 0x0000000080001100, INSTR: 0x003d9d93, REG x27: 0x0000000080028000
PC: 0x0000000080001104, INSTR: 0x4c7d8d93, REG x27: 0x00000000800284c7
PC: 0x0000000080001108, INSTR: 0x61bda2a3, MEM 0x0000000080028acc: 0x00000000800284c7
PC: 0x000000008000110c, INSTR: 0x001c8c93, REG x25: 0x0000000000000002
PC: 0x0000000080001110, INSTR: 0x002cdb93, REG x23: 0x0000000000000000
PC: 0x0000000080001114, INSTR: 0x011e8463
PC: 0x0000000080001118, INSTR: 0x0040006f
PC: 0x000000008000111c, INSTR: 0x70347713, REG x14: 0x0000000000000000
PC: 0x0000000080001120, INSTR: 0x00000393, REG x7: 0x0000000000000000
PC: 0x0000000080001124, INSTR: 0x00000613, REG x12: 0x0000000000000000
PC: 0x0000000080001128, INSTR: 0x00c20463
PC: 0x0000000080001130, INSTR: 0x00080fb7, REG x31: 0x0000000000080000
PC: 0x0000000080001134, INSTR: 0x04df8f9b, REG x31: 0x000000000008004d
PC: 0x0000000080001138, INSTR: 0x00cf9f93, REG x31: 0x000000008004d000
PC: 0x000000008000113c, INSTR: 0x8cbf8f93, REG x31: 0x000000008004c8cb
PC: 0x0000000080001140, INSTR: 0x6e7fda83, REG x21: 0x0000000000000000, MEM 0x000000008004cfb2
PC: 0x0000000080001144, INSTR: 0x01eda0b3, REG x1: 0x0000000000000000
PC: 0x0000000080001148, INSTR: 0x00138393, REG x7: 0x0000000000000001
PC: 0x000000008000114c, INSTR: 0x0023d613, REG x12: 0x0000000000000000
PC: 0x0000000080001150, INSTR: 0x000b8463
PC: 0x0000000080001158, INSTR: 0xfc060ce3
PC: 0x0000000080001130, INSTR: 0x00080fb7, REG x31: 0x0000000000080000
PC: 0x0000000080001134, INSTR: 0x04df8f9b, REG x31: 0x000000000008004d
PC: 0x0000000080001138, INSTR: 0x00cf9f93, REG x31: 0x000000008004d000
PC: 0x000000008000113c, INSTR: 0x8cbf8f93, REG x31: 0x000000008004c8cb
PC: 0x0000000080001140, INSTR: 0x6e7fda83, REG x21: 0x0000000000000000, MEM 0x000000008004cfb2
PC: 0x0000000080001144, INSTR: 0x01eda0b3, REG x1: 0x0000000000000000
PC: 0x0000000080001148, INSTR: 0x00138393, REG x7: 0x0000000000000002
PC: 0x000000008000114c, INSTR: 0x0023d613, REG x12: 0x0000000000000000
PC: 0x0000000080001150, INSTR: 0x000b8463
PC: 0x0000000080001158, INSTR: 0xfc060ce3
PC: 0x0000000080001130, INSTR: 0x00080fb7, REG x31: 0x0000000000080000
PC: 0x0000000080001134, INSTR: 0x04df8f9b, REG x31: 0x000000000008004d
PC: 0x0000000080001138, INSTR: 0x00cf9f93, REG x31: 0x000000008004d000
PC: 0x000000008000113c, INSTR: 0x8cbf8f93, REG x31: 0x000000008004c8cb
PC: 0x0000000080001140, INSTR: 0x6e7fda83, REG x21: 0x0000000000000000, MEM 0x000000008004cfb2
PC: 0x0000000080001144, INSTR: 0x01eda0b3, REG x1: 0x0000000000000000
PC: 0x0000000080001148, INSTR: 0x00138393, REG x7: 0x0000000000000003
PC: 0x000000008000114c, INSTR: 0x0023d613, REG x12: 0x0000000000000000
PC: 0x0000000080001150, INSTR: 0x000b8463
PC: 0x0000000080001158, INSTR: 0xfc060ce3
PC: 0x0000000080001130, INSTR: 0x00080fb7, REG x31: 0x0000000000080000
PC: 0x0000000080001134, INSTR: 0x04df8f9b, REG x31: 0x000000000008004d
PC: 0x0000000080001138, INSTR: 0x00cf9f93, REG x31: 0x000000008004d000
PC: 0x000000008000113c, INSTR: 0x8cbf8f93, REG x31: 0x000000008004c8cb
PC: 0x0000000080001140, INSTR: 0x6e7fda83, REG x21: 0x0000000000000000, MEM 0x000000008004cfb2
PC: 0x0000000080001144, INSTR: 0x01eda0b3, REG x1: 0x0000000000000000
PC: 0x0000000080001148, INSTR: 0x00138393, REG x7: 0x0000000000000004
PC: 0x000000008000114c, INSTR: 0x0023d613, REG x12: 0x0000000000000001
PC: 0x0000000080001150, INSTR: 0x000b8463
PC: 0x0000000080001158, INSTR: 0xfc060ce3
PC: 0x000000008000115c, INSTR: 0x0040006f
PC: 0x0000000080001160, INSTR: 0xf80b8ee3
PC: 0x00000000800010fc, INSTR: 0x10005db7, REG x27: 0x0000000010005000
PC: 0x0000000080001100, INSTR: 0x003d9d93, REG x27: 0x0000000080028000
PC: 0x0000000080001104, INSTR: 0x4c7d8d93, REG x27: 0x00000000800284c7
PC: 0x0000000080001108, INSTR: 0x61bda2a3, MEM 0x0000000080028acc: 0x00000000800284c7
PC: 0x000000008000110c, INSTR: 0x001c8c93, REG x25: 0x0000000000000003
PC: 0x0000000080001110, INSTR: 0x002cdb93, REG x23: 0x0000000000000000
PC: 0x0000000080001114, INSTR: 0x011e8463
PC: 0x0000000080001118, INSTR: 0x0040006f
PC: 0x000000008000111c, INSTR: 0x70347713, REG x14: 0x0000000000000000
PC: 0x0000000080001120, INSTR: 0x00000393, REG x7: 0x0000000000000000
PC: 0x0000000080001124, INSTR: 0x00000613, REG x12: 0x0000000000000000
PC: 0x0000000080001128, INSTR: 0x00c20463
PC: 0x0000000080001130, INSTR: 0x00080fb7, REG x31: 0x0000000000080000
PC: 0x0000000080001134, INSTR: 0x04df8f9b, REG x31: 0x000000000008004d
PC: 0x0000000080001138, INSTR: 0x00cf9f93, REG x31: 0x000000008004d000
