PC: 0x0000000080000000, INSTR: 0x080052b7, REG x5: 0x0000000008005000
PC: 0x0000000080000c5c, INSTR: 0x8d874003, MEM 0x0000000080040b83
PC: 0x0000000080000c60, INSTR: 0x0169fd33, REG x26: 0x0000000000000000
PC: 0x0000000080000c64, INSTR: 0x005779b3, REG x19: 0x0000000000000000
PC: 0x0000000080000c68, INSTR: 0x00400c13, REG x24: 0x0000000000000004
PC: 0x0000000080000c6c, INSTR: 0x00100293, REG x5: 0x0000000000000001
PC: 0x0000000080000c70, INSTR: 0x0040006f
PC: 0x0000000080000c74, INSTR: 0x00d3fd33, REG x26: 0x0000000000000000
PC: 0x0000000080000c78, INSTR: 0x013df4b3, REG x9: 0x0000000000000000
PC: 0x0000000080000c7c, INSTR: 0xfffc0c13, REG x24: 0x0000000000000003
PC: 0x0000000080000c80, INSTR: 0xfe5c5ae3
PC: 0x0000000080000c74, INSTR: 0x00d3fd33, REG x26: 0x0000000000000000
PC: 0x0000000080000c78, INSTR: 0x013df4b3, REG x9: 0x0000000000000000
PC: 0x0000000080000c7c, INSTR: 0xfffc0c13, REG x24: 0x0000000000000002
PC: 0x0000000080000c80, INSTR: 0xfe5c5ae3
PC: 0x0000000080000c74, INSTR: 0x00d3fd33, REG x26: 0x0000000000000000
PC: 0x0000000080000c78, INSTR: 0x013df4b3, REG x9: 0x0000000000000000
PC: 0x0000000080000c7c, INSTR: 0xfffc0c13, REG x24: 0x0000000000000001
PC: 0x0000000080000c80, INSTR: 0xfe5c5ae3
PC: 0x0000000080000c74, INSTR: 0x00d3fd33, REG x26: 0x0000000000000000
PC: 0x0000000080000c78, INSTR: 0x013df4b3, REG x9: 0x0000000000000000
PC: 0x0000000080000c7c, INSTR: 0xfffc0c13, REG x24: 0x0000000000000000
PC: 0x0000000080000c80, INSTR: 0xfe5c5ae3
PC: 0x0000000080000c84, INSTR: 0x0040006f
PC: 0x0000000080000c88, INSTR: 0x1c1b7913, REG x18: 0x0000000000000181
PC: 0x0000000080000c8c, INSTR: 0x414adc3b, REG x24: 0x0000000000000000
PC: 0x0000000080000c90, INSTR: 0x01fa78b3, REG x17: 0x0000000000000000
PC: 0x0000000080000c94, INSTR: 0x00ce7533, REG x10: 0x0000000000000000
PC: 0x0000000080000c98, INSTR: 0x00d1f5b3, REG x11: 0x0000000000000000
PC: 0x0000000080000c9c, INSTR: 0x7d7c4c13, REG x24: 0x00000000000007d7
PC: 0x0000000080000ca0, INSTR: 0x00467cb3, REG x25: 0x0000000000000000
PC: 0x0000000080000ca4, INSTR: 0x10008f37, REG x30: 0x0000000010008000
PC: 0x0000000080000ca8, INSTR: 0x1d3f0f1b, REG x30: 0x00000000100081d3
PC: 0x0000000080000cac, INSTR: 0x003f1f13, REG x30: 0x0000000080040e98
PC: 0x0000000080000cb0, INSTR: 0x4a9f2223, MEM 0x000000008004133c: 0x0000000000000000
PC: 0x0000000080000cb4, INSTR: 0x00000797, REG x15: 0x0000000080000cb4
PC: 0x0000000080000cb8, INSTR: 0x5b478793, REG x15: 0x0000000080001268
PC: 0x0000000080000cbc, INSTR: 0x000780e7, REG x1: 0x0000000080000cc0
PC: 0x0000000080001268, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x000000008000126c, INSTR: 0x01013023, MEM 0x000000008004fef0: 0xffffffff8003fc8b
PC: 0x0000000080001270, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001274, INSTR: 0x01e13023, MEM 0x000000008004fee0: 0x0000000080040e98
PC: 0x0000000080001278, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x000000008000127c, INSTR: 0x01213023, MEM 0x000000008004fed0: 0x0000000000000181
PC: 0x0000000080001280, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001284, INSTR: 0x01913023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001288, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x000000008000128c, INSTR: 0x01413023, MEM 0x000000008004feb0: 0x000000008000fc00
PC: 0x0000000080001290, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001294, INSTR: 0x00f13023, MEM 0x000000008004fea0: 0x0000000080001268
PC: 0x0000000080001298, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x000000008000129c, INSTR: 0x01d13023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x00000000800012a0, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800012a4, INSTR: 0x00a13023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x00000000800012a8, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800012ac, INSTR: 0x00013023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x00000000800012b0, INSTR: 0x0026f033
PC: 0x00000000800012b4, INSTR: 0x003af7b3, REG x15: 0x0000000000000000
PC: 0x00000000800012b8, INSTR: 0x0171ff33, REG x30: 0x0000000000000000
PC: 0x00000000800012bc, INSTR: 0x4004da1b, REG x20: 0x0000000000000000
PC: 0x00000000800012c0, INSTR: 0x423d5813, REG x16: 0x0000000000000000
PC: 0x00000000800012c4, INSTR: 0x2000b937, REG x18: 0x000000002000b000
PC: 0x00000000800012c8, INSTR: 0x00291913, REG x18: 0x000000008002c000
PC: 0x00000000800012cc, INSTR: 0xe0a90913, REG x18: 0x000000008002be0a
PC: 0x00000000800012d0, INSTR: 0x8d391623, MEM 0x000000008002b6d6: 0x0000000000000000
PC: 0x00000000800012d4, INSTR: 0x00e1fcb3, REG x25: 0x0000000000000000
PC: 0x00000000800012d8, INSTR: 0x00517533, REG x10: 0x0000000000000000
PC: 0x00000000800012dc, INSTR: 0x013c7033
PC: 0x00000000800012e0, INSTR: 0x01567eb3, REG x29: 0x0000000000000000
PC: 0x00000000800012e4, INSTR: 0x00013003, MEM 0x000000008004fe70
PC: 0x00000000800012e8, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x00000000800012ec, INSTR: 0x00013503, REG x10: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x00000000800012f0, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800012f4, INSTR: 0x00013e83, REG x29: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x00000000800012f8, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800012fc, INSTR: 0x00013783, REG x15: 0x0000000080001268, MEM 0x000000008004fea0
PC: 0x0000000080001300, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001304, INSTR: 0x00013a03, REG x20: 0x000000008000fc00, MEM 0x000000008004feb0
PC: 0x0000000080001308, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x000000008000130c, INSTR: 0x00013c83, REG x25: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x0000000080001310, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001314, INSTR: 0x00013903, REG x18: 0x0000000000000181, MEM 0x000000008004fed0
PC: 0x0000000080001318, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x000000008000131c, INSTR: 0x00013f03, REG x30: 0x0000000080040e98, MEM 0x000000008004fee0
PC: 0x0000000080001320, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001324, INSTR: 0x00013803, REG x16: 0xffffffff8003fc8b, MEM 0x000000008004fef0
PC: 0x0000000080001328, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x000000008000132c, INSTR: 0x00008067
PC: 0x0000000080000cc0, INSTR: 0xb6cb0c13, REG x24: 0x000000008004511b
PC: 0x0000000080000cc4, INSTR: 0x503bb193, REG x3: 0x0000000000000000
PC: 0x0000000080000cc8, INSTR: 0x0b3e8c63
PC: 0x0000000080000d80, INSTR: 0x412a8f33, REG x30: 0xfffffffffffffe7f
PC: 0x0000000080000d84, INSTR: 0x003d74b3, REG x9: 0x0000000000000000
PC: 0x0000000080000d88, INSTR: 0x0040006f
PC: 0x0000000080000d8c, INSTR: 0x00b0f433, REG x8: 0x0000000000000000
PC: 0x0000000080000d90, INSTR: 0x01e778b3, REG x17: 0x000000008004122b
PC: 0x0000000080000d94, INSTR: 0x01c8d23b, REG x4: 0x0000000000000080
PC: 0x0000000080000d98, INSTR: 0x01c72033
PC: 0x0000000080000d9c, INSTR: 0x00c5199b, REG x19: 0x0000000000000000
PC: 0x0000000080000da0, INSTR: 0x009f9c13, REG x24: 0x0000000000000000
PC: 0x0000000080000da4, INSTR: 0x013e7333, REG x6: 0x0000000000000000
PC: 0x0000000080000da8, INSTR: 0x00457fb3, REG x31: 0x0000000000000000
PC: 0x0000000080000dac, INSTR: 0xb546b013
PC: 0x0000000080000db0, INSTR: 0x00421513, REG x10: 0x0000000000000800
PC: 0x0000000080000db4, INSTR: 0x0058e7b3, REG x15: 0x000000008004122b
PC: 0x0000000080000db8, INSTR: 0x014777b3, REG x15: 0x0000000080001000
PC: 0x0000000080000dbc, INSTR: 0x00000713, REG x14: 0x0000000000000000
PC: 0x0000000080000dc0, INSTR: 0x00400a13, REG x20: 0x0000000000000004
PC: 0x0000000080000dc4, INSTR: 0x0040006f
PC: 0x0000000080000dc8, INSTR: 0x08002f37, REG x30: 0x0000000008002000
PC: 0x0000000080000dcc, INSTR: 0x6b5f0f1b, REG x30: 0x00000000080026b5
PC: 0x0000000080000dd0, INSTR: 0x004f1f13, REG x30: 0x0000000080026b50
PC: 0x0000000080000dd4, INSTR: 0x716f0ba3, MEM 0x0000000080027267: 0x00000000000000af
PC: 0x0000000080000dd8, INSTR: 0x018a143b, REG x8: 0x0000000000000004
PC: 0x0000000080000ddc, INSTR: 0x008a8333, REG x6: 0x0000000000000004
PC: 0x0000000080000de0, INSTR: 0x001078b3, REG x17: 0x0000000000000000
PC: 0x0000000080000de4, INSTR: 0x006efdb3, REG x27: 0x0000000000000000
PC: 0x0000000080000de8, INSTR: 0x00f3823b, REG x4: 0xffffffff80001001
PC: 0x0000000080000dec, INSTR: 0x001dfb33, REG x22: 0x0000000000000000
PC: 0x0000000080000df0, INSTR: 0x40015337, REG x6: 0x0000000040015000
PC: 0x0000000080000df4, INSTR: 0x00131313, REG x6: 0x000000008002a000
PC: 0x0000000080000df8, INSTR: 0x0a730313, REG x6: 0x000000008002a0a7
PC: 0x0000000080000dfc, INSTR: 0x50934983, REG x19: 0x0000000000000000, MEM 0x000000008002a5b0
PC: 0x0000000080000e00, INSTR: 0x015d7833, REG x16: 0x0000000000000000
PC: 0x0000000080000e04, INSTR: 0x00170713, REG x14: 0x0000000000000001
PC: 0x0000000080000e08, INSTR: 0xfd4740e3
PC: 0x0000000080000dc8, INSTR: 0x08002f37, REG x30: 0x0000000008002000
PC: 0x0000000080000dcc, INSTR: 0x6b5f0f1b, REG x30: 0x00000000080026b5
PC: 0x0000000080000dd0, INSTR: 0x004f1f13, REG x30: 0x0000000080026b50
PC: 0x0000000080000dd4, INSTR: 0x716f0ba3, MEM 0x0000000080027267: 0x0000000000000000
PC: 0x0000000080000dd8, INSTR: 0x018a143b, REG x8: 0x0000000000000004
PC: 0x0000000080000ddc, INSTR: 0x008a8333, REG x6: 0x0000000000000004
PC: 0x0000000080000de0, INSTR: 0x001078b3, REG x17: 0x0000000000000000
PC: 0x0000000080000de4, INSTR: 0x006efdb3, REG x27: 0x0000000000000000
PC: 0x0000000080000de8, INSTR: 0x00f3823b, REG x4: 0xffffffff80001001
PC: 0x0000000080000dec, INSTR: 0x001dfb33, REG x22: 0x0000000000000000
PC: 0x0000000080000df0, INSTR: 0x40015337, REG x6: 0x0000000040015000
PC: 0x0000000080000df4, INSTR: 0x00131313, REG x6: 0x000000008002a000
PC: 0x0000000080000df8, INSTR: 0x0a730313, REG x6: 0x000000008002a0a7
PC: 0x0000000080000dfc, INSTR: 0x50934983, REG x19: 0x0000000000000000, MEM 0x000000008002a5b0
PC: 0x0000000080000e00, INSTR: 0x015d7833, REG x16: 0x0000000000000000
PC: 0x0000000080000e04, INSTR: 0x00170713, REG x14: 0x0000000000000002
PC: 0x0000000080000e08, INSTR: 0xfd4740e3
PC: 0x0000000080000dc8, INSTR: 0x08002f37, REG x30: 0x0000000008002000
PC: 0x0000000080000dcc, INSTR: 0x6b5f0f1b, REG x30: 0x00000000080026b5
PC: 0x0000000080000dd0, INSTR: 0x004f1f13, REG x30: 0x0000000080026b50
PC: 0x0000000080000dd4, INSTR: 0x716f0ba3, MEM 0x0000000080027267: 0x0000000000000000
PC: 0x0000000080000dd8, INSTR: 0x018a143b, REG x8: 0x0000000000000004
PC: 0x0000000080000ddc, INSTR: 0x008a8333, REG x6: 0x0000000000000004
PC: 0x0000000080000de0, INSTR: 0x001078b3, REG x17: 0x0000000000000000
PC: 0x0000000080000de4, INSTR: 0x006efdb3, REG x27: 0x0000000000000000
PC: 0x0000000080000de8, INSTR: 0x00f3823b, REG x4: 0xffffffff80001001
PC: 0x0000000080000dec, INSTR: 0x001dfb33, REG x22: 0x0000000000000000
PC: 0x0000000080000df0, INSTR: 0x40015337, REG x6: 0x0000000040015000
PC: 0x0000000080000df4, INSTR: 0x00131313, REG x6: 0x000000008002a000
PC: 0x0000000080000df8, INSTR: 0x0a730313, REG x6: 0x000000008002a0a7
PC: 0x0000000080000dfc, INSTR: 0x50934983, REG x19: 0x0000000000000000, MEM 0x000000008002a5b0
PC: 0x0000000080000e00, INSTR: 0x015d7833, REG x16: 0x0000000000000000
PC: 0x0000000080000e04, INSTR: 0x00170713, REG x14: 0x0000000000000003
PC: 0x0000000080000e08, INSTR: 0xfd4740e3
PC: 0x0000000080000dc8, INSTR: 0x08002f37, REG x30: 0x0000000008002000
PC: 0x0000000080000dcc, INSTR: 0x6b5f0f1b, REG x30: 0x00000000080026b5
PC: 0x0000000080000dd0, INSTR: 0x004f1f13, REG x30: 0x0000000080026b50
PC: 0x0000000080000dd4, INSTR: 0x716f0ba3, MEM 0x0000000080027267: 0x0000000000000000
PC: 0x0000000080000dd8, INSTR: 0x018a143b, REG x8: 0x0000000000000004
PC: 0x0000000080000ddc, INSTR: 0x008a8333, REG x6: 0x0000000000000004
PC: 0x0000000080000de0, INSTR: 0x001078b3, REG x17: 0x0000000000000000
PC: 0x0000000080000de4, INSTR: 0x006efdb3, REG x27: 0x0000000000000000
PC: 0x0000000080000de8, INSTR: 0x00f3823b, REG x4: 0xffffffff80001001
PC: 0x0000000080000dec, INSTR: 0x001dfb33, REG x22: 0x0000000000000000
PC: 0x0000000080000df0, INSTR: 0x40015337, REG x6: 0x0000000040015000
PC: 0x0000000080000df4, INSTR: 0x00131313, REG x6: 0x000000008002a000
PC: 0x0000000080000df8, INSTR: 0x0a730313, REG x6: 0x000000008002a0a7
PC: 0x0000000080000dfc, INSTR: 0x50934983, REG x19: 0x0000000000000000, MEM 0x000000008002a5b0
PC: 0x0000000080000e00, INSTR: 0x015d7833, REG x16: 0x0000000000000000
PC: 0x0000000080000e04, INSTR: 0x00170713, REG x14: 0x0000000000000004
PC: 0x0000000080000e08, INSTR: 0xfd4740e3
PC: 0x0000000080000e0c, INSTR: 0x0040006f
PC: 0x0000000080000e10, INSTR: 0xd00f09b7, REG x19: 0xffffffffd00f0000
PC: 0x0000000080000e14, INSTR: 0x99487393, REG x7: 0x0000000000000000
PC: 0x0000000080000e18, INSTR: 0x018bd4b3, REG x9: 0x0000000080041468
PC: 0x0000000080000e1c, INSTR: 0x01657633, REG x12: 0x0000000000000000
PC: 0x0000000080000e20, INSTR: 0x006f70b3, REG x1: 0x0000000080022000
PC: 0x0000000080000e24, INSTR: 0x0098b9b3, REG x19: 0x0000000000000001
PC: 0x0000000080000e28, INSTR: 0x0022f033
PC: 0x0000000080000e2c, INSTR: 0x01c17833, REG x16: 0x0000000080001300
PC: 0x0000000080000e30, INSTR: 0x00080eb7, REG x29: 0x0000000000080000
PC: 0x0000000080000e34, INSTR: 0x04de8e9b, REG x29: 0x000000000008004d
PC: 0x0000000080000e38, INSTR: 0x00ce9e93, REG x29: 0x000000008004d000
PC: 0x0000000080000e3c, INSTR: 0x46be8e93, REG x29: 0x000000008004d46b
PC: 0x0000000080000e40, INSTR: 0x3c8e8523, MEM 0x000000008004d835: 0x0000000000000004
PC: 0x0000000080000e44, INSTR: 0x004af033
PC: 0x0000000080000e48, INSTR: 0x00cafc33, REG x24: 0x0000000000000000
PC: 0x0000000080000e4c, INSTR: 0x008c7fb3, REG x31: 0x0000000000000000
PC: 0x0000000080000e50, INSTR: 0x00000193, REG x3: 0x0000000000000000
PC: 0x0000000080000e54, INSTR: 0x00400a93, REG x21: 0x0000000000000004
PC: 0x0000000080000e58, INSTR: 0x0040006f
PC: 0x0000000080000e5c, INSTR: 0x00118193, REG x3: 0x0000000000000001
PC: 0x0000000080000e60, INSTR: 0xff51eee3
PC: 0x0000000080000e5c, INSTR: 0x00118193, REG x3: 0x0000000000000002
PC: 0x0000000080000e60, INSTR: 0xff51eee3
PC: 0x0000000080000e5c, INSTR: 0x00118193, REG x3: 0x0000000000000003
PC: 0x0000000080000e60, INSTR: 0xff51eee3
PC: 0x0000000080000e5c, INSTR: 0x00118193, REG x3: 0x0000000000000004
PC: 0x0000000080000e60, INSTR: 0xff51eee3
PC: 0x0000000080000e64, INSTR: 0x0040006f
PC: 0x0000000080000e68, INSTR: 0x00927463
PC: 0x0000000080000e70, INSTR: 0x4001a3b7, REG x7: 0x000000004001a000
PC: 0x0000000080000e74, INSTR: 0xbab3839b, REG x7: 0x0000000040019bab
PC: 0x0000000080000e78, INSTR: 0x00139393, REG x7: 0x0000000080033756
PC: 0x0000000080000e7c, INSTR: 0x1e43d003, MEM 0x000000008003393a
PC: 0x0000000080000e80, INSTR: 0x00080eb7, REG x29: 0x0000000000080000
PC: 0x0000000080000e84, INSTR: 0x025e8e9b, REG x29: 0x0000000000080025
PC: 0x0000000080000e88, INSTR: 0x00ce9e93, REG x29: 0x0000000080025000
PC: 0x0000000080000e8c, INSTR: 0xb77e8e93, REG x29: 0x0000000080024b77
PC: 0x0000000080000e90, INSTR: 0x25ce8ca3, MEM 0x0000000080024dd0: 0x00000000000000f8
PC: 0x0000000080000e94, INSTR: 0x00dedb33, REG x22: 0x0000000080024b77
PC: 0x0000000080000e98, INSTR: 0x01dcfc33, REG x24: 0x0000000000000000
PC: 0x0000000080000e9c, INSTR: 0x41775e93, REG x29: 0x0000000000000000
PC: 0x0000000080000ea0, INSTR: 0xd4e1c613, REG x12: 0xfffffffffffffd4a
PC: 0x0000000080000ea4, INSTR: 0x00dc74b3, REG x9: 0x0000000000000000
PC: 0x0000000080000ea8, INSTR: 0x016b72b3, REG x5: 0x0000000080024b77
PC: 0x0000000080000eac, INSTR: 0x49ff2a93, REG x21: 0x0000000000000000
PC: 0x0000000080000eb0, INSTR: 0x0149f533, REG x10: 0x0000000000000000
PC: 0x0000000080000eb4, INSTR: 0x20013737, REG x14: 0x0000000020013000
PC: 0x0000000080000eb8, INSTR: 0xa7b7071b, REG x14: 0x0000000020012a7b
PC: 0x0000000080000ebc, INSTR: 0x00271713, REG x14: 0x000000008004a9ec
PC: 0x0000000080000ec0, INSTR: 0x1b273e23, MEM 0x000000008004aba8: 0x0000000000000181
PC: 0x0000000080000ec4, INSTR: 0x0160b733, REG x14: 0x0000000000000001
PC: 0x0000000080000ec8, INSTR: 0x0058939b, REG x7: 0x0000000000000000
PC: 0x0000000080000ecc, INSTR: 0x01aef8b3, REG x17: 0x0000000000000000
PC: 0x0000000080000ed0, INSTR: 0xa59ff06f
PC: 0x0000000080000928, INSTR: 0x00001717, REG x14: 0x0000000080001928
PC: 0x000000008000092c, INSTR: 0xad070713, REG x14: 0x00000000800013f8
PC: 0x0000000080000930, INSTR: 0x000700e7, REG x1: 0x0000000080000934
PC: 0x00000000800013f8, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x00000000800013fc, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x0000000080001400, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001404, INSTR: 0x01c13023, MEM 0x000000008004fee0: 0x00000000800013f8
PC: 0x0000000080001408, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x000000008000140c, INSTR: 0x01e13023, MEM 0x000000008004fed0: 0x0000000080026b50
PC: 0x0000000080001410, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001414, INSTR: 0x00b13023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001418, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x000000008000141c, INSTR: 0x01913023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x0000000080001420, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001424, INSTR: 0x00613023, MEM 0x000000008004fea0: 0x000000008002a0a7
PC: 0x0000000080001428, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x000000008000142c, INSTR: 0x01413023, MEM 0x000000008004fe90: 0x0000000000000004
PC: 0x0000000080001430, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001434, INSTR: 0x01b13023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x0000000080001438, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x000000008000143c, INSTR: 0x00a13023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x0000000080001440, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001444, INSTR: 0x01113023, MEM 0x000000008004fe60: 0x0000000000000000
PC: 0x0000000080001448, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x000000008000144c, INSTR: 0x00513023, MEM 0x000000008004fe50: 0x0000000080024b77
PC: 0x0000000080001450, INSTR: 0xff010113, REG x2: 0x000000008004fe40
PC: 0x0000000080001454, INSTR: 0x01313023, MEM 0x000000008004fe40: 0x0000000000000001
PC: 0x0000000080001458, INSTR: 0x015b8cb3, REG x25: 0x0000000080041468
PC: 0x000000008000145c, INSTR: 0x01659e1b, REG x28: 0x0000000000000000
PC: 0x0000000080001460, INSTR: 0x200122b7, REG x5: 0x0000000020012000
PC: 0x0000000080001464, INSTR: 0x4bf2829b, REG x5: 0x00000000200124bf
PC: 0x0000000080001468, INSTR: 0x00229293, REG x5: 0x00000000800492fc
PC: 0x000000008000146c, INSTR: 0xfd12b223, MEM 0x00000000800492c0: 0x0000000000000000
PC: 0x0000000080001470, INSTR: 0x01daf8b3, REG x17: 0x0000000000000000
PC: 0x0000000080001474, INSTR: 0x010579b3, REG x19: 0x0000000000000000
PC: 0x0000000080001478, INSTR: 0x40025db7, REG x27: 0x0000000040025000
PC: 0x000000008000147c, INSTR: 0x001d9d93, REG x27: 0x000000008004a000
PC: 0x0000000080001480, INSTR: 0xb45d8d93, REG x27: 0x0000000080049b45
PC: 0x0000000080001484, INSTR: 0xb85dd583, REG x11: 0x0000000000000000, MEM 0x00000000800496ca
PC: 0x0000000080001488, INSTR: 0x012eaf33, REG x30: 0x0000000000000001
PC: 0x000000008000148c, INSTR: 0x00c49abb, REG x21: 0x0000000000000000
PC: 0x0000000080001490, INSTR: 0x00080a37, REG x20: 0x0000000000080000
PC: 0x0000000080001494, INSTR: 0x03fa0a1b, REG x20: 0x000000000008003f
PC: 0x0000000080001498, INSTR: 0x00ca1a13, REG x20: 0x000000008003f000
PC: 0x000000008000149c, INSTR: 0x477a0a13, REG x20: 0x000000008003f477
PC: 0x00000000800014a0, INSTR: 0xe19a6503, REG x10: 0x0000000000000000, MEM 0x000000008003f290
PC: 0x00000000800014a4, INSTR: 0x0197f333, REG x6: 0x0000000080001000
PC: 0x00000000800014a8, INSTR: 0x00013983, REG x19: 0x0000000000000001, MEM 0x000000008004fe40
PC: 0x00000000800014ac, INSTR: 0x01010113, REG x2: 0x000000008004fe50
PC: 0x00000000800014b0, INSTR: 0x00013283, REG x5: 0x0000000080024b77, MEM 0x000000008004fe50
PC: 0x00000000800014b4, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x00000000800014b8, INSTR: 0x00013883, REG x17: 0x0000000000000000, MEM 0x000000008004fe60
PC: 0x00000000800014bc, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x00000000800014c0, INSTR: 0x00013503, REG x10: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x00000000800014c4, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x00000000800014c8, INSTR: 0x00013d83, REG x27: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x00000000800014cc, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800014d0, INSTR: 0x00013a03, REG x20: 0x0000000000000004, MEM 0x000000008004fe90
PC: 0x00000000800014d4, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800014d8, INSTR: 0x00013303, REG x6: 0x000000008002a0a7, MEM 0x000000008004fea0
PC: 0x00000000800014dc, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800014e0, INSTR: 0x00013c83, REG x25: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x00000000800014e4, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800014e8, INSTR: 0x00013583, REG x11: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x00000000800014ec, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800014f0, INSTR: 0x00013f03, REG x30: 0x0000000080026b50, MEM 0x000000008004fed0
PC: 0x00000000800014f4, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800014f8, INSTR: 0x00013e03, REG x28: 0x00000000800013f8, MEM 0x000000008004fee0
PC: 0x00000000800014fc, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001500, INSTR: 0x00013a83, REG x21: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x0000000080001504, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001508, INSTR: 0x00008067
PC: 0x0000000080000934, INSTR: 0x003df9b3, REG x19: 0x0000000000000000
PC: 0x0000000080000938, INSTR: 0x000e161b, REG x12: 0xffffffff800013f8
PC: 0x000000008000093c, INSTR: 0x00107bb3, REG x23: 0x0000000000000000
PC: 0x0000000080000940, INSTR: 0x00cb971b, REG x14: 0x0000000000000000
PC: 0x0000000080000944, INSTR: 0x0010fdb3, REG x27: 0x0000000080000934
PC: 0x0000000080000948, INSTR: 0x001379b3, REG x19: 0x0000000080000024
PC: 0x000000008000094c, INSTR: 0x01bff633, REG x12: 0x0000000000000000
PC: 0x0000000080000950, INSTR: 0x012084bb, REG x9: 0xffffffff80000ab5
PC: 0x0000000080000954, INSTR: 0x0132f733, REG x14: 0x0000000080000024
PC: 0x0000000080000958, INSTR: 0x00400e13, REG x28: 0x0000000000000004
PC: 0x000000008000095c, INSTR: 0x00000313, REG x6: 0x0000000000000000
PC: 0x0000000080000960, INSTR: 0x0040006f
PC: 0x0000000080000964, INSTR: 0x016679b3, REG x19: 0x0000000000000000
PC: 0x0000000080000968, INSTR: 0x20011ab7, REG x21: 0x0000000020011000
PC: 0x000000008000096c, INSTR: 0x002a9a93, REG x21: 0x0000000080044000
PC: 0x0000000080000970, INSTR: 0x1a1a8a93, REG x21: 0x00000000800441a1
PC: 0x0000000080000974, INSTR: 0x417a91a3, MEM 0x00000000800445a4: 0x0000000000000000
PC: 0x0000000080000978, INSTR: 0x40023837, REG x16: 0x0000000040023000
PC: 0x000000008000097c, INSTR: 0x00181813, REG x16: 0x0000000080046000
