PC: 0x0000000080000000, INSTR: 0x080056b7, REG x13: 0x0000000008005000
PC: 0x000000008000064c, INSTR: 0x00118193, REG x3: 0x0000000000000004
PC: 0x0000000080000650, INSTR: 0xf991eee3
PC: 0x0000000080000654, INSTR: 0x0040006f
PC: 0x0000000080000658, INSTR: 0x4069d333, REG x6: 0x0000000000000000
PC: 0x000000008000065c, INSTR: 0xfc58e693, REG x13: 0xffffffffffffffff
PC: 0x0000000080000660, INSTR: 0x013df463
PC: 0x0000000080000668, INSTR: 0x4038d033
PC: 0x000000008000066c, INSTR: 0x40a05f33, REG x30: 0x0000000000000000
PC: 0x0000000080000670, INSTR: 0x41b55a33, REG x20: 0x000000008004f65b
PC: 0x0000000080000674, INSTR: 0xd79fff13, REG x30: 0xfffffffffffffd79
PC: 0x0000000080000678, INSTR: 0x40dcdf33, REG x30: 0x0000000000000000
PC: 0x000000008000067c, INSTR: 0x4046053b, REG x10: 0x0000000000000001
PC: 0x0000000080000680, INSTR: 0x408fd033
PC: 0x0000000080000684, INSTR: 0x4068dcb3, REG x25: 0xffffffffffffffff
PC: 0x0000000080000688, INSTR: 0x405356b3, REG x13: 0x0000000000000000
PC: 0x000000008000068c, INSTR: 0x403d55b3, REG x11: 0xfffffffffe30aab0
PC: 0x0000000080000690, INSTR: 0x0f402393, REG x7: 0x0000000000000001
PC: 0x0000000080000694, INSTR: 0x41dfd933, REG x18: 0xffffffffffffffff
PC: 0x0000000080000698, INSTR: 0x4054de33, REG x28: 0xffffffff800501b7
PC: 0x000000008000069c, INSTR: 0x4154dd33, REG x26: 0xffffffffffffffff
PC: 0x00000000800006a0, INSTR: 0x26d0006f
PC: 0x000000008000110c, INSTR: 0xee0ff06f
PC: 0x00000000800007ec, INSTR: 0x41505533, REG x10: 0x0000000000000000
PC: 0x00000000800007f0, INSTR: 0x00000893, REG x17: 0x0000000000000000
PC: 0x00000000800007f4, INSTR: 0x00000413, REG x8: 0x0000000000000000
PC: 0x00000000800007f8, INSTR: 0x0040006f
PC: 0x00000000800007fc, INSTR: 0x418cd7b3, REG x15: 0xffffffffffffffff
PC: 0x0000000080000800, INSTR: 0x40d2dab3, REG x21: 0x0000000000000000
PC: 0x0000000080000804, INSTR: 0x417cdf33, REG x30: 0xffffffffffffffff
PC: 0x0000000080000808, INSTR: 0x0058c5b3, REG x11: 0x0000000000000000
PC: 0x000000008000080c, INSTR: 0x971ccb37, REG x22: 0xffffffff971cc000
PC: 0x0000000080000810, INSTR: 0x0140db1b, REG x22: 0x0000000000000800
PC: 0x0000000080000814, INSTR: 0x43260e1b, REG x28: 0x0000000000000432
PC: 0x0000000080000818, INSTR: 0x34c2c793, REG x15: 0x000000000000034c
PC: 0x000000008000081c, INSTR: 0x001ae633, REG x12: 0x00000000800501b7
PC: 0x0000000080000820, INSTR: 0x40aadb33, REG x22: 0x0000000000000000
PC: 0x0000000080000824, INSTR: 0x01de1a3b, REG x20: 0x0000000000000432
PC: 0x0000000080000828, INSTR: 0x008b9933, REG x18: 0x0000000000000001
PC: 0x000000008000082c, INSTR: 0x40305933, REG x18: 0x0000000000000000
PC: 0x0000000080000830, INSTR: 0x02de5e13, REG x28: 0x0000000000000000
PC: 0x0000000080000834, INSTR: 0x41855cb3, REG x25: 0x0000000000000000
PC: 0x0000000080000838, INSTR: 0x4003deb3, REG x29: 0x0000000000000001
PC: 0x000000008000083c, INSTR: 0x02e51713, REG x14: 0x0000000000000000
PC: 0x0000000080000840, INSTR: 0x2fd54093, REG x1: 0x00000000000002fd
PC: 0x0000000080000844, INSTR: 0x00188893, REG x17: 0x0000000000000001
PC: 0x0000000080000848, INSTR: 0x0028d413, REG x8: 0x0000000000000000
PC: 0x000000008000084c, INSTR: 0xfa0408e3
PC: 0x00000000800007fc, INSTR: 0x418cd7b3, REG x15: 0x0000000000000000
PC: 0x0000000080000800, INSTR: 0x40d2dab3, REG x21: 0x0000000000000000
PC: 0x0000000080000804, INSTR: 0x417cdf33, REG x30: 0x0000000000000000
PC: 0x0000000080000808, INSTR: 0x0058c5b3, REG x11: 0x0000000000000001
PC: 0x000000008000080c, INSTR: 0x971ccb37, REG x22: 0xffffffff971cc000
PC: 0x0000000080000810, INSTR: 0x0140db1b, REG x22: 0x0000000000000000
PC: 0x0000000080000814, INSTR: 0x43260e1b, REG x28: 0xffffffff800505e9
PC: 0x0000000080000818, INSTR: 0x34c2c793, REG x15: 0x000000000000034c
PC: 0x000000008000081c, INSTR: 0x001ae633, REG x12: 0x00000000000002fd
PC: 0x0000000080000820, INSTR: 0x40aadb33, REG x22: 0x0000000000000000
PC: 0x0000000080000824, INSTR: 0x01de1a3b, REG x20: 0x00000000000a0bd2
PC: 0x0000000080000828, INSTR: 0x008b9933, REG x18: 0x0000000000000001
PC: 0x000000008000082c, INSTR: 0x40305933, REG x18: 0x0000000000000000
PC: 0x0000000080000830, INSTR: 0x02de5e13, REG x28: 0x000000000007ffff
PC: 0x0000000080000834, INSTR: 0x41855cb3, REG x25: 0x0000000000000000
PC: 0x0000000080000838, INSTR: 0x4003deb3, REG x29: 0x0000000000000001
PC: 0x000000008000083c, INSTR: 0x02e51713, REG x14: 0x0000000000000000
PC: 0x0000000080000840, INSTR: 0x2fd54093, REG x1: 0x00000000000002fd
PC: 0x0000000080000844, INSTR: 0x00188893, REG x17: 0x0000000000000002
PC: 0x0000000080000848, INSTR: 0x0028d413, REG x8: 0x0000000000000000
PC: 0x000000008000084c, INSTR: 0xfa0408e3
PC: 0x00000000800007fc, INSTR: 0x418cd7b3, REG x15: 0x0000000000000000
PC: 0x0000000080000800, INSTR: 0x40d2dab3, REG x21: 0x0000000000000000
PC: 0x0000000080000804, INSTR: 0x417cdf33, REG x30: 0x0000000000000000
PC: 0x0000000080000808, INSTR: 0x0058c5b3, REG x11: 0x0000000000000002
PC: 0x000000008000080c, INSTR: 0x971ccb37, REG x22: 0xffffffff971cc000
PC: 0x0000000080000810, INSTR: 0x0140db1b, REG x22: 0x0000000000000000
PC: 0x0000000080000814, INSTR: 0x43260e1b, REG x28: 0x000000000000072f
PC: 0x0000000080000818, INSTR: 0x34c2c793, REG x15: 0x000000000000034c
PC: 0x000000008000081c, INSTR: 0x001ae633, REG x12: 0x00000000000002fd
PC: 0x0000000080000820, INSTR: 0x40aadb33, REG x22: 0x0000000000000000
PC: 0x0000000080000824, INSTR: 0x01de1a3b, REG x20: 0x0000000000000e5e
PC: 0x0000000080000828, INSTR: 0x008b9933, REG x18: 0x0000000000000001
PC: 0x000000008000082c, INSTR: 0x40305933, REG x18: 0x0000000000000000
PC: 0x0000000080000830, INSTR: 0x02de5e13, REG x28: 0x0000000000000000
PC: 0x0000000080000834, INSTR: 0x41855cb3, REG x25: 0x0000000000000000
PC: 0x0000000080000838, INSTR: 0x4003deb3, REG x29: 0x0000000000000001
PC: 0x000000008000083c, INSTR: 0x02e51713, REG x14: 0x0000000000000000
PC: 0x0000000080000840, INSTR: 0x2fd54093, REG x1: 0x00000000000002fd
PC: 0x0000000080000844, INSTR: 0x00188893, REG x17: 0x0000000000000003
PC: 0x0000000080000848, INSTR: 0x0028d413, REG x8: 0x0000000000000000
PC: 0x000000008000084c, INSTR: 0xfa0408e3
PC: 0x00000000800007fc, INSTR: 0x418cd7b3, REG x15: 0x0000000000000000
PC: 0x0000000080000800, INSTR: 0x40d2dab3, REG x21: 0x0000000000000000
PC: 0x0000000080000804, INSTR: 0x417cdf33, REG x30: 0x0000000000000000
PC: 0x0000000080000808, INSTR: 0x0058c5b3, REG x11: 0x0000000000000003
PC: 0x000000008000080c, INSTR: 0x971ccb37, REG x22: 0xffffffff971cc000
PC: 0x0000000080000810, INSTR: 0x0140db1b, REG x22: 0x0000000000000000
PC: 0x0000000080000814, INSTR: 0x43260e1b, REG x28: 0x000000000000072f
PC: 0x0000000080000818, INSTR: 0x34c2c793, REG x15: 0x000000000000034c
PC: 0x000000008000081c, INSTR: 0x001ae633, REG x12: 0x00000000000002fd
PC: 0x0000000080000820, INSTR: 0x40aadb33, REG x22: 0x0000000000000000
PC: 0x0000000080000824, INSTR: 0x01de1a3b, REG x20: 0x0000000000000e5e
PC: 0x0000000080000828, INSTR: 0x008b9933, REG x18: 0x0000000000000001
PC: 0x000000008000082c, INSTR: 0x40305933, REG x18: 0x0000000000000000
PC: 0x0000000080000830, INSTR: 0x02de5e13, REG x28: 0x0000000000000000
PC: 0x0000000080000834, INSTR: 0x41855cb3, REG x25: 0x0000000000000000
PC: 0x0000000080000838, INSTR: 0x4003deb3, REG x29: 0x0000000000000001
PC: 0x000000008000083c, INSTR: 0x02e51713, REG x14: 0x0000000000000000
PC: 0x0000000080000840, INSTR: 0x2fd54093, REG x1: 0x00000000000002fd
PC: 0x0000000080000844, INSTR: 0x00188893, REG x17: 0x0000000000000004
PC: 0x0000000080000848, INSTR: 0x0028d413, REG x8: 0x0000000000000001
PC: 0x000000008000084c, INSTR: 0xfa0408e3
PC: 0x0000000080000850, INSTR: 0x0040006f
PC: 0x0000000080000854, INSTR: 0x77bdb793, REG x15: 0x0000000000000001
PC: 0x0000000080000858, INSTR: 0x410eddb3, REG x27: 0x0000000000000000
PC: 0x000000008000085c, INSTR: 0x00f854b3, REG x9: 0x00000000000000cf
PC: 0x0000000080000860, INSTR: 0x40ffddb3, REG x27: 0xffffffffffffffff
PC: 0x0000000080000864, INSTR: 0x406dde33, REG x28: 0xffffffffffffffff
PC: 0x0000000080000868, INSTR: 0x4137d533, REG x10: 0x0000000000000001
PC: 0x000000008000086c, INSTR: 0x4119d4b3, REG x9: 0x0000000000000000
PC: 0x0000000080000870, INSTR: 0x0106d7b3, REG x15: 0x0000000000000000
PC: 0x0000000080000874, INSTR: 0x41b25033
PC: 0x0000000080000878, INSTR: 0x411d5d1b, REG x26: 0xffffffffffffffff
PC: 0x000000008000087c, INSTR: 0x41595fb3, REG x31: 0x0000000000000000
PC: 0x0000000080000880, INSTR: 0x400112b7, REG x5: 0x0000000040011000
PC: 0x0000000080000884, INSTR: 0x8972829b, REG x5: 0x0000000040010897
PC: 0x0000000080000888, INSTR: 0x00129293, REG x5: 0x000000008002112e
PC: 0x000000008000088c, INSTR: 0x61a2be83, REG x29: 0x0000000000000000, MEM 0x0000000080021748
PC: 0x0000000080000890, INSTR: 0x00c87d37, REG x26: 0x0000000000c87000
PC: 0x0000000080000894, INSTR: 0x0132139b, REG x7: 0xfffffffffff80000
PC: 0x0000000080000898, INSTR: 0x416edf33, REG x30: 0x0000000000000000
PC: 0x000000008000089c, INSTR: 0x402fd0b3, REG x1: 0x0000000000000000
PC: 0x00000000800008a0, INSTR: 0x412fdb33, REG x22: 0x0000000000000000
PC: 0x00000000800008a4, INSTR: 0x00080d37, REG x26: 0x0000000000080000
PC: 0x00000000800008a8, INSTR: 0x035d0d1b, REG x26: 0x0000000000080035
PC: 0x00000000800008ac, INSTR: 0x00cd1d13, REG x26: 0x0000000080035000
PC: 0x00000000800008b0, INSTR: 0x879d0d13, REG x26: 0x0000000080034879
PC: 0x00000000800008b4, INSTR: 0x106d2ba3, MEM 0x0000000080034990: 0x0000000000000000
PC: 0x00000000800008b8, INSTR: 0x00b78463
PC: 0x00000000800008bc, INSTR: 0x0040006f
PC: 0x00000000800008c0, INSTR: 0x01e5d463
PC: 0x00000000800008c8, INSTR: 0x41d1d8b3, REG x17: 0x0000000000000004
PC: 0x00000000800008cc, INSTR: 0x419e5d33, REG x26: 0xffffffffffffffff
PC: 0x00000000800008d0, INSTR: 0x410c54bb, REG x9: 0xffffffffffffffff
PC: 0x00000000800008d4, INSTR: 0x41878733, REG x14: 0xffffffff7ffb8319
PC: 0x00000000800008d8, INSTR: 0x4116d9b3, REG x19: 0x0000000000000000
PC: 0x00000000800008dc, INSTR: 0x40a352b3, REG x5: 0x0000000000000000
PC: 0x00000000800008e0, INSTR: 0x40015f37, REG x30: 0x0000000040015000
PC: 0x00000000800008e4, INSTR: 0x001f1f13, REG x30: 0x000000008002a000
PC: 0x00000000800008e8, INSTR: 0xb8ff0f13, REG x30: 0x0000000080029b8f
PC: 0x00000000800008ec, INSTR: 0x241f3f83, REG x31: 0x0000000000000000, MEM 0x0000000080029dd0
PC: 0x00000000800008f0, INSTR: 0x41fa5433, REG x8: 0x0000000000000e5e
PC: 0x00000000800008f4, INSTR: 0x032cd493, REG x9: 0x0000000000000000
PC: 0x00000000800008f8, INSTR: 0x41d5dab3, REG x21: 0x0000000000000003
PC: 0x00000000800008fc, INSTR: 0xda9ff06f
PC: 0x00000000800006a4, INSTR: 0x404b5b33, REG x22: 0x0000000000000000
PC: 0x00000000800006a8, INSTR: 0x025b9c13, REG x24: 0x0000002000000000
PC: 0x00000000800006ac, INSTR: 0x40027737, REG x14: 0x0000000040027000
PC: 0x00000000800006b0, INSTR: 0x00171713, REG x14: 0x000000008004e000
PC: 0x00000000800006b4, INSTR: 0xdeb70713, REG x14: 0x000000008004ddeb
PC: 0x00000000800006b8, INSTR: 0x67171da3, MEM 0x000000008004e466: 0x0000000000000004
PC: 0x00000000800006bc, INSTR: 0x412cdf33, REG x30: 0x0000000000000000
PC: 0x00000000800006c0, INSTR: 0x40aa53b3, REG x7: 0x000000000000072f
PC: 0x00000000800006c4, INSTR: 0x00901cbb, REG x25: 0x0000000000000000
PC: 0x00000000800006c8, INSTR: 0x408b54b3, REG x9: 0x0000000000000000
PC: 0x00000000800006cc, INSTR: 0x41a0d433, REG x8: 0x0000000000000000
PC: 0x00000000800006d0, INSTR: 0x0c4010ef, REG x1: 0x00000000800006d4
PC: 0x0000000080001794, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001798, INSTR: 0x01c13023, MEM 0x000000008004fef0: 0xffffffffffffffff
PC: 0x000000008000179c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800017a0, INSTR: 0x01713023, MEM 0x000000008004fee0: 0x0000000000000001
PC: 0x00000000800017a4, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x00000000800017a8, INSTR: 0x00413023, MEM 0x000000008004fed0: 0xffffffffffffffff
PC: 0x00000000800017ac, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x00000000800017b0, INSTR: 0x00b13023, MEM 0x000000008004fec0: 0x0000000000000003
PC: 0x00000000800017b4, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x00000000800017b8, INSTR: 0x01913023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x00000000800017bc, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x00000000800017c0, INSTR: 0x01413023, MEM 0x000000008004fea0: 0x0000000000000e5e
PC: 0x00000000800017c4, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x00000000800017c8, INSTR: 0x00313023, MEM 0x000000008004fe90: 0x0000000000000004
PC: 0x00000000800017cc, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800017d0, INSTR: 0x00713023, MEM 0x000000008004fe80: 0x000000000000072f
PC: 0x00000000800017d4, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800017d8, INSTR: 0x00e13023, MEM 0x000000008004fe70: 0x000000008004ddeb
PC: 0x00000000800017dc, INSTR: 0x41d9dcb3, REG x25: 0x0000000000000000
PC: 0x00000000800017e0, INSTR: 0x40021e37, REG x28: 0x0000000040021000
PC: 0x00000000800017e4, INSTR: 0x7bde0e1b, REG x28: 0x00000000400217bd
PC: 0x00000000800017e8, INSTR: 0x001e1e13, REG x28: 0x0000000080042f7a
PC: 0x00000000800017ec, INSTR: 0xd5de0f23, MEM 0x0000000080042cd8: 0x0000000000000000
PC: 0x00000000800017f0, INSTR: 0x00080737, REG x14: 0x0000000000080000
PC: 0x00000000800017f4, INSTR: 0x0437071b, REG x14: 0x0000000000080043
PC: 0x00000000800017f8, INSTR: 0x00c71713, REG x14: 0x0000000080043000
PC: 0x00000000800017fc, INSTR: 0xa2b70713, REG x14: 0x0000000080042a2b
PC: 0x0000000080001800, INSTR: 0xb7473aa3, MEM 0x00000000800425a0: 0x0000000000000e5e
PC: 0x0000000080001804, INSTR: 0x40055cb3, REG x25: 0x0000000000000001
PC: 0x0000000080001808, INSTR: 0x200093b7, REG x7: 0x0000000020009000
PC: 0x000000008000180c, INSTR: 0xabf3839b, REG x7: 0x0000000020008abf
PC: 0x0000000080001810, INSTR: 0x00239393, REG x7: 0x0000000080022afc
PC: 0x0000000080001814, INSTR: 0x6493a623, MEM 0x0000000080023148: 0x0000000000000000
PC: 0x0000000080001818, INSTR: 0x4022dbb3, REG x23: 0x0000000000000000
PC: 0x000000008000181c, INSTR: 0x4a427593, REG x11: 0x00000000000004a4
PC: 0x0000000080001820, INSTR: 0x400251b7, REG x3: 0x0000000040025000
PC: 0x0000000080001824, INSTR: 0x00119193, REG x3: 0x000000008004a000
PC: 0x0000000080001828, INSTR: 0x5ba18193, REG x3: 0x000000008004a5ba
PC: 0x000000008000182c, INSTR: 0x7da1c203, REG x4: 0x0000000000000000, MEM 0x000000008004ad94
PC: 0x0000000080001830, INSTR: 0x41e25a33, REG x20: 0x0000000000000000
PC: 0x0000000080001834, INSTR: 0x40b5dcb3, REG x25: 0x0000000000000000
PC: 0x0000000080001838, INSTR: 0x00013703, REG x14: 0x000000008004ddeb, MEM 0x000000008004fe70
PC: 0x000000008000183c, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001840, INSTR: 0x00013383, REG x7: 0x000000000000072f, MEM 0x000000008004fe80
PC: 0x0000000080001844, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001848, INSTR: 0x00013183, REG x3: 0x0000000000000004, MEM 0x000000008004fe90
PC: 0x000000008000184c, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001850, INSTR: 0x00013a03, REG x20: 0x0000000000000e5e, MEM 0x000000008004fea0
PC: 0x0000000080001854, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001858, INSTR: 0x00013c83, REG x25: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x000000008000185c, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001860, INSTR: 0x00013583, REG x11: 0x0000000000000003, MEM 0x000000008004fec0
PC: 0x0000000080001864, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001868, INSTR: 0x00013203, REG x4: 0xffffffffffffffff, MEM 0x000000008004fed0
PC: 0x000000008000186c, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001870, INSTR: 0x00013b83, REG x23: 0x0000000000000001, MEM 0x000000008004fee0
PC: 0x0000000080001874, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001878, INSTR: 0x00013e03, REG x28: 0xffffffffffffffff, MEM 0x000000008004fef0
PC: 0x000000008000187c, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001880, INSTR: 0x00008067
PC: 0x00000000800006d4, INSTR: 0x01d2d19b, REG x3: 0x0000000000000000
PC: 0x00000000800006d8, INSTR: 0x41a9d4b3, REG x9: 0x0000000000000000
PC: 0x00000000800006dc, INSTR: 0x41df50b3, REG x1: 0x0000000000000000
PC: 0x00000000800006e0, INSTR: 0x404c5f33, REG x30: 0x0000000000000000
PC: 0x00000000800006e4, INSTR: 0x014a1833, REG x16: 0x0000039780000000
PC: 0x00000000800006e8, INSTR: 0x42b75b93, REG x23: 0x0000000000000000
PC: 0x00000000800006ec, INSTR: 0x00080437, REG x8: 0x0000000000080000
PC: 0x00000000800006f0, INSTR: 0x0494041b, REG x8: 0x0000000000080049
PC: 0x00000000800006f4, INSTR: 0x00c41413, REG x8: 0x0000000080049000
PC: 0x00000000800006f8, INSTR: 0x98340413, REG x8: 0x0000000080048983
PC: 0x00000000800006fc, INSTR: 0xb4941583, REG x11: 0x0000000000000000, MEM 0x00000000800484cc
PC: 0x0000000080000700, INSTR: 0x4176d033
PC: 0x0000000080000704, INSTR: 0x00055533, REG x10: 0x0000000000000001
PC: 0x0000000080000708, INSTR: 0x00400793, REG x15: 0x0000000000000004
PC: 0x000000008000070c, INSTR: 0x00000293, REG x5: 0x0000000000000000
PC: 0x0000000080000710, INSTR: 0x0040006f
PC: 0x0000000080000714, INSTR: 0x4156df33, REG x30: 0x0000000000000000
PC: 0x0000000080000718, INSTR: 0x4187dfb3, REG x31: 0x0000000000000004
PC: 0x000000008000071c, INSTR: 0x40f3dfb3, REG x31: 0x0000000000000072
PC: 0x0000000080000720, INSTR: 0xfff78793, REG x15: 0x0000000000000003
PC: 0x0000000080000724, INSTR: 0x017d1463
PC: 0x000000008000072c, INSTR: 0x006a983b, REG x16: 0x0000000000000003
PC: 0x0000000080000730, INSTR: 0x4132d0b3, REG x1: 0x0000000000000000
PC: 0x0000000080000734, INSTR: 0x20011937, REG x18: 0x0000000020011000
PC: 0x0000000080000738, INSTR: 0x00291913, REG x18: 0x0000000080044000
PC: 0x000000008000073c, INSTR: 0xa5190913, REG x18: 0x0000000080043a51
PC: 0x0000000080000740, INSTR: 0xfc9927a3, MEM 0x0000000080043a20: 0x0000000000000000
PC: 0x0000000080000744, INSTR: 0x41d2dcb3, REG x25: 0x0000000000000000
PC: 0x0000000080000748, INSTR: 0x40bddab3, REG x21: 0xffffffffffffffff
PC: 0x000000008000074c, INSTR: 0x41400833, REG x16: 0xfffffffffffff1a2
PC: 0x0000000080000750, INSTR: 0x41bedc33, REG x24: 0x0000000000000000
PC: 0x0000000080000754, INSTR: 0x00080d37, REG x26: 0x0000000000080000
PC: 0x0000000080000758, INSTR: 0x049d0d1b, REG x26: 0x0000000000080049
PC: 0x000000008000075c, INSTR: 0x00cd1d13, REG x26: 0x0000000080049000
PC: 0x0000000080000760, INSTR: 0xdc7d0d13, REG x26: 0x0000000080048dc7
PC: 0x0000000080000764, INSTR: 0xdcad0da3, MEM 0x0000000080048ba2: 0x0000000000000001
PC: 0x0000000080000768, INSTR: 0x004eadb3, REG x27: 0x0000000000000000
PC: 0x000000008000076c, INSTR: 0x41825233, REG x4: 0xffffffffffffffff
PC: 0x0000000080000770, INSTR: 0x63383a13, REG x20: 0x0000000000000000
PC: 0x0000000080000774, INSTR: 0x40027a37, REG x20: 0x0000000040027000
PC: 0x0000000080000778, INSTR: 0x66fa0a1b, REG x20: 0x000000004002766f
PC: 0x000000008000077c, INSTR: 0x001a1a13, REG x20: 0x000000008004ecde
PC: 0x0000000080000780, INSTR: 0x04da0d23, MEM 0x000000008004ed38: 0x0000000000000000
PC: 0x0000000080000784, INSTR: 0x41dd5433, REG x8: 0x0000000080048dc7
PC: 0x0000000080000788, INSTR: 0x40e5d6b3, REG x13: 0x0000000000000000
PC: 0x000000008000078c, INSTR: 0x40ffdcb3, REG x25: 0x000000000000000e
PC: 0x0000000080000790, INSTR: 0x4148d0b3, REG x1: 0x0000000000000000
PC: 0x0000000080000794, INSTR: 0x017f05bb, REG x11: 0x0000000000000000
PC: 0x0000000080000798, INSTR: 0x402a5933, REG x18: 0x000000008004ecde
PC: 0x000000008000079c, INSTR: 0xf6579ce3
PC: 0x0000000080000714, INSTR: 0x4156df33, REG x30: 0x0000000000000000
PC: 0x0000000080000718, INSTR: 0x4187dfb3, REG x31: 0x0000000000000003
PC: 0x000000008000071c, INSTR: 0x40f3dfb3, REG x31: 0x00000000000000e5
PC: 0x0000000080000720, INSTR: 0xfff78793, REG x15: 0x0000000000000002
PC: 0x0000000080000724, INSTR: 0x017d1463
PC: 0x000000008000072c, INSTR: 0x006a983b, REG x16: 0xffffffffffffffff
PC: 0x0000000080000730, INSTR: 0x4132d0b3, REG x1: 0x0000000000000000
PC: 0x0000000080000734, INSTR: 0x20011937, REG x18: 0x0000000020011000
PC: 0x0000000080000738, INSTR: 0x00291913, REG x18: 0x0000000080044000
PC: 0x000000008000073c, INSTR: 0xa5190913, REG x18: 0x0000000080043a51
PC: 0x0000000080000740, INSTR: 0xfc9927a3, MEM 0x0000000080043a20: 0x0000000000000000
PC: 0x0000000080000744, INSTR: 0x41d2dcb3, REG x25: 0x0000000000000000
PC: 0x0000000080000748, INSTR: 0x40bddab3, REG x21: 0x0000000000000000
PC: 0x000000008000074c, INSTR: 0x41400833, REG x16: 0xffffffff7ffb1322
PC: 0x0000000080000750, INSTR: 0x41bedc33, REG x24: 0x0000000000000000
PC: 0x0000000080000754, INSTR: 0x00080d37, REG x26: 0x0000000000080000
PC: 0x0000000080000758, INSTR: 0x049d0d1b, REG x26: 0x0000000000080049
PC: 0x000000008000075c, INSTR: 0x00cd1d13, REG x26: 0x0000000080049000
PC: 0x0000000080000760, INSTR: 0xdc7d0d13, REG x26: 0x0000000080048dc7
PC: 0x0000000080000764, INSTR: 0xdcad0da3, MEM 0x0000000080048ba2: 0x0000000000000001
PC: 0x0000000080000768, INSTR: 0x004eadb3, REG x27: 0x0000000000000000
PC: 0x000000008000076c, INSTR: 0x41825233, REG x4: 0xffffffffffffffff
PC: 0x0000000080000770, INSTR: 0x63383a13, REG x20: 0x0000000000000000
PC: 0x0000000080000774, INSTR: 0x40027a37, REG x20: 0x0000000040027000
PC: 0x0000000080000778, INSTR: 0x66fa0a1b, REG x20: 0x000000004002766f
PC: 0x000000008000077c, INSTR: 0x001a1a13, REG x20: 0x000000008004ecde
PC: 0x0000000080000780, INSTR: 0x04da0d23, MEM 0x000000008004ed38: 0x0000000000000000
PC: 0x0000000080000784, INSTR: 0x41dd5433, REG x8: 0x0000000080048dc7
PC: 0x0000000080000788, INSTR: 0x40e5d6b3, REG x13: 0x0000000000000000
PC: 0x000000008000078c, INSTR: 0x40ffdcb3, REG x25: 0x0000000000000039
PC: 0x0000000080000790, INSTR: 0x4148d0b3, REG x1: 0x0000000000000000
PC: 0x0000000080000794, INSTR: 0x017f05bb, REG x11: 0x0000000000000000
PC: 0x0000000080000798, INSTR: 0x402a5933, REG x18: 0x000000008004ecde
PC: 0x000000008000079c, INSTR: 0xf6579ce3
PC: 0x0000000080000714, INSTR: 0x4156df33, REG x30: 0x0000000000000000
PC: 0x0000000080000718, INSTR: 0x4187dfb3, REG x31: 0x0000000000000002
PC: 0x000000008000071c, INSTR: 0x40f3dfb3, REG x31: 0x00000000000001cb
PC: 0x0000000080000720, INSTR: 0xfff78793, REG x15: 0x0000000000000001
PC: 0x0000000080000724, INSTR: 0x017d1463
PC: 0x000000008000072c, INSTR: 0x006a983b, REG x16: 0x0000000000000000
PC: 0x0000000080000730, INSTR: 0x4132d0b3, REG x1: 0x0000000000000000
PC: 0x0000000080000734, INSTR: 0x20011937, REG x18: 0x0000000020011000
PC: 0x0000000080000738, INSTR: 0x00291913, REG x18: 0x0000000080044000
PC: 0x000000008000073c, INSTR: 0xa5190913, REG x18: 0x0000000080043a51
PC: 0x0000000080000740, INSTR: 0xfc9927a3, MEM 0x0000000080043a20: 0x0000000000000000
PC: 0x0000000080000744, INSTR: 0x41d2dcb3, REG x25: 0x0000000000000000
PC: 0x0000000080000748, INSTR: 0x40bddab3, REG x21: 0x0000000000000000
PC: 0x000000008000074c, INSTR: 0x41400833, REG x16: 0xffffffff7ffb1322
PC: 0x0000000080000750, INSTR: 0x41bedc33, REG x24: 0x0000000000000000
PC: 0x0000000080000754, INSTR: 0x00080d37, REG x26: 0x0000000000080000
PC: 0x0000000080000758, INSTR: 0x049d0d1b, REG x26: 0x0000000000080049
PC: 0x000000008000075c, INSTR: 0x00cd1d13, REG x26: 0x0000000080049000
PC: 0x0000000080000760, INSTR: 0xdc7d0d13, REG x26: 0x0000000080048dc7
PC: 0x0000000080000764, INSTR: 0xdcad0da3, MEM 0x0000000080048ba2: 0x0000000000000001
