PC: 0x0000000080000000, INSTR: 0x08005337, REG x6: 0x0000000008005000
PC: 0x00000000800006b8, INSTR: 0x00c39613, REG x12: 0x0000080044118000
PC: 0x00000000800006bc, INSTR: 0x64d4099b, REG x19: 0x000000000000064d
PC: 0x00000000800006c0, INSTR: 0x4063deb3, REG x29: 0x0000000000000001
PC: 0x00000000800006c4, INSTR: 0x00491d13, REG x26: 0x000000080040fa50
PC: 0x00000000800006c8, INSTR: 0x000804b7, REG x9: 0x0000000000080000
PC: 0x00000000800006cc, INSTR: 0x0214849b, REG x9: 0x0000000000080021
PC: 0x00000000800006d0, INSTR: 0x00c49493, REG x9: 0x0000000080021000
PC: 0x00000000800006d4, INSTR: 0x94548493, REG x9: 0x0000000080020945
PC: 0x00000000800006d8, INSTR: 0x16d49983, REG x19: 0x0000000000000000, MEM 0x0000000080020ab2
PC: 0x00000000800006dc, INSTR: 0x000f9913, REG x18: 0x0000100000000000
PC: 0x00000000800006e0, INSTR: 0x40013737, REG x14: 0x0000000040013000
PC: 0x00000000800006e4, INSTR: 0x00171713, REG x14: 0x0000000080026000
PC: 0x00000000800006e8, INSTR: 0x34270713, REG x14: 0x0000000080026342
PC: 0x00000000800006ec, INSTR: 0xe1274683, REG x13: 0x0000000000000000, MEM 0x0000000080026154
PC: 0x00000000800006f0, INSTR: 0x022d9e93, REG x29: 0x0000000000000000
PC: 0x00000000800006f4, INSTR: 0x01845463
PC: 0x00000000800006fc, INSTR: 0x01d3193b, REG x18: 0x00000000000007df
PC: 0x0000000080000700, INSTR: 0x01fc1993, REG x19: 0x0000000000000000
PC: 0x0000000080000704, INSTR: 0x03781c13, REG x24: 0x0080000000000000
PC: 0x0000000080000708, INSTR: 0x5340006f
PC: 0x0000000080000c3c, INSTR: 0x01cc9513, REG x10: 0x200103e940000000
PC: 0x0000000080000c40, INSTR: 0x41200ab3, REG x21: 0xfffffffffffff821
PC: 0x0000000080000c44, INSTR: 0x021d1893, REG x17: 0x0081f4a000000000
PC: 0x0000000080000c48, INSTR: 0x01571993, REG x19: 0x0010004c68400000
PC: 0x0000000080000c4c, INSTR: 0x00e66fb3, REG x31: 0x00000800c413e342
PC: 0x0000000080000c50, INSTR: 0x01b39693, REG x13: 0x04002208c0000000
PC: 0x0000000080000c54, INSTR: 0x01cb6eb3, REG x29: 0x0000000080043a05
PC: 0x0000000080000c58, INSTR: 0x4ba86e93, REG x29: 0x00000000000004bb
PC: 0x0000000080000c5c, INSTR: 0x015b9513, REG x10: 0x0010009118400000
PC: 0x0000000080000c60, INSTR: 0x00000313, REG x6: 0x0000000000000000
PC: 0x0000000080000c64, INSTR: 0x00400213, REG x4: 0x0000000000000004
PC: 0x0000000080000c68, INSTR: 0x0040006f
PC: 0x0000000080000c6c, INSTR: 0x00130313, REG x6: 0x0000000000000001
PC: 0x0000000080000c70, INSTR: 0xfe434ee3
PC: 0x0000000080000c6c, INSTR: 0x00130313, REG x6: 0x0000000000000002
PC: 0x0000000080000c70, INSTR: 0xfe434ee3
PC: 0x0000000080000c6c, INSTR: 0x00130313, REG x6: 0x0000000000000003
PC: 0x0000000080000c70, INSTR: 0xfe434ee3
PC: 0x0000000080000c6c, INSTR: 0x00130313, REG x6: 0x0000000000000004
PC: 0x0000000080000c70, INSTR: 0xfe434ee3
PC: 0x0000000080000c74, INSTR: 0x0040006f
PC: 0x0000000080000c78, INSTR: 0x010583b3, REG x7: 0x0000000000008001
PC: 0x0000000080000c7c, INSTR: 0x402459bb, REG x19: 0x0000000000000000
PC: 0x0000000080000c80, INSTR: 0x4096559b, REG x11: 0x00000000002208c0
PC: 0x0000000080000c84, INSTR: 0x20013537, REG x10: 0x0000000020013000
PC: 0x0000000080000c88, INSTR: 0x00251513, REG x10: 0x000000008004c000
PC: 0x0000000080000c8c, INSTR: 0xa5650513, REG x10: 0x000000008004ba56
PC: 0x0000000080000c90, INSTR: 0x4f253603, REG x12: 0x0000000000000000, MEM 0x000000008004bf48
PC: 0x0000000080000c94, INSTR: 0x03681a13, REG x20: 0x0040000000000000
PC: 0x0000000080000c98, INSTR: 0x400273b7, REG x7: 0x0000000040027000
PC: 0x0000000080000c9c, INSTR: 0x00139393, REG x7: 0x000000008004e000
PC: 0x0000000080000ca0, INSTR: 0x7b738393, REG x7: 0x000000008004e7b7
PC: 0x0000000080000ca4, INSTR: 0x09d3d383, REG x7: 0x0000000000000000, MEM 0x000000008004e854
PC: 0x0000000080000ca8, INSTR: 0x034a1693, REG x13: 0x0000000000000000
PC: 0x0000000080000cac, INSTR: 0x01db1013
PC: 0x0000000080000cb0, INSTR: 0x02859c93, REG x25: 0x2208c00000000000
PC: 0x0000000080000cb4, INSTR: 0x02f41993, REG x19: 0x0000000000000000
PC: 0x0000000080000cb8, INSTR: 0x01cd993b, REG x18: 0x0000000000000000
PC: 0x0000000080000cbc, INSTR: 0x0b8d5863
PC: 0x0000000080000cc0, INSTR: 0x0040006f
PC: 0x0000000080000cc4, INSTR: 0x40f95533, REG x10: 0x0000000000000000
PC: 0x0000000080000cc8, INSTR: 0x00bd1e13, REG x28: 0x0000400207d28000
PC: 0x0000000080000ccc, INSTR: 0x01a0d813, REG x16: 0x0000000000000020
PC: 0x0000000080000cd0, INSTR: 0x03049213, REG x4: 0x0945000000000000
PC: 0x0000000080000cd4, INSTR: 0x02db9b93, REG x23: 0x9118400000000000
PC: 0x0000000080000cd8, INSTR: 0x01c81e93, REG x29: 0x0000000200000000
PC: 0x0000000080000cdc, INSTR: 0x03a49293, REG x5: 0x1400000000000000
PC: 0x0000000080000ce0, INSTR: 0x83d13017
PC: 0x0000000080000ce4, INSTR: 0x031d9813, REG x16: 0x0000000000000000
PC: 0x0000000080000ce8, INSTR: 0x02529493, REG x9: 0x0000000000000000
PC: 0x0000000080000cec, INSTR: 0x400114b7, REG x9: 0x0000000040011000
PC: 0x0000000080000cf0, INSTR: 0x5cd4849b, REG x9: 0x00000000400115cd
PC: 0x0000000080000cf4, INSTR: 0x00149493, REG x9: 0x0000000080022b9a
PC: 0x0000000080000cf8, INSTR: 0x5954b723, MEM 0x0000000080023128: 0xfffffffffffff821
PC: 0x0000000080000cfc, INSTR: 0x40c28db3, REG x27: 0x1400000000000000
PC: 0x0000000080000d00, INSTR: 0x4001bd37, REG x26: 0x000000004001b000
PC: 0x0000000080000d04, INSTR: 0x001d1d13, REG x26: 0x0000000080036000
PC: 0x0000000080000d08, INSTR: 0xb6bd0d13, REG x26: 0x0000000080035b6b
PC: 0x0000000080000d0c, INSTR: 0x31ad15a3, MEM 0x0000000080035e76: 0x0000000000005b6b
PC: 0x0000000080000d10, INSTR: 0xe17ff913, REG x18: 0x00000800c413e202
PC: 0x0000000080000d14, INSTR: 0x00000f93, REG x31: 0x0000000000000000
PC: 0x0000000080000d18, INSTR: 0x00400093, REG x1: 0x0000000000000004
PC: 0x0000000080000d1c, INSTR: 0x0040006f
PC: 0x0000000080000d20, INSTR: 0x40a05d33, REG x26: 0x0000000000000000
PC: 0x0000000080000d24, INSTR: 0x000809b7, REG x19: 0x0000000000080000
PC: 0x0000000080000d28, INSTR: 0x02d9899b, REG x19: 0x000000000008002d
PC: 0x0000000080000d2c, INSTR: 0x00c99993, REG x19: 0x000000008002d000
PC: 0x0000000080000d30, INSTR: 0x4af98993, REG x19: 0x000000008002d4af
PC: 0x0000000080000d34, INSTR: 0x0f59db03, REG x22: 0x0000000000000000, MEM 0x000000008002d5a4
PC: 0x0000000080000d38, INSTR: 0x006f9493, REG x9: 0x0000000000000000
PC: 0x0000000080000d3c, INSTR: 0x02a91d93, REG x27: 0x4f88080000000000
PC: 0x0000000080000d40, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080000d44, INSTR: 0x00113023, MEM 0x000000008004fef0: 0x0000000000000004
PC: 0x0000000080000d48, INSTR: 0x1f9000ef, REG x1: 0x0000000080000d4c
PC: 0x0000000080001740, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001744, INSTR: 0x01c13023, MEM 0x000000008004fee0: 0x0000400207d28000
PC: 0x0000000080001748, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x000000008000174c, INSTR: 0x01713023, MEM 0x000000008004fed0: 0x9118400000000000
PC: 0x0000000080001750, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001754, INSTR: 0x01e13023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001758, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x000000008000175c, INSTR: 0x00b13023, MEM 0x000000008004feb0: 0x00000000002208c0
PC: 0x0000000080001760, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001764, INSTR: 0x00d13023, MEM 0x000000008004fea0: 0x0000000000000000
PC: 0x0000000080001768, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x000000008000176c, INSTR: 0x01d13023, MEM 0x000000008004fe90: 0x0000000200000000
PC: 0x0000000080001770, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001774, INSTR: 0x01113023, MEM 0x000000008004fe80: 0x0081f4a000000000
PC: 0x0000000080001778, INSTR: 0x400136b7, REG x13: 0x0000000040013000
PC: 0x000000008000177c, INSTR: 0x00169693, REG x13: 0x0000000080026000
PC: 0x0000000080001780, INSTR: 0x7b568693, REG x13: 0x00000000800267b5
PC: 0x0000000080001784, INSTR: 0xbca68723, MEM 0x0000000080026383: 0x0000000000000000
PC: 0x0000000080001788, INSTR: 0x011e48b3, REG x17: 0x0081b4a207d28000
PC: 0x000000008000178c, INSTR: 0x0036aeb3, REG x29: 0x0000000000000000
PC: 0x0000000080001790, INSTR: 0x00389b93, REG x23: 0x040da5103e940000
PC: 0x0000000080001794, INSTR: 0x00429e93, REG x29: 0x4000000000000000
PC: 0x0000000080001798, INSTR: 0x2000bf37, REG x30: 0x000000002000b000
PC: 0x000000008000179c, INSTR: 0x002f1f13, REG x30: 0x000000008002c000
PC: 0x00000000800017a0, INSTR: 0x724f0f13, REG x30: 0x000000008002c724
PC: 0x00000000800017a4, INSTR: 0x334f3f03, REG x30: 0x0000000000000000, MEM 0x000000008002ca58
PC: 0x00000000800017a8, INSTR: 0x020f1593, REG x11: 0x0000000000000000
PC: 0x00000000800017ac, INSTR: 0x002b1e93, REG x29: 0x0000000000000000
PC: 0x00000000800017b0, INSTR: 0x02519893, REG x17: 0x0000000000000000
PC: 0x00000000800017b4, INSTR: 0x006f9e13, REG x28: 0x0000000000000000
PC: 0x00000000800017b8, INSTR: 0x00013883, REG x17: 0x0081f4a000000000, MEM 0x000000008004fe80
PC: 0x00000000800017bc, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800017c0, INSTR: 0x00013e83, REG x29: 0x0000000200000000, MEM 0x000000008004fe90
PC: 0x00000000800017c4, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800017c8, INSTR: 0x00013683, REG x13: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x00000000800017cc, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800017d0, INSTR: 0x00013583, REG x11: 0x00000000002208c0, MEM 0x000000008004feb0
PC: 0x00000000800017d4, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800017d8, INSTR: 0x00013f03, REG x30: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x00000000800017dc, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800017e0, INSTR: 0x00013b83, REG x23: 0x9118400000000000, MEM 0x000000008004fed0
PC: 0x00000000800017e4, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800017e8, INSTR: 0x00013e03, REG x28: 0x0000400207d28000, MEM 0x000000008004fee0
PC: 0x00000000800017ec, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x00000000800017f0, INSTR: 0x00008067
PC: 0x0000000080000d4c, INSTR: 0x00013083, REG x1: 0x0000000000000004, MEM 0x000000008004fef0
PC: 0x0000000080000d50, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080000d54, INSTR: 0x4186d41b, REG x8: 0x0000000000000000
PC: 0x0000000080000d58, INSTR: 0x02dc9693, REG x13: 0x0000000000000000
PC: 0x0000000080000d5c, INSTR: 0x018605bb, REG x11: 0x0000000000000000
PC: 0x0000000080000d60, INSTR: 0x001f8f93, REG x31: 0x0000000000000001
PC: 0x0000000080000d64, INSTR: 0xfa1feee3
PC: 0x0000000080000d20, INSTR: 0x40a05d33, REG x26: 0x0000000000000000
PC: 0x0000000080000d24, INSTR: 0x000809b7, REG x19: 0x0000000000080000
PC: 0x0000000080000d28, INSTR: 0x02d9899b, REG x19: 0x000000000008002d
PC: 0x0000000080000d2c, INSTR: 0x00c99993, REG x19: 0x000000008002d000
PC: 0x0000000080000d30, INSTR: 0x4af98993, REG x19: 0x000000008002d4af
PC: 0x0000000080000d34, INSTR: 0x0f59db03, REG x22: 0x0000000000000000, MEM 0x000000008002d5a4
PC: 0x0000000080000d38, INSTR: 0x006f9493, REG x9: 0x0000000000000040
PC: 0x0000000080000d3c, INSTR: 0x02a91d93, REG x27: 0x4f88080000000000
PC: 0x0000000080000d40, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080000d44, INSTR: 0x00113023, MEM 0x000000008004fef0: 0x0000000000000004
PC: 0x0000000080000d48, INSTR: 0x1f9000ef, REG x1: 0x0000000080000d4c
PC: 0x0000000080001740, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001744, INSTR: 0x01c13023, MEM 0x000000008004fee0: 0x0000400207d28000
PC: 0x0000000080001748, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x000000008000174c, INSTR: 0x01713023, MEM 0x000000008004fed0: 0x9118400000000000
PC: 0x0000000080001750, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001754, INSTR: 0x01e13023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001758, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x000000008000175c, INSTR: 0x00b13023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x0000000080001760, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001764, INSTR: 0x00d13023, MEM 0x000000008004fea0: 0x0000000000000000
PC: 0x0000000080001768, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x000000008000176c, INSTR: 0x01d13023, MEM 0x000000008004fe90: 0x0000000200000000
PC: 0x0000000080001770, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001774, INSTR: 0x01113023, MEM 0x000000008004fe80: 0x0081f4a000000000
PC: 0x0000000080001778, INSTR: 0x400136b7, REG x13: 0x0000000040013000
PC: 0x000000008000177c, INSTR: 0x00169693, REG x13: 0x0000000080026000
PC: 0x0000000080001780, INSTR: 0x7b568693, REG x13: 0x00000000800267b5
PC: 0x0000000080001784, INSTR: 0xbca68723, MEM 0x0000000080026383: 0x0000000000000000
PC: 0x0000000080001788, INSTR: 0x011e48b3, REG x17: 0x0081b4a207d28000
PC: 0x000000008000178c, INSTR: 0x0036aeb3, REG x29: 0x0000000000000000
PC: 0x0000000080001790, INSTR: 0x00389b93, REG x23: 0x040da5103e940000
PC: 0x0000000080001794, INSTR: 0x00429e93, REG x29: 0x4000000000000000
PC: 0x0000000080001798, INSTR: 0x2000bf37, REG x30: 0x000000002000b000
PC: 0x000000008000179c, INSTR: 0x002f1f13, REG x30: 0x000000008002c000
PC: 0x00000000800017a0, INSTR: 0x724f0f13, REG x30: 0x000000008002c724
PC: 0x00000000800017a4, INSTR: 0x334f3f03, REG x30: 0x0000000000000000, MEM 0x000000008002ca58
PC: 0x00000000800017a8, INSTR: 0x020f1593, REG x11: 0x0000000000000000
PC: 0x00000000800017ac, INSTR: 0x002b1e93, REG x29: 0x0000000000000000
PC: 0x00000000800017b0, INSTR: 0x02519893, REG x17: 0x0000000000000000
PC: 0x00000000800017b4, INSTR: 0x006f9e13, REG x28: 0x0000000000000040
PC: 0x00000000800017b8, INSTR: 0x00013883, REG x17: 0x0081f4a000000000, MEM 0x000000008004fe80
PC: 0x00000000800017bc, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800017c0, INSTR: 0x00013e83, REG x29: 0x0000000200000000, MEM 0x000000008004fe90
PC: 0x00000000800017c4, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800017c8, INSTR: 0x00013683, REG x13: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x00000000800017cc, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800017d0, INSTR: 0x00013583, REG x11: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x00000000800017d4, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800017d8, INSTR: 0x00013f03, REG x30: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x00000000800017dc, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800017e0, INSTR: 0x00013b83, REG x23: 0x9118400000000000, MEM 0x000000008004fed0
PC: 0x00000000800017e4, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800017e8, INSTR: 0x00013e03, REG x28: 0x0000400207d28000, MEM 0x000000008004fee0
PC: 0x00000000800017ec, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x00000000800017f0, INSTR: 0x00008067
PC: 0x0000000080000d4c, INSTR: 0x00013083, REG x1: 0x0000000000000004, MEM 0x000000008004fef0
PC: 0x0000000080000d50, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080000d54, INSTR: 0x4186d41b, REG x8: 0x0000000000000000
PC: 0x0000000080000d58, INSTR: 0x02dc9693, REG x13: 0x0000000000000000
PC: 0x0000000080000d5c, INSTR: 0x018605bb, REG x11: 0x0000000000000000
PC: 0x0000000080000d60, INSTR: 0x001f8f93, REG x31: 0x0000000000000002
PC: 0x0000000080000d64, INSTR: 0xfa1feee3
PC: 0x0000000080000d20, INSTR: 0x40a05d33, REG x26: 0x0000000000000000
PC: 0x0000000080000d24, INSTR: 0x000809b7, REG x19: 0x0000000000080000
PC: 0x0000000080000d28, INSTR: 0x02d9899b, REG x19: 0x000000000008002d
PC: 0x0000000080000d2c, INSTR: 0x00c99993, REG x19: 0x000000008002d000
PC: 0x0000000080000d30, INSTR: 0x4af98993, REG x19: 0x000000008002d4af
PC: 0x0000000080000d34, INSTR: 0x0f59db03, REG x22: 0x0000000000000000, MEM 0x000000008002d5a4
PC: 0x0000000080000d38, INSTR: 0x006f9493, REG x9: 0x0000000000000080
PC: 0x0000000080000d3c, INSTR: 0x02a91d93, REG x27: 0x4f88080000000000
PC: 0x0000000080000d40, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080000d44, INSTR: 0x00113023, MEM 0x000000008004fef0: 0x0000000000000004
PC: 0x0000000080000d48, INSTR: 0x1f9000ef, REG x1: 0x0000000080000d4c
PC: 0x0000000080001740, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001744, INSTR: 0x01c13023, MEM 0x000000008004fee0: 0x0000400207d28000
PC: 0x0000000080001748, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x000000008000174c, INSTR: 0x01713023, MEM 0x000000008004fed0: 0x9118400000000000
PC: 0x0000000080001750, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001754, INSTR: 0x01e13023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001758, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x000000008000175c, INSTR: 0x00b13023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x0000000080001760, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001764, INSTR: 0x00d13023, MEM 0x000000008004fea0: 0x0000000000000000
PC: 0x0000000080001768, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x000000008000176c, INSTR: 0x01d13023, MEM 0x000000008004fe90: 0x0000000200000000
PC: 0x0000000080001770, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001774, INSTR: 0x01113023, MEM 0x000000008004fe80: 0x0081f4a000000000
PC: 0x0000000080001778, INSTR: 0x400136b7, REG x13: 0x0000000040013000
PC: 0x000000008000177c, INSTR: 0x00169693, REG x13: 0x0000000080026000
PC: 0x0000000080001780, INSTR: 0x7b568693, REG x13: 0x00000000800267b5
PC: 0x0000000080001784, INSTR: 0xbca68723, MEM 0x0000000080026383: 0x0000000000000000
PC: 0x0000000080001788, INSTR: 0x011e48b3, REG x17: 0x0081b4a207d28000
PC: 0x000000008000178c, INSTR: 0x0036aeb3, REG x29: 0x0000000000000000
PC: 0x0000000080001790, INSTR: 0x00389b93, REG x23: 0x040da5103e940000
PC: 0x0000000080001794, INSTR: 0x00429e93, REG x29: 0x4000000000000000
PC: 0x0000000080001798, INSTR: 0x2000bf37, REG x30: 0x000000002000b000
PC: 0x000000008000179c, INSTR: 0x002f1f13, REG x30: 0x000000008002c000
PC: 0x00000000800017a0, INSTR: 0x724f0f13, REG x30: 0x000000008002c724
PC: 0x00000000800017a4, INSTR: 0x334f3f03, REG x30: 0x0000000000000000, MEM 0x000000008002ca58
PC: 0x00000000800017a8, INSTR: 0x020f1593, REG x11: 0x0000000000000000
PC: 0x00000000800017ac, INSTR: 0x002b1e93, REG x29: 0x0000000000000000
PC: 0x00000000800017b0, INSTR: 0x02519893, REG x17: 0x0000000000000000
PC: 0x00000000800017b4, INSTR: 0x006f9e13, REG x28: 0x0000000000000080
PC: 0x00000000800017b8, INSTR: 0x00013883, REG x17: 0x0081f4a000000000, MEM 0x000000008004fe80
PC: 0x00000000800017bc, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800017c0, INSTR: 0x00013e83, REG x29: 0x0000000200000000, MEM 0x000000008004fe90
PC: 0x00000000800017c4, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800017c8, INSTR: 0x00013683, REG x13: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x00000000800017cc, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800017d0, INSTR: 0x00013583, REG x11: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x00000000800017d4, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800017d8, INSTR: 0x00013f03, REG x30: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x00000000800017dc, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800017e0, INSTR: 0x00013b83, REG x23: 0x9118400000000000, MEM 0x000000008004fed0
PC: 0x00000000800017e4, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800017e8, INSTR: 0x00013e03, REG x28: 0x0000400207d28000, MEM 0x000000008004fee0
PC: 0x00000000800017ec, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x00000000800017f0, INSTR: 0x00008067
PC: 0x0000000080000d4c, INSTR: 0x00013083, REG x1: 0x0000000000000004, MEM 0x000000008004fef0
PC: 0x0000000080000d50, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080000d54, INSTR: 0x4186d41b, REG x8: 0x0000000000000000
PC: 0x0000000080000d58, INSTR: 0x02dc9693, REG x13: 0x0000000000000000
PC: 0x0000000080000d5c, INSTR: 0x018605bb, REG x11: 0x0000000000000000
PC: 0x0000000080000d60, INSTR: 0x001f8f93, REG x31: 0x0000000000000003
PC: 0x0000000080000d64, INSTR: 0xfa1feee3
PC: 0x0000000080000d20, INSTR: 0x40a05d33, REG x26: 0x0000000000000000
PC: 0x0000000080000d24, INSTR: 0x000809b7, REG x19: 0x0000000000080000
PC: 0x0000000080000d28, INSTR: 0x02d9899b, REG x19: 0x000000000008002d
PC: 0x0000000080000d2c, INSTR: 0x00c99993, REG x19: 0x000000008002d000
PC: 0x0000000080000d30, INSTR: 0x4af98993, REG x19: 0x000000008002d4af
PC: 0x0000000080000d34, INSTR: 0x0f59db03, REG x22: 0x0000000000000000, MEM 0x000000008002d5a4
PC: 0x0000000080000d38, INSTR: 0x006f9493, REG x9: 0x00000000000000c0
PC: 0x0000000080000d3c, INSTR: 0x02a91d93, REG x27: 0x4f88080000000000
PC: 0x0000000080000d40, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080000d44, INSTR: 0x00113023, MEM 0x000000008004fef0: 0x0000000000000004
PC: 0x0000000080000d48, INSTR: 0x1f9000ef, REG x1: 0x0000000080000d4c
PC: 0x0000000080001740, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001744, INSTR: 0x01c13023, MEM 0x000000008004fee0: 0x0000400207d28000
PC: 0x0000000080001748, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x000000008000174c, INSTR: 0x01713023, MEM 0x000000008004fed0: 0x9118400000000000
PC: 0x0000000080001750, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001754, INSTR: 0x01e13023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001758, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x000000008000175c, INSTR: 0x00b13023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x0000000080001760, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001764, INSTR: 0x00d13023, MEM 0x000000008004fea0: 0x0000000000000000
PC: 0x0000000080001768, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x000000008000176c, INSTR: 0x01d13023, MEM 0x000000008004fe90: 0x0000000200000000
PC: 0x0000000080001770, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001774, INSTR: 0x01113023, MEM 0x000000008004fe80: 0x0081f4a000000000
PC: 0x0000000080001778, INSTR: 0x400136b7, REG x13: 0x0000000040013000
PC: 0x000000008000177c, INSTR: 0x00169693, REG x13: 0x0000000080026000
PC: 0x0000000080001780, INSTR: 0x7b568693, REG x13: 0x00000000800267b5
PC: 0x0000000080001784, INSTR: 0xbca68723, MEM 0x0000000080026383: 0x0000000000000000
PC: 0x0000000080001788, INSTR: 0x011e48b3, REG x17: 0x0081b4a207d28000
PC: 0x000000008000178c, INSTR: 0x0036aeb3, REG x29: 0x0000000000000000
PC: 0x0000000080001790, INSTR: 0x00389b93, REG x23: 0x040da5103e940000
PC: 0x0000000080001794, INSTR: 0x00429e93, REG x29: 0x4000000000000000
PC: 0x0000000080001798, INSTR: 0x2000bf37, REG x30: 0x000000002000b000
PC: 0x000000008000179c, INSTR: 0x002f1f13, REG x30: 0x000000008002c000
PC: 0x00000000800017a0, INSTR: 0x724f0f13, REG x30: 0x000000008002c724
PC: 0x00000000800017a4, INSTR: 0x334f3f03, REG x30: 0x0000000000000000, MEM 0x000000008002ca58
PC: 0x00000000800017a8, INSTR: 0x020f1593, REG x11: 0x0000000000000000
PC: 0x00000000800017ac, INSTR: 0x002b1e93, REG x29: 0x0000000000000000
PC: 0x00000000800017b0, INSTR: 0x02519893, REG x17: 0x0000000000000000
PC: 0x00000000800017b4, INSTR: 0x006f9e13, REG x28: 0x00000000000000c0
PC: 0x00000000800017b8, INSTR: 0x00013883, REG x17: 0x0081f4a000000000, MEM 0x000000008004fe80
PC: 0x00000000800017bc, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800017c0, INSTR: 0x00013e83, REG x29: 0x0000000200000000, MEM 0x000000008004fe90
