PC: 0x0000000080000000, INSTR: 0x080055b7, REG x11: 0x0000000008005000
PC: 0x0000000080002028, INSTR: 0x10009c37, REG x24: 0x0000000010009000
PC: 0x000000008000202c, INSTR: 0x55fc0c1b, REG x24: 0x000000001000955f
PC: 0x0000000080002030, INSTR: 0x003c1c13, REG x24: 0x000000008004aaf8
PC: 0x0000000080002034, INSTR: 0xd2cc2a03, REG x20: 0x0000000000000000, MEM 0x000000008004a824
PC: 0x0000000080002038, INSTR: 0x00000513, REG x10: 0x0000000000000000
PC: 0x000000008000203c, INSTR: 0x00400e13, REG x28: 0x0000000000000004
PC: 0x0000000080002040, INSTR: 0x0040006f
PC: 0x0000000080002044, INSTR: 0x00150513, REG x10: 0x0000000000000001
PC: 0x0000000080002048, INSTR: 0xffc56ee3
PC: 0x0000000080002044, INSTR: 0x00150513, REG x10: 0x0000000000000002
PC: 0x0000000080002048, INSTR: 0xffc56ee3
PC: 0x0000000080002044, INSTR: 0x00150513, REG x10: 0x0000000000000003
PC: 0x0000000080002048, INSTR: 0xffc56ee3
PC: 0x0000000080002044, INSTR: 0x00150513, REG x10: 0x0000000000000004
PC: 0x0000000080002048, INSTR: 0xffc56ee3
PC: 0x000000008000204c, INSTR: 0x0040006f
PC: 0x0000000080002050, INSTR: 0x00080737, REG x14: 0x0000000000080000
PC: 0x0000000080002054, INSTR: 0x04d7071b, REG x14: 0x000000000008004d
PC: 0x0000000080002058, INSTR: 0x00c71713, REG x14: 0x000000008004d000
PC: 0x000000008000205c, INSTR: 0xaab70713, REG x14: 0x000000008004caab
PC: 0x0000000080002060, INSTR: 0x6b471fa3, MEM 0x000000008004d16a: 0x0000000000000000
PC: 0x0000000080002064, INSTR: 0x01a41d33, REG x26: 0x0000000000000040
PC: 0x0000000080002068, INSTR: 0x00000f13, REG x30: 0x0000000000000000
PC: 0x000000008000206c, INSTR: 0x00400f93, REG x31: 0x0000000000000004
PC: 0x0000000080002070, INSTR: 0x0040006f
PC: 0x0000000080002074, INSTR: 0x001f0f13, REG x30: 0x0000000000000001
PC: 0x0000000080002078, INSTR: 0xffff6ee3
PC: 0x0000000080002074, INSTR: 0x001f0f13, REG x30: 0x0000000000000002
PC: 0x0000000080002078, INSTR: 0xffff6ee3
PC: 0x0000000080002074, INSTR: 0x001f0f13, REG x30: 0x0000000000000003
PC: 0x0000000080002078, INSTR: 0xffff6ee3
PC: 0x0000000080002074, INSTR: 0x001f0f13, REG x30: 0x0000000000000004
PC: 0x0000000080002078, INSTR: 0xffff6ee3
PC: 0x000000008000207c, INSTR: 0x0040006f
PC: 0x0000000080002080, INSTR: 0x00000993, REG x19: 0x0000000000000000
PC: 0x0000000080002084, INSTR: 0x00400593, REG x11: 0x0000000000000004
PC: 0x0000000080002088, INSTR: 0x0040006f
PC: 0x000000008000208c, INSTR: 0x019c0dbb, REG x27: 0xffffffff8004aafc
PC: 0x0000000080002090, INSTR: 0x00198993, REG x19: 0x0000000000000001
PC: 0x0000000080002094, INSTR: 0xfeb9ece3
PC: 0x000000008000208c, INSTR: 0x019c0dbb, REG x27: 0xffffffff8004aafc
PC: 0x0000000080002090, INSTR: 0x00198993, REG x19: 0x0000000000000002
PC: 0x0000000080002094, INSTR: 0xfeb9ece3
PC: 0x000000008000208c, INSTR: 0x019c0dbb, REG x27: 0xffffffff8004aafc
PC: 0x0000000080002090, INSTR: 0x00198993, REG x19: 0x0000000000000003
PC: 0x0000000080002094, INSTR: 0xfeb9ece3
PC: 0x000000008000208c, INSTR: 0x019c0dbb, REG x27: 0xffffffff8004aafc
PC: 0x0000000080002090, INSTR: 0x00198993, REG x19: 0x0000000000000004
PC: 0x0000000080002094, INSTR: 0xfeb9ece3
PC: 0x0000000080002098, INSTR: 0x0040006f
PC: 0x000000008000209c, INSTR: 0x00a1f463
PC: 0x00000000800020a4, INSTR: 0x00013703, REG x14: 0x0000000000000004, MEM 0x000000008004fe30
PC: 0x00000000800020a8, INSTR: 0x01010113, REG x2: 0x000000008004fe40
PC: 0x00000000800020ac, INSTR: 0x00013d03, REG x26: 0x0000000000000004, MEM 0x000000008004fe40
PC: 0x00000000800020b0, INSTR: 0x01010113, REG x2: 0x000000008004fe50
PC: 0x00000000800020b4, INSTR: 0x00013983, REG x19: 0x000000000000041c, MEM 0x000000008004fe50
PC: 0x00000000800020b8, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x00000000800020bc, INSTR: 0x00013f83, REG x31: 0xfffffffffffffff5, MEM 0x000000008004fe60
PC: 0x00000000800020c0, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x00000000800020c4, INSTR: 0x00013c03, REG x24: 0x0000000000000004, MEM 0x000000008004fe70
PC: 0x00000000800020c8, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x00000000800020cc, INSTR: 0x00013503, REG x10: 0x0000000000000001, MEM 0x000000008004fe80
PC: 0x00000000800020d0, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800020d4, INSTR: 0x00013d83, REG x27: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x00000000800020d8, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800020dc, INSTR: 0x00013083, REG x1: 0x0000000080001234, MEM 0x000000008004fea0
PC: 0x00000000800020e0, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800020e4, INSTR: 0x00013a03, REG x20: 0x000000008003af7b, MEM 0x000000008004feb0
PC: 0x00000000800020e8, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800020ec, INSTR: 0x00013903, REG x18: 0x0000000000000004, MEM 0x000000008004fec0
PC: 0x00000000800020f0, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800020f4, INSTR: 0x00013583, REG x11: 0x0000000000000004, MEM 0x000000008004fed0
PC: 0x00000000800020f8, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800020fc, INSTR: 0x00013f03, REG x30: 0x0000000000000004, MEM 0x000000008004fee0
PC: 0x0000000080002100, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080002104, INSTR: 0x00013e03, REG x28: 0x0000000000000004, MEM 0x000000008004fef0
PC: 0x0000000080002108, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x000000008000210c, INSTR: 0x00008067
PC: 0x0000000080001234, INSTR: 0x00000f13, REG x30: 0x0000000000000000
PC: 0x0000000080001238, INSTR: 0x00400e13, REG x28: 0x0000000000000004
PC: 0x000000008000123c, INSTR: 0x015f6463
PC: 0x0000000080001240, INSTR: 0x0040006f
PC: 0x0000000080001244, INSTR: 0x001f0f13, REG x30: 0x0000000000000001
PC: 0x0000000080001248, INSTR: 0xffcf6ee3
PC: 0x0000000080001244, INSTR: 0x001f0f13, REG x30: 0x0000000000000002
PC: 0x0000000080001248, INSTR: 0xffcf6ee3
PC: 0x0000000080001244, INSTR: 0x001f0f13, REG x30: 0x0000000000000003
PC: 0x0000000080001248, INSTR: 0xffcf6ee3
PC: 0x0000000080001244, INSTR: 0x001f0f13, REG x30: 0x0000000000000004
PC: 0x0000000080001248, INSTR: 0xffcf6ee3
PC: 0x000000008000124c, INSTR: 0x0040006f
PC: 0x0000000080001250, INSTR: 0x2544a513, REG x10: 0x0000000000000001
PC: 0x0000000080001254, INSTR: 0xfc91e4e3
PC: 0x0000000080001258, INSTR: 0x0040006f
PC: 0x000000008000125c, INSTR: 0xf7a360e3
PC: 0x00000000800011bc, INSTR: 0x400156b7, REG x13: 0x0000000040015000
PC: 0x00000000800011c0, INSTR: 0x00169693, REG x13: 0x000000008002a000
PC: 0x00000000800011c4, INSTR: 0xb5968693, REG x13: 0x0000000080029b59
PC: 0x00000000800011c8, INSTR: 0xdbf6afa3, MEM 0x0000000080029918: 0x00000000fffffff5
PC: 0x00000000800011cc, INSTR: 0x00af73b3, REG x7: 0x0000000000000000
PC: 0x00000000800011d0, INSTR: 0x00130313, REG x6: 0x0000000000000003
PC: 0x00000000800011d4, INSTR: 0x00000293, REG x5: 0x0000000000000000
PC: 0x00000000800011d8, INSTR: 0x00400413, REG x8: 0x0000000000000004
PC: 0x00000000800011dc, INSTR: 0x00c9e463
PC: 0x00000000800011e0, INSTR: 0x0040006f
PC: 0x00000000800011e4, INSTR: 0x00128293, REG x5: 0x0000000000000001
PC: 0x00000000800011e8, INSTR: 0xfe82eee3
PC: 0x00000000800011e4, INSTR: 0x00128293, REG x5: 0x0000000000000002
PC: 0x00000000800011e8, INSTR: 0xfe82eee3
PC: 0x00000000800011e4, INSTR: 0x00128293, REG x5: 0x0000000000000003
PC: 0x00000000800011e8, INSTR: 0xfe82eee3
PC: 0x00000000800011e4, INSTR: 0x00128293, REG x5: 0x0000000000000004
PC: 0x00000000800011e8, INSTR: 0xfe82eee3
PC: 0x00000000800011ec, INSTR: 0x0040006f
PC: 0x00000000800011f0, INSTR: 0x01b75cbb, REG x25: 0x0000000000000004
PC: 0x00000000800011f4, INSTR: 0xff456f93, REG x31: 0xfffffffffffffff5
PC: 0x00000000800011f8, INSTR: 0x00400a93, REG x21: 0x0000000000000004
PC: 0x00000000800011fc, INSTR: 0x00000213, REG x4: 0x0000000000000000
PC: 0x0000000080001200, INSTR: 0x0040006f
PC: 0x0000000080001204, INSTR: 0xfffa8a93, REG x21: 0x0000000000000003
PC: 0x0000000080001208, INSTR: 0xfe4a9ee3
PC: 0x0000000080001204, INSTR: 0xfffa8a93, REG x21: 0x0000000000000002
PC: 0x0000000080001208, INSTR: 0xfe4a9ee3
PC: 0x0000000080001204, INSTR: 0xfffa8a93, REG x21: 0x0000000000000001
PC: 0x0000000080001208, INSTR: 0xfe4a9ee3
PC: 0x0000000080001204, INSTR: 0xfffa8a93, REG x21: 0x0000000000000000
PC: 0x0000000080001208, INSTR: 0xfe4a9ee3
PC: 0x000000008000120c, INSTR: 0x0040006f
PC: 0x0000000080001210, INSTR: 0x00000193, REG x3: 0x0000000000000000
PC: 0x0000000080001214, INSTR: 0x00400493, REG x9: 0x0000000000000004
PC: 0x0000000080001218, INSTR: 0x0040006f
PC: 0x000000008000121c, INSTR: 0x00118193, REG x3: 0x0000000000000001
PC: 0x0000000080001220, INSTR: 0x01906463
PC: 0x0000000080001228, INSTR: 0x00001b97, REG x23: 0x0000000080002228
PC: 0x000000008000122c, INSTR: 0xd7cb8b93, REG x23: 0x0000000080001fa4
PC: 0x0000000080001230, INSTR: 0x000b80e7, REG x1: 0x0000000080001234
PC: 0x0000000080001fa4, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001fa8, INSTR: 0x01c13023, MEM 0x000000008004fef0: 0x0000000000000004
PC: 0x0000000080001fac, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001fb0, INSTR: 0x01e13023, MEM 0x000000008004fee0: 0x0000000000000004
PC: 0x0000000080001fb4, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001fb8, INSTR: 0x00b13023, MEM 0x000000008004fed0: 0x0000000000000004
PC: 0x0000000080001fbc, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001fc0, INSTR: 0x01213023, MEM 0x000000008004fec0: 0x0000000000000004
PC: 0x0000000080001fc4, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001fc8, INSTR: 0x01413023, MEM 0x000000008004feb0: 0x000000008003af7b
PC: 0x0000000080001fcc, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001fd0, INSTR: 0x00113023, MEM 0x000000008004fea0: 0x0000000080001234
PC: 0x0000000080001fd4, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001fd8, INSTR: 0x01b13023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001fdc, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001fe0, INSTR: 0x00a13023, MEM 0x000000008004fe80: 0x0000000000000001
PC: 0x0000000080001fe4, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001fe8, INSTR: 0x01813023, MEM 0x000000008004fe70: 0x0000000000000004
PC: 0x0000000080001fec, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001ff0, INSTR: 0x01f13023, MEM 0x000000008004fe60: 0xfffffffffffffff5
PC: 0x0000000080001ff4, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x0000000080001ff8, INSTR: 0x01313023, MEM 0x000000008004fe50: 0x000000000000041c
PC: 0x0000000080001ffc, INSTR: 0xff010113, REG x2: 0x000000008004fe40
PC: 0x0000000080002000, INSTR: 0x01a13023, MEM 0x000000008004fe40: 0x0000000000000004
PC: 0x0000000080002004, INSTR: 0xff010113, REG x2: 0x000000008004fe30
PC: 0x0000000080002008, INSTR: 0x00e13023, MEM 0x000000008004fe30: 0x0000000000000004
PC: 0x000000008000200c, INSTR: 0x00000d93, REG x27: 0x0000000000000000
PC: 0x0000000080002010, INSTR: 0x00400093, REG x1: 0x0000000000000004
PC: 0x0000000080002014, INSTR: 0x0040006f
PC: 0x0000000080002018, INSTR: 0x001d8d93, REG x27: 0x0000000000000001
PC: 0x000000008000201c, INSTR: 0xfe1deee3
PC: 0x0000000080002018, INSTR: 0x001d8d93, REG x27: 0x0000000000000002
PC: 0x000000008000201c, INSTR: 0xfe1deee3
PC: 0x0000000080002018, INSTR: 0x001d8d93, REG x27: 0x0000000000000003
PC: 0x000000008000201c, INSTR: 0xfe1deee3
PC: 0x0000000080002018, INSTR: 0x001d8d93, REG x27: 0x0000000000000004
PC: 0x000000008000201c, INSTR: 0xfe1deee3
PC: 0x0000000080002020, INSTR: 0x0040006f
PC: 0x0000000080002024, INSTR: 0x005d8933, REG x18: 0x0000000000000008
PC: 0x0000000080002028, INSTR: 0x10009c37, REG x24: 0x0000000010009000
PC: 0x000000008000202c, INSTR: 0x55fc0c1b, REG x24: 0x000000001000955f
PC: 0x0000000080002030, INSTR: 0x003c1c13, REG x24: 0x000000008004aaf8
PC: 0x0000000080002034, INSTR: 0xd2cc2a03, REG x20: 0x0000000000000000, MEM 0x000000008004a824
PC: 0x0000000080002038, INSTR: 0x00000513, REG x10: 0x0000000000000000
PC: 0x000000008000203c, INSTR: 0x00400e13, REG x28: 0x0000000000000004
PC: 0x0000000080002040, INSTR: 0x0040006f
PC: 0x0000000080002044, INSTR: 0x00150513, REG x10: 0x0000000000000001
PC: 0x0000000080002048, INSTR: 0xffc56ee3
PC: 0x0000000080002044, INSTR: 0x00150513, REG x10: 0x0000000000000002
PC: 0x0000000080002048, INSTR: 0xffc56ee3
PC: 0x0000000080002044, INSTR: 0x00150513, REG x10: 0x0000000000000003
PC: 0x0000000080002048, INSTR: 0xffc56ee3
PC: 0x0000000080002044, INSTR: 0x00150513, REG x10: 0x0000000000000004
PC: 0x0000000080002048, INSTR: 0xffc56ee3
PC: 0x000000008000204c, INSTR: 0x0040006f
PC: 0x0000000080002050, INSTR: 0x00080737, REG x14: 0x0000000000080000
PC: 0x0000000080002054, INSTR: 0x04d7071b, REG x14: 0x000000000008004d
PC: 0x0000000080002058, INSTR: 0x00c71713, REG x14: 0x000000008004d000
PC: 0x000000008000205c, INSTR: 0xaab70713, REG x14: 0x000000008004caab
PC: 0x0000000080002060, INSTR: 0x6b471fa3, MEM 0x000000008004d16a: 0x0000000000000000
PC: 0x0000000080002064, INSTR: 0x01a41d33, REG x26: 0x0000000000000040
PC: 0x0000000080002068, INSTR: 0x00000f13, REG x30: 0x0000000000000000
PC: 0x000000008000206c, INSTR: 0x00400f93, REG x31: 0x0000000000000004
PC: 0x0000000080002070, INSTR: 0x0040006f
PC: 0x0000000080002074, INSTR: 0x001f0f13, REG x30: 0x0000000000000001
PC: 0x0000000080002078, INSTR: 0xffff6ee3
PC: 0x0000000080002074, INSTR: 0x001f0f13, REG x30: 0x0000000000000002
PC: 0x0000000080002078, INSTR: 0xffff6ee3
PC: 0x0000000080002074, INSTR: 0x001f0f13, REG x30: 0x0000000000000003
PC: 0x0000000080002078, INSTR: 0xffff6ee3
PC: 0x0000000080002074, INSTR: 0x001f0f13, REG x30: 0x0000000000000004
PC: 0x0000000080002078, INSTR: 0xffff6ee3
PC: 0x000000008000207c, INSTR: 0x0040006f
PC: 0x0000000080002080, INSTR: 0x00000993, REG x19: 0x0000000000000000
PC: 0x0000000080002084, INSTR: 0x00400593, REG x11: 0x0000000000000004
PC: 0x0000000080002088, INSTR: 0x0040006f
PC: 0x000000008000208c, INSTR: 0x019c0dbb, REG x27: 0xffffffff8004aafc
PC: 0x0000000080002090, INSTR: 0x00198993, REG x19: 0x0000000000000001
PC: 0x0000000080002094, INSTR: 0xfeb9ece3
PC: 0x000000008000208c, INSTR: 0x019c0dbb, REG x27: 0xffffffff8004aafc
PC: 0x0000000080002090, INSTR: 0x00198993, REG x19: 0x0000000000000002
PC: 0x0000000080002094, INSTR: 0xfeb9ece3
PC: 0x000000008000208c, INSTR: 0x019c0dbb, REG x27: 0xffffffff8004aafc
PC: 0x0000000080002090, INSTR: 0x00198993, REG x19: 0x0000000000000003
PC: 0x0000000080002094, INSTR: 0xfeb9ece3
PC: 0x000000008000208c, INSTR: 0x019c0dbb, REG x27: 0xffffffff8004aafc
PC: 0x0000000080002090, INSTR: 0x00198993, REG x19: 0x0000000000000004
PC: 0x0000000080002094, INSTR: 0xfeb9ece3
PC: 0x0000000080002098, INSTR: 0x0040006f
PC: 0x000000008000209c, INSTR: 0x00a1f463
PC: 0x00000000800020a0, INSTR: 0x0040006f
PC: 0x00000000800020a4, INSTR: 0x00013703, REG x14: 0x0000000000000004, MEM 0x000000008004fe30
PC: 0x00000000800020a8, INSTR: 0x01010113, REG x2: 0x000000008004fe40
PC: 0x00000000800020ac, INSTR: 0x00013d03, REG x26: 0x0000000000000004, MEM 0x000000008004fe40
PC: 0x00000000800020b0, INSTR: 0x01010113, REG x2: 0x000000008004fe50
PC: 0x00000000800020b4, INSTR: 0x00013983, REG x19: 0x000000000000041c, MEM 0x000000008004fe50
PC: 0x00000000800020b8, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x00000000800020bc, INSTR: 0x00013f83, REG x31: 0xfffffffffffffff5, MEM 0x000000008004fe60
PC: 0x00000000800020c0, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x00000000800020c4, INSTR: 0x00013c03, REG x24: 0x0000000000000004, MEM 0x000000008004fe70
PC: 0x00000000800020c8, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x00000000800020cc, INSTR: 0x00013503, REG x10: 0x0000000000000001, MEM 0x000000008004fe80
PC: 0x00000000800020d0, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800020d4, INSTR: 0x00013d83, REG x27: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x00000000800020d8, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800020dc, INSTR: 0x00013083, REG x1: 0x0000000080001234, MEM 0x000000008004fea0
PC: 0x00000000800020e0, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800020e4, INSTR: 0x00013a03, REG x20: 0x000000008003af7b, MEM 0x000000008004feb0
PC: 0x00000000800020e8, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800020ec, INSTR: 0x00013903, REG x18: 0x0000000000000004, MEM 0x000000008004fec0
PC: 0x00000000800020f0, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800020f4, INSTR: 0x00013583, REG x11: 0x0000000000000004, MEM 0x000000008004fed0
PC: 0x00000000800020f8, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800020fc, INSTR: 0x00013f03, REG x30: 0x0000000000000004, MEM 0x000000008004fee0
PC: 0x0000000080002100, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080002104, INSTR: 0x00013e03, REG x28: 0x0000000000000004, MEM 0x000000008004fef0
PC: 0x0000000080002108, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x000000008000210c, INSTR: 0x00008067
PC: 0x0000000080001234, INSTR: 0x00000f13, REG x30: 0x0000000000000000
PC: 0x0000000080001238, INSTR: 0x00400e13, REG x28: 0x0000000000000004
PC: 0x000000008000123c, INSTR: 0x015f6463
PC: 0x0000000080001240, INSTR: 0x0040006f
PC: 0x0000000080001244, INSTR: 0x001f0f13, REG x30: 0x0000000000000001
PC: 0x0000000080001248, INSTR: 0xffcf6ee3
PC: 0x0000000080001244, INSTR: 0x001f0f13, REG x30: 0x0000000000000002
PC: 0x0000000080001248, INSTR: 0xffcf6ee3
PC: 0x0000000080001244, INSTR: 0x001f0f13, REG x30: 0x0000000000000003
PC: 0x0000000080001248, INSTR: 0xffcf6ee3
PC: 0x0000000080001244, INSTR: 0x001f0f13, REG x30: 0x0000000000000004
PC: 0x0000000080001248, INSTR: 0xffcf6ee3
PC: 0x000000008000124c, INSTR: 0x0040006f
PC: 0x0000000080001250, INSTR: 0x2544a513, REG x10: 0x0000000000000001
PC: 0x0000000080001254, INSTR: 0xfc91e4e3
PC: 0x000000008000121c, INSTR: 0x00118193, REG x3: 0x0000000000000002
PC: 0x0000000080001220, INSTR: 0x01906463
PC: 0x0000000080001228, INSTR: 0x00001b97, REG x23: 0x0000000080002228
PC: 0x000000008000122c, INSTR: 0xd7cb8b93, REG x23: 0x0000000080001fa4
PC: 0x0000000080001230, INSTR: 0x000b80e7, REG x1: 0x0000000080001234
PC: 0x0000000080001fa4, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001fa8, INSTR: 0x01c13023, MEM 0x000000008004fef0: 0x0000000000000004
PC: 0x0000000080001fac, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001fb0, INSTR: 0x01e13023, MEM 0x000000008004fee0: 0x0000000000000004
PC: 0x0000000080001fb4, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001fb8, INSTR: 0x00b13023, MEM 0x000000008004fed0: 0x0000000000000004
PC: 0x0000000080001fbc, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001fc0, INSTR: 0x01213023, MEM 0x000000008004fec0: 0x0000000000000004
PC: 0x0000000080001fc4, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001fc8, INSTR: 0x01413023, MEM 0x000000008004feb0: 0x000000008003af7b
PC: 0x0000000080001fcc, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001fd0, INSTR: 0x00113023, MEM 0x000000008004fea0: 0x0000000080001234
PC: 0x0000000080001fd4, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001fd8, INSTR: 0x01b13023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001fdc, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001fe0, INSTR: 0x00a13023, MEM 0x000000008004fe80: 0x0000000000000001
PC: 0x0000000080001fe4, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001fe8, INSTR: 0x01813023, MEM 0x000000008004fe70: 0x0000000000000004
PC: 0x0000000080001fec, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001ff0, INSTR: 0x01f13023, MEM 0x000000008004fe60: 0xfffffffffffffff5
PC: 0x0000000080001ff4, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x0000000080001ff8, INSTR: 0x01313023, MEM 0x000000008004fe50: 0x000000000000041c
PC: 0x0000000080001ffc, INSTR: 0xff010113, REG x2: 0x000000008004fe40
PC: 0x0000000080002000, INSTR: 0x01a13023, MEM 0x000000008004fe40: 0x0000000000000004
PC: 0x0000000080002004, INSTR: 0xff010113, REG x2: 0x000000008004fe30
PC: 0x0000000080002008, INSTR: 0x00e13023, MEM 0x000000008004fe30: 0x0000000000000004
PC: 0x000000008000200c, INSTR: 0x00000d93, REG x27: 0x0000000000000000
PC: 0x0000000080002010, INSTR: 0x00400093, REG x1: 0x0000000000000004
PC: 0x0000000080002014, INSTR: 0x0040006f
PC: 0x0000000080002018, INSTR: 0x001d8d93, REG x27: 0x0000000000000001
PC: 0x000000008000201c, INSTR: 0xfe1deee3
PC: 0x0000000080002018, INSTR: 0x001d8d93, REG x27: 0x0000000000000002
PC: 0x000000008000201c, INSTR: 0xfe1deee3
PC: 0x0000000080002018, INSTR: 0x001d8d93, REG x27: 0x0000000000000003
PC: 0x000000008000201c, INSTR: 0xfe1deee3
PC: 0x0000000080002018, INSTR: 0x001d8d93, REG x27: 0x0000000000000004
PC: 0x000000008000201c, INSTR: 0xfe1deee3
PC: 0x0000000080002020, INSTR: 0x0040006f
PC: 0x0000000080002024, INSTR: 0x005d8933, REG x18: 0x0000000000000008
PC: 0x0000000080002028, INSTR: 0x10009c37, REG x24: 0x0000000010009000
PC: 0x000000008000202c, INSTR: 0x55fc0c1b, REG x24: 0x000000001000955f
PC: 0x0000000080002030, INSTR: 0x003c1c13, REG x24: 0x000000008004aaf8
PC: 0x0000000080002034, INSTR: 0xd2cc2a03, REG x20: 0x0000000000000000, MEM 0x000000008004a824
PC: 0x0000000080002038, INSTR: 0x00000513, REG x10: 0x0000000000000000
PC: 0x000000008000203c, INSTR: 0x00400e13, REG x28: 0x0000000000000004
PC: 0x0000000080002040, INSTR: 0x0040006f
PC: 0x0000000080002044, INSTR: 0x00150513, REG x10: 0x0000000000000001
PC: 0x0000000080002048, INSTR: 0xffc56ee3
PC: 0x0000000080002044, INSTR: 0x00150513, REG x10: 0x0000000000000002
PC: 0x0000000080002048, INSTR: 0xffc56ee3
PC: 0x0000000080002044, INSTR: 0x00150513, REG x10: 0x0000000000000003
PC: 0x0000000080002048, INSTR: 0xffc56ee3
PC: 0x0000000080002044, INSTR: 0x00150513, REG x10: 0x0000000000000004
PC: 0x0000000080002048, INSTR: 0xffc56ee3
PC: 0x000000008000204c, INSTR: 0x0040006f
PC: 0x0000000080002050, INSTR: 0x00080737, REG x14: 0x0000000000080000
PC: 0x0000000080002054, INSTR: 0x04d7071b, REG x14: 0x000000000008004d
PC: 0x0000000080002058, INSTR: 0x00c71713, REG x14: 0x000000008004d000
PC: 0x000000008000205c, INSTR: 0xaab70713, REG x14: 0x000000008004caab
PC: 0x0000000080002060, INSTR: 0x6b471fa3, MEM 0x000000008004d16a: 0x0000000000000000
PC: 0x0000000080002064, INSTR: 0x01a41d33, REG x26: 0x0000000000000040
PC: 0x0000000080002068, INSTR: 0x00000f13, REG x30: 0x0000000000000000
PC: 0x000000008000206c, INSTR: 0x00400f93, REG x31: 0x0000000000000004
PC: 0x0000000080002070, INSTR: 0x0040006f
PC: 0x0000000080002074, INSTR: 0x001f0f13, REG x30: 0x0000000000000001
PC: 0x0000000080002078, INSTR: 0xffff6ee3
PC: 0x0000000080002074, INSTR: 0x001f0f13, REG x30: 0x0000000000000002
PC: 0x0000000080002078, INSTR: 0xffff6ee3
PC: 0x0000000080002074, INSTR: 0x001f0f13, REG x30: 0x0000000000000003
PC: 0x0000000080002078, INSTR: 0xffff6ee3
PC: 0x0000000080002074, INSTR: 0x001f0f13, REG x30: 0x0000000000000004
PC: 0x0000000080002078, INSTR: 0xffff6ee3
PC: 0x000000008000207c, INSTR: 0x0040006f
PC: 0x0000000080002080, INSTR: 0x00000993, REG x19: 0x0000000000000000
PC: 0x0000000080002084, INSTR: 0x00400593, REG x11: 0x0000000000000004
PC: 0x0000000080002088, INSTR: 0x0040006f
PC: 0x000000008000208c, INSTR: 0x019c0dbb, REG x27: 0xffffffff8004aafc
