PC: 0x0000000080000000, INSTR: 0x08005337, REG x6: 0x0000000008005000
PC: 0x0000000080000f74, INSTR: 0xa098081b, REG x16: 0x0000000040023a09
PC: 0x0000000080000f78, INSTR: 0x00181813, REG x16: 0x0000000080047412
PC: 0x0000000080000f7c, INSTR: 0x71c81f23, MEM 0x0000000080047b30: 0x000000000000e532
PC: 0x0000000080000f80, INSTR: 0x41eadd13, REG x26: 0xffffffffffffffff
PC: 0x0000000080000f84, INSTR: 0xd080809b, REG x1: 0xfffffffffffffa10
PC: 0x0000000080000f88, INSTR: 0x42095593, REG x11: 0x0000000000000000
PC: 0x0000000080000f8c, INSTR: 0x40f1d393, REG x7: 0x0000000000000000
PC: 0x0000000080000f90, INSTR: 0x00170713, REG x14: 0x0000000000000002
PC: 0x0000000080000f94, INSTR: 0x00275c13, REG x24: 0x0000000000000000
PC: 0x0000000080000f98, INSTR: 0x011ee463
PC: 0x0000000080000f9c, INSTR: 0x0040006f
PC: 0x0000000080000fa0, INSTR: 0x404fda93, REG x21: 0x0000000008003ff2
PC: 0x0000000080000fa4, INSTR: 0x41e75c93, REG x25: 0x0000000000000000
PC: 0x0000000080000fa8, INSTR: 0x4034d613, REG x12: 0x0000000000000000
PC: 0x0000000080000fac, INSTR: 0x42b6d913, REG x18: 0x0000000000000000
PC: 0x0000000080000fb0, INSTR: 0x008ab633, REG x12: 0x0000000000000001
PC: 0x0000000080000fb4, INSTR: 0x01229533, REG x10: 0x0000000000000000
PC: 0x0000000080000fb8, INSTR: 0x10007bb7, REG x23: 0x0000000010007000
PC: 0x0000000080000fbc, INSTR: 0x003b9b93, REG x23: 0x0000000080038000
PC: 0x0000000080000fc0, INSTR: 0x1dbb8b93, REG x23: 0x00000000800381db
PC: 0x0000000080000fc4, INSTR: 0xec3b9f03, REG x30: 0x0000000000000000, MEM 0x000000008003809e
PC: 0x0000000080000fc8, INSTR: 0x4001fe37, REG x28: 0x000000004001f000
PC: 0x0000000080000fcc, INSTR: 0x001e1e13, REG x28: 0x000000008003e000
PC: 0x0000000080000fd0, INSTR: 0x532e0e13, REG x28: 0x000000008003e532
PC: 0x0000000080000fd4, INSTR: 0xda2e0b83, REG x23: 0x0000000000000000, MEM 0x000000008003e2d4
PC: 0x0000000080000fd8, INSTR: 0x00080437, REG x8: 0x0000000000080000
PC: 0x0000000080000fdc, INSTR: 0x0214041b, REG x8: 0x0000000000080021
PC: 0x0000000080000fe0, INSTR: 0x00c41413, REG x8: 0x0000000080021000
PC: 0x0000000080000fe4, INSTR: 0x7c340413, REG x8: 0x00000000800217c3
PC: 0x0000000080000fe8, INSTR: 0xef344f03, REG x30: 0x0000000000000000, MEM 0x00000000800216b6
PC: 0x0000000080000fec, INSTR: 0x95c2861b, REG x12: 0xfffffffffffff95c
PC: 0x0000000080000ff0, INSTR: 0x02001fb7, REG x31: 0x0000000002001000
PC: 0x0000000080000ff4, INSTR: 0x006f9f93, REG x31: 0x0000000080040000
PC: 0x0000000080000ff8, INSTR: 0xf27f8f93, REG x31: 0x000000008003ff27
PC: 0x0000000080000ffc, INSTR: 0x7d6f8ba3, MEM 0x00000000800406fe: 0x0000000000000000
PC: 0x0000000080001000, INSTR: 0x40a45613, REG x12: 0x0000000000200085
PC: 0x0000000080001004, INSTR: 0x41dfdb13, REG x22: 0x0000000000000004
PC: 0x0000000080001008, INSTR: 0x42a25593, REG x11: 0x0000000000000000
PC: 0x000000008000100c, INSTR: 0x008c5b3b, REG x22: 0x0000000000000000
PC: 0x0000000080001010, INSTR: 0x408fdabb, REG x21: 0xfffffffff0007fe4
PC: 0x0000000080001014, INSTR: 0x4086d813, REG x16: 0x0000000000000000
PC: 0x0000000080001018, INSTR: 0xf40c08e3
PC: 0x0000000080000f68, INSTR: 0x640c7293, REG x5: 0x0000000000000000
PC: 0x0000000080000f6c, INSTR: 0x41045913, REG x18: 0x0000000000008002
PC: 0x0000000080000f70, INSTR: 0x40024837, REG x16: 0x0000000040024000
PC: 0x0000000080000f74, INSTR: 0xa098081b, REG x16: 0x0000000040023a09
PC: 0x0000000080000f78, INSTR: 0x00181813, REG x16: 0x0000000080047412
PC: 0x0000000080000f7c, INSTR: 0x71c81f23, MEM 0x0000000080047b30: 0x000000000000e532
PC: 0x0000000080000f80, INSTR: 0x41eadd13, REG x26: 0xffffffffffffffff
PC: 0x0000000080000f84, INSTR: 0xd080809b, REG x1: 0xfffffffffffff718
PC: 0x0000000080000f88, INSTR: 0x42095593, REG x11: 0x0000000000000000
PC: 0x0000000080000f8c, INSTR: 0x40f1d393, REG x7: 0x0000000000000000
PC: 0x0000000080000f90, INSTR: 0x00170713, REG x14: 0x0000000000000003
PC: 0x0000000080000f94, INSTR: 0x00275c13, REG x24: 0x0000000000000000
PC: 0x0000000080000f98, INSTR: 0x011ee463
PC: 0x0000000080000f9c, INSTR: 0x0040006f
PC: 0x0000000080000fa0, INSTR: 0x404fda93, REG x21: 0x0000000008003ff2
PC: 0x0000000080000fa4, INSTR: 0x41e75c93, REG x25: 0x0000000000000000
PC: 0x0000000080000fa8, INSTR: 0x4034d613, REG x12: 0x0000000000000000
PC: 0x0000000080000fac, INSTR: 0x42b6d913, REG x18: 0x0000000000000000
PC: 0x0000000080000fb0, INSTR: 0x008ab633, REG x12: 0x0000000000000001
PC: 0x0000000080000fb4, INSTR: 0x01229533, REG x10: 0x0000000000000000
PC: 0x0000000080000fb8, INSTR: 0x10007bb7, REG x23: 0x0000000010007000
PC: 0x0000000080000fbc, INSTR: 0x003b9b93, REG x23: 0x0000000080038000
PC: 0x0000000080000fc0, INSTR: 0x1dbb8b93, REG x23: 0x00000000800381db
PC: 0x0000000080000fc4, INSTR: 0xec3b9f03, REG x30: 0x0000000000000000, MEM 0x000000008003809e
PC: 0x0000000080000fc8, INSTR: 0x4001fe37, REG x28: 0x000000004001f000
PC: 0x0000000080000fcc, INSTR: 0x001e1e13, REG x28: 0x000000008003e000
PC: 0x0000000080000fd0, INSTR: 0x532e0e13, REG x28: 0x000000008003e532
PC: 0x0000000080000fd4, INSTR: 0xda2e0b83, REG x23: 0x0000000000000000, MEM 0x000000008003e2d4
PC: 0x0000000080000fd8, INSTR: 0x00080437, REG x8: 0x0000000000080000
PC: 0x0000000080000fdc, INSTR: 0x0214041b, REG x8: 0x0000000000080021
PC: 0x0000000080000fe0, INSTR: 0x00c41413, REG x8: 0x0000000080021000
PC: 0x0000000080000fe4, INSTR: 0x7c340413, REG x8: 0x00000000800217c3
PC: 0x0000000080000fe8, INSTR: 0xef344f03, REG x30: 0x0000000000000000, MEM 0x00000000800216b6
PC: 0x0000000080000fec, INSTR: 0x95c2861b, REG x12: 0xfffffffffffff95c
PC: 0x0000000080000ff0, INSTR: 0x02001fb7, REG x31: 0x0000000002001000
PC: 0x0000000080000ff4, INSTR: 0x006f9f93, REG x31: 0x0000000080040000
PC: 0x0000000080000ff8, INSTR: 0xf27f8f93, REG x31: 0x000000008003ff27
PC: 0x0000000080000ffc, INSTR: 0x7d6f8ba3, MEM 0x00000000800406fe: 0x0000000000000000
PC: 0x0000000080001000, INSTR: 0x40a45613, REG x12: 0x0000000000200085
PC: 0x0000000080001004, INSTR: 0x41dfdb13, REG x22: 0x0000000000000004
PC: 0x0000000080001008, INSTR: 0x42a25593, REG x11: 0x0000000000000000
PC: 0x000000008000100c, INSTR: 0x008c5b3b, REG x22: 0x0000000000000000
PC: 0x0000000080001010, INSTR: 0x408fdabb, REG x21: 0xfffffffff0007fe4
PC: 0x0000000080001014, INSTR: 0x4086d813, REG x16: 0x0000000000000000
PC: 0x0000000080001018, INSTR: 0xf40c08e3
PC: 0x0000000080000f68, INSTR: 0x640c7293, REG x5: 0x0000000000000000
PC: 0x0000000080000f6c, INSTR: 0x41045913, REG x18: 0x0000000000008002
PC: 0x0000000080000f70, INSTR: 0x40024837, REG x16: 0x0000000040024000
PC: 0x0000000080000f74, INSTR: 0xa098081b, REG x16: 0x0000000040023a09
PC: 0x0000000080000f78, INSTR: 0x00181813, REG x16: 0x0000000080047412
PC: 0x0000000080000f7c, INSTR: 0x71c81f23, MEM 0x0000000080047b30: 0x000000000000e532
PC: 0x0000000080000f80, INSTR: 0x41eadd13, REG x26: 0xffffffffffffffff
PC: 0x0000000080000f84, INSTR: 0xd080809b, REG x1: 0xfffffffffffff420
PC: 0x0000000080000f88, INSTR: 0x42095593, REG x11: 0x0000000000000000
PC: 0x0000000080000f8c, INSTR: 0x40f1d393, REG x7: 0x0000000000000000
PC: 0x0000000080000f90, INSTR: 0x00170713, REG x14: 0x0000000000000004
PC: 0x0000000080000f94, INSTR: 0x00275c13, REG x24: 0x0000000000000001
PC: 0x0000000080000f98, INSTR: 0x011ee463
PC: 0x0000000080000f9c, INSTR: 0x0040006f
PC: 0x0000000080000fa0, INSTR: 0x404fda93, REG x21: 0x0000000008003ff2
PC: 0x0000000080000fa4, INSTR: 0x41e75c93, REG x25: 0x0000000000000000
PC: 0x0000000080000fa8, INSTR: 0x4034d613, REG x12: 0x0000000000000000
PC: 0x0000000080000fac, INSTR: 0x42b6d913, REG x18: 0x0000000000000000
PC: 0x0000000080000fb0, INSTR: 0x008ab633, REG x12: 0x0000000000000001
PC: 0x0000000080000fb4, INSTR: 0x01229533, REG x10: 0x0000000000000000
PC: 0x0000000080000fb8, INSTR: 0x10007bb7, REG x23: 0x0000000010007000
PC: 0x0000000080000fbc, INSTR: 0x003b9b93, REG x23: 0x0000000080038000
PC: 0x0000000080000fc0, INSTR: 0x1dbb8b93, REG x23: 0x00000000800381db
PC: 0x0000000080000fc4, INSTR: 0xec3b9f03, REG x30: 0x0000000000000000, MEM 0x000000008003809e
PC: 0x0000000080000fc8, INSTR: 0x4001fe37, REG x28: 0x000000004001f000
PC: 0x0000000080000fcc, INSTR: 0x001e1e13, REG x28: 0x000000008003e000
PC: 0x0000000080000fd0, INSTR: 0x532e0e13, REG x28: 0x000000008003e532
PC: 0x0000000080000fd4, INSTR: 0xda2e0b83, REG x23: 0x0000000000000000, MEM 0x000000008003e2d4
PC: 0x0000000080000fd8, INSTR: 0x00080437, REG x8: 0x0000000000080000
PC: 0x0000000080000fdc, INSTR: 0x0214041b, REG x8: 0x0000000000080021
PC: 0x0000000080000fe0, INSTR: 0x00c41413, REG x8: 0x0000000080021000
PC: 0x0000000080000fe4, INSTR: 0x7c340413, REG x8: 0x00000000800217c3
PC: 0x0000000080000fe8, INSTR: 0xef344f03, REG x30: 0x0000000000000000, MEM 0x00000000800216b6
PC: 0x0000000080000fec, INSTR: 0x95c2861b, REG x12: 0xfffffffffffff95c
PC: 0x0000000080000ff0, INSTR: 0x02001fb7, REG x31: 0x0000000002001000
PC: 0x0000000080000ff4, INSTR: 0x006f9f93, REG x31: 0x0000000080040000
PC: 0x0000000080000ff8, INSTR: 0xf27f8f93, REG x31: 0x000000008003ff27
PC: 0x0000000080000ffc, INSTR: 0x7d6f8ba3, MEM 0x00000000800406fe: 0x0000000000000000
PC: 0x0000000080001000, INSTR: 0x40a45613, REG x12: 0x0000000000200085
PC: 0x0000000080001004, INSTR: 0x41dfdb13, REG x22: 0x0000000000000004
PC: 0x0000000080001008, INSTR: 0x42a25593, REG x11: 0x0000000000000000
PC: 0x000000008000100c, INSTR: 0x008c5b3b, REG x22: 0x0000000000000000
PC: 0x0000000080001010, INSTR: 0x408fdabb, REG x21: 0xfffffffff0007fe4
PC: 0x0000000080001014, INSTR: 0x4086d813, REG x16: 0x0000000000000000
PC: 0x0000000080001018, INSTR: 0xf40c08e3
PC: 0x000000008000101c, INSTR: 0x0040006f
PC: 0x0000000080001020, INSTR: 0x03aa9e93, REG x29: 0x9000000000000000
PC: 0x0000000080001024, INSTR: 0x40f3d393, REG x7: 0x0000000000000000
PC: 0x0000000080001028, INSTR: 0x01d9e463
PC: 0x0000000080001030, INSTR: 0x40fb5013
PC: 0x0000000080001034, INSTR: 0x00ec1bbb, REG x23: 0x0000000000000010
PC: 0x0000000080001038, INSTR: 0x4268dc13, REG x24: 0x0000000000000000
PC: 0x000000008000103c, INSTR: 0x40021237, REG x4: 0x0000000040021000
PC: 0x0000000080001040, INSTR: 0x00121213, REG x4: 0x0000000080042000
PC: 0x0000000080001044, INSTR: 0x0b820213, REG x4: 0x00000000800420b8
PC: 0x0000000080001048, INSTR: 0x94023803, REG x16: 0x0000000000000000, MEM 0x00000000800419f8
PC: 0x000000008000104c, INSTR: 0x4328df13, REG x30: 0x0000000000000000
PC: 0x0000000080001050, INSTR: 0x20009a37, REG x20: 0x0000000020009000
PC: 0x0000000080001054, INSTR: 0x002a1a13, REG x20: 0x0000000080024000
PC: 0x0000000080001058, INSTR: 0x695a0a13, REG x20: 0x0000000080024695
PC: 0x000000008000105c, INSTR: 0xee3a0703, REG x14: 0x0000000000000000, MEM 0x0000000080024578
PC: 0x0000000080001060, INSTR: 0xd69ff06f
PC: 0x0000000080000dc8, INSTR: 0x406c5d93, REG x27: 0x0000000000000000
PC: 0x0000000080000dcc, INSTR: 0x42715a93, REG x21: 0x0000000000000000
PC: 0x0000000080000dd0, INSTR: 0x41e6dc13, REG x24: 0x0000000000000000
PC: 0x0000000080000dd4, INSTR: 0x42ed5913, REG x18: 0xffffffffffffffff
PC: 0x0000000080000dd8, INSTR: 0x00000193, REG x3: 0x0000000000000000
PC: 0x0000000080000ddc, INSTR: 0x00000513, REG x10: 0x0000000000000000
PC: 0x0000000080000de0, INSTR: 0x0040006f
PC: 0x0000000080000de4, INSTR: 0x00118193, REG x3: 0x0000000000000001
PC: 0x0000000080000de8, INSTR: 0x0021d513, REG x10: 0x0000000000000000
PC: 0x0000000080000dec, INSTR: 0xfe050ce3
PC: 0x0000000080000de4, INSTR: 0x00118193, REG x3: 0x0000000000000002
PC: 0x0000000080000de8, INSTR: 0x0021d513, REG x10: 0x0000000000000000
PC: 0x0000000080000dec, INSTR: 0xfe050ce3
PC: 0x0000000080000de4, INSTR: 0x00118193, REG x3: 0x0000000000000003
PC: 0x0000000080000de8, INSTR: 0x0021d513, REG x10: 0x0000000000000000
PC: 0x0000000080000dec, INSTR: 0xfe050ce3
PC: 0x0000000080000de4, INSTR: 0x00118193, REG x3: 0x0000000000000004
PC: 0x0000000080000de8, INSTR: 0x0021d513, REG x10: 0x0000000000000001
PC: 0x0000000080000dec, INSTR: 0xfe050ce3
PC: 0x0000000080000df0, INSTR: 0x0040006f
PC: 0x0000000080000df4, INSTR: 0x41e9d913, REG x18: 0x0000000000000000
PC: 0x0000000080000df8, INSTR: 0x413f5c93, REG x25: 0x0000000000000000
PC: 0x0000000080000dfc, INSTR: 0x439d5693, REG x13: 0xffffffffffffffff
PC: 0x0000000080000e00, INSTR: 0x426f5a13, REG x20: 0x0000000000000000
PC: 0x0000000080000e04, INSTR: 0x550000ef, REG x1: 0x0000000080000e08
PC: 0x0000000080001354, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001358, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x000000008000135c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001360, INSTR: 0x01013023, MEM 0x000000008004fee0: 0x0000000000000000
PC: 0x0000000080001364, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001368, INSTR: 0x01e13023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x000000008000136c, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001370, INSTR: 0x00613023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001378, INSTR: 0x00113023, MEM 0x000000008004feb0: 0x0000000080000e08
PC: 0x000000008000137c, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001380, INSTR: 0x01113023, MEM 0x000000008004fea0: 0x0000000000000000
PC: 0x0000000080001384, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001388, INSTR: 0x01a13023, MEM 0x000000008004fe90: 0xffffffffffffffff
PC: 0x000000008000138c, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001390, INSTR: 0x00713023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x0000000080001394, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001398, INSTR: 0x00e13023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x000000008000139c, INSTR: 0x000fd8bb, REG x17: 0xffffffff8003ff27
PC: 0x00000000800013a0, INSTR: 0x439d5393, REG x7: 0xffffffffffffffff
PC: 0x00000000800013a4, INSTR: 0x436dd313, REG x6: 0x0000000000000000
PC: 0x00000000800013a8, INSTR: 0x00000a97, REG x21: 0x00000000800013a8
PC: 0x00000000800013ac, INSTR: 0x2f4a8a93, REG x21: 0x000000008000169c
PC: 0x00000000800013b0, INSTR: 0x000a80e7, REG x1: 0x00000000800013b4
PC: 0x000000008000169c, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x00000000800016a0, INSTR: 0x01713023, MEM 0x000000008004fe60: 0x0000000000000010
PC: 0x00000000800016a4, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x00000000800016a8, INSTR: 0x00413023, MEM 0x000000008004fe50: 0x00000000800420b8
PC: 0x00000000800016ac, INSTR: 0xff010113, REG x2: 0x000000008004fe40
PC: 0x00000000800016b0, INSTR: 0x01e13023, MEM 0x000000008004fe40: 0x0000000000000000
PC: 0x00000000800016b4, INSTR: 0xff010113, REG x2: 0x000000008004fe30
PC: 0x00000000800016b8, INSTR: 0x01213023, MEM 0x000000008004fe30: 0x0000000000000000
PC: 0x00000000800016bc, INSTR: 0xff010113, REG x2: 0x000000008004fe20
PC: 0x00000000800016c0, INSTR: 0x00613023, MEM 0x000000008004fe20: 0x0000000000000000
PC: 0x00000000800016c4, INSTR: 0xff010113, REG x2: 0x000000008004fe10
PC: 0x00000000800016c8, INSTR: 0x00d13023, MEM 0x000000008004fe10: 0xffffffffffffffff
PC: 0x00000000800016cc, INSTR: 0xff010113, REG x2: 0x000000008004fe00
PC: 0x00000000800016d0, INSTR: 0x00013023, MEM 0x000000008004fe00: 0x0000000000000000
PC: 0x00000000800016d4, INSTR: 0xff010113, REG x2: 0x000000008004fdf0
PC: 0x00000000800016d8, INSTR: 0x01a13023, MEM 0x000000008004fdf0: 0xffffffffffffffff
PC: 0x00000000800016dc, INSTR: 0xff010113, REG x2: 0x000000008004fde0
PC: 0x00000000800016e0, INSTR: 0x00e13023, MEM 0x000000008004fde0: 0x0000000000000000
PC: 0x00000000800016e4, INSTR: 0x425cd693, REG x13: 0x0000000000000000
PC: 0x00000000800016e8, INSTR: 0x0102f333, REG x6: 0x0000000000000000
PC: 0x00000000800016ec, INSTR: 0x43cfd913, REG x18: 0x0000000000000000
PC: 0x00000000800016f0, INSTR: 0x4122d713, REG x14: 0x0000000000000000
PC: 0x00000000800016f4, INSTR: 0xc60a6f13, REG x30: 0xfffffffffffffc60
PC: 0x00000000800016f8, INSTR: 0x00a61933, REG x18: 0x000000000040010a
PC: 0x00000000800016fc, INSTR: 0x437c5d13, REG x26: 0x0000000000000000
PC: 0x0000000080001700, INSTR: 0x25ae4013
PC: 0x0000000080001704, INSTR: 0x4058db93, REG x23: 0xfffffffffc001ff9
PC: 0x0000000080001708, INSTR: 0x4110d213, REG x4: 0x0000000000004000
PC: 0x000000008000170c, INSTR: 0x00013703, REG x14: 0x0000000000000000, MEM 0x000000008004fde0
PC: 0x0000000080001710, INSTR: 0x01010113, REG x2: 0x000000008004fdf0
PC: 0x0000000080001714, INSTR: 0x00013d03, REG x26: 0xffffffffffffffff, MEM 0x000000008004fdf0
PC: 0x0000000080001718, INSTR: 0x01010113, REG x2: 0x000000008004fe00
PC: 0x000000008000171c, INSTR: 0x00013003, MEM 0x000000008004fe00
PC: 0x0000000080001720, INSTR: 0x01010113, REG x2: 0x000000008004fe10
PC: 0x0000000080001724, INSTR: 0x00013683, REG x13: 0xffffffffffffffff, MEM 0x000000008004fe10
PC: 0x0000000080001728, INSTR: 0x01010113, REG x2: 0x000000008004fe20
PC: 0x000000008000172c, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fe20
PC: 0x0000000080001730, INSTR: 0x01010113, REG x2: 0x000000008004fe30
PC: 0x0000000080001734, INSTR: 0x00013903, REG x18: 0x0000000000000000, MEM 0x000000008004fe30
PC: 0x0000000080001738, INSTR: 0x01010113, REG x2: 0x000000008004fe40
PC: 0x000000008000173c, INSTR: 0x00013f03, REG x30: 0x0000000000000000, MEM 0x000000008004fe40
PC: 0x0000000080001740, INSTR: 0x01010113, REG x2: 0x000000008004fe50
PC: 0x0000000080001744, INSTR: 0x00013203, REG x4: 0x00000000800420b8, MEM 0x000000008004fe50
PC: 0x0000000080001748, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x000000008000174c, INSTR: 0x00013b83, REG x23: 0x0000000000000010, MEM 0x000000008004fe60
PC: 0x0000000080001750, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001754, INSTR: 0x00008067
PC: 0x00000000800013b4, INSTR: 0x0084181b, REG x16: 0x000000000217c300
PC: 0x00000000800013b8, INSTR: 0x01e2ed33, REG x26: 0x0000000000000000
PC: 0x00000000800013bc, INSTR: 0x400ddf13, REG x30: 0x0000000000000000
PC: 0x00000000800013c0, INSTR: 0x40023737, REG x14: 0x0000000040023000
PC: 0x00000000800013c4, INSTR: 0x00171713, REG x14: 0x0000000080046000
PC: 0x00000000800013c8, INSTR: 0xaca70713, REG x14: 0x0000000080045aca
PC: 0x00000000800013cc, INSTR: 0x63f72323, MEM 0x00000000800460f0: 0x000000008003ff27
PC: 0x00000000800013d0, INSTR: 0xee470397, REG x7: 0x000000006e4713d0
PC: 0x00000000800013d4, INSTR: 0x41c1dd33, REG x26: 0x0000000000000000
PC: 0x00000000800013d8, INSTR: 0x00013703, REG x14: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x00000000800013dc, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x00000000800013e0, INSTR: 0x00013383, REG x7: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x00000000800013e4, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800013e8, INSTR: 0x00013d03, REG x26: 0xffffffffffffffff, MEM 0x000000008004fe90
PC: 0x00000000800013ec, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800013f0, INSTR: 0x00013883, REG x17: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x00000000800013f4, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800013f8, INSTR: 0x00013083, REG x1: 0x0000000080000e08, MEM 0x000000008004feb0
PC: 0x00000000800013fc, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001400, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x0000000080001404, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001408, INSTR: 0x00013f03, REG x30: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x000000008000140c, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001410, INSTR: 0x00013803, REG x16: 0x0000000000000000, MEM 0x000000008004fee0
PC: 0x0000000080001414, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001418, INSTR: 0x00013a83, REG x21: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x000000008000141c, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001420, INSTR: 0x00008067
PC: 0x0000000080000e08, INSTR: 0x43ce5a93, REG x21: 0x0000000000000000
PC: 0x0000000080000e0c, INSTR: 0x00524d33, REG x26: 0x00000000800420b8
PC: 0x0000000080000e10, INSTR: 0x420a5693, REG x13: 0x0000000000000000
PC: 0x0000000080000e14, INSTR: 0x43ead993, REG x19: 0x0000000000000000
PC: 0x0000000080000e18, INSTR: 0x400256b7, REG x13: 0x0000000040025000
PC: 0x0000000080000e1c, INSTR: 0x5316869b, REG x13: 0x0000000040025531
PC: 0x0000000080000e20, INSTR: 0x00169693, REG x13: 0x000000008004aa62
PC: 0x0000000080000e24, INSTR: 0xf9e6c983, REG x19: 0x0000000000000000, MEM 0x000000008004aa00
PC: 0x0000000080000e28, INSTR: 0x42dcd193, REG x3: 0x0000000000000000
PC: 0x0000000080000e2c, INSTR: 0xe399899b, REG x19: 0xfffffffffffffe39
PC: 0x0000000080000e30, INSTR: 0x40f95e9b, REG x29: 0x0000000000000000
PC: 0x0000000080000e34, INSTR: 0x43a0d193, REG x3: 0x0000000000000000
PC: 0x0000000080000e38, INSTR: 0x00400793, REG x15: 0x0000000000000004
PC: 0x0000000080000e3c, INSTR: 0x00000d93, REG x27: 0x0000000000000000
PC: 0x0000000080000e40, INSTR: 0x0040006f
PC: 0x0000000080000e44, INSTR: 0x2000f2b7, REG x5: 0x000000002000f000
PC: 0x0000000080000e48, INSTR: 0x00229293, REG x5: 0x000000008003c000
PC: 0x0000000080000e4c, INSTR: 0x36928293, REG x5: 0x000000008003c369
PC: 0x0000000080000e50, INSTR: 0xda728403, REG x8: 0x0000000000000000, MEM 0x000000008003c110
PC: 0x0000000080000e54, INSTR: 0x42b8d813, REG x16: 0x0000000000000000
PC: 0x0000000080000e58, INSTR: 0x403e5893, REG x17: 0x0000000010007ca6
PC: 0x0000000080000e5c, INSTR: 0x4187df13, REG x30: 0x0000000000000000
PC: 0x0000000080000e60, INSTR: 0x4347d413, REG x8: 0x0000000000000000
PC: 0x0000000080000e64, INSTR: 0x00080cb7, REG x25: 0x0000000000080000
PC: 0x0000000080000e68, INSTR: 0x047c8c9b, REG x25: 0x0000000000080047
PC: 0x0000000080000e6c, INSTR: 0x00cc9c93, REG x25: 0x0000000080047000
PC: 0x0000000080000e70, INSTR: 0x0edc8c93, REG x25: 0x00000000800470ed
PC: 0x0000000080000e74, INSTR: 0xa75c9683, REG x13: 0x0000000000000000, MEM 0x0000000080046b62
PC: 0x0000000080000e78, INSTR: 0x10009eb7, REG x29: 0x0000000010009000
PC: 0x0000000080000e7c, INSTR: 0x003e9e93, REG x29: 0x0000000080048000
PC: 0x0000000080000e80, INSTR: 0xc27e8e93, REG x29: 0x0000000080047c27
PC: 0x0000000080000e84, INSTR: 0x2cded883, REG x17: 0x0000000000000000, MEM 0x0000000080047ef4
PC: 0x0000000080000e88, INSTR: 0x00989a9b, REG x21: 0x0000000000000000
PC: 0x0000000080000e8c, INSTR: 0x40024837, REG x16: 0x0000000040024000
PC: 0x0000000080000e90, INSTR: 0x8e78081b, REG x16: 0x00000000400238e7
PC: 0x0000000080000e94, INSTR: 0x00181813, REG x16: 0x00000000800471ce
PC: 0x0000000080000e98, INSTR: 0xcaa85703, REG x14: 0x0000000000000000, MEM 0x0000000080046e78
PC: 0x0000000080000e9c, INSTR: 0x754000ef, REG x1: 0x0000000080000ea0
PC: 0x00000000800015f0, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x00000000800015f4, INSTR: 0x01213023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x00000000800015f8, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800015fc, INSTR: 0x00613023, MEM 0x000000008004fee0: 0x0000000000000000
PC: 0x0000000080001600, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001604, INSTR: 0x00113023, MEM 0x000000008004fed0: 0x0000000080000ea0
PC: 0x0000000080001608, INSTR: 0xff010113, REG x2: 0x000000008004fec0
